row ID,row m/z,row retention time,LQ-01-61-08_pos.mzXML Peak area,LQ-01-61-09_pos.mzXML Peak area,LQ-01-61-15_pos.mzXML Peak area,LQ-01-61-05_pos.mzXML Peak area,LQ-01-61-12_pos.mzXML Peak area,LQ-01-61-22_pos.mzXML Peak area,LQ-01-61-27_pos.mzXML Peak area,LQ-01-61-10_pos.mzXML Peak area,LQ-01-61-06_pos.mzXML Peak area,LQ-01-61-02_pos.mzXML Peak area,LQ-01-61-01_pos.mzXML Peak area,LQ-01-61-16_pos.mzXML Peak area,LQ-01-61-13_pos.mzXML Peak area,LQ-01-61-04_pos.mzXML Peak area,LQ-01-61-03_pos.mzXML Peak area,LQ-01-61-11_pos.mzXML Peak area,LQ-01-61-42_pos.mzXML Peak area,LQ-01-61-28_pos.mzXML Peak area,LQ-01-61-21_pos.mzXML Peak area,LQ-01-61-23_pos.mzXML Peak area,LQ-01-61-47_pos.mzXML Peak area,LQ-01-61-18_pos.mzXML Peak area,LQ-01-61-26_pos.mzXML Peak area,LQ-01-61-29_pos.mzXML Peak area,LQ-01-61-44_pos.mzXML Peak area,LQ-01-61-46_pos.mzXML Peak area,LQ-01-61-30_pos.mzXML Peak area,LQ-01-61-17_pos.mzXML Peak area,LQ-01-61-32_pos.mzXML Peak area,LQ-01-61-25_pos.mzXML Peak area,LQ-01-61-14_pos.mzXML Peak area,LQ-01-61-62_pos.mzXML Peak area,LQ-01-61-57_pos.mzXML Peak area,LQ-01-61-60_pos.mzXML Peak area,LQ-01-61-39_pos.mzXML Peak area,LQ-01-61-33_pos.mzXML Peak area,LQ-01-61-77_pos.mzXML Peak area,LQ-01-61-38_pos.mzXML Peak area,LQ-01-61-43_pos.mzXML Peak area,LQ-01-61-07_pos.mzXML Peak area,LQ-01-61-61_pos.mzXML Peak area,LQ-01-61-36_pos.mzXML Peak area,LQ-01-61-48_pos.mzXML Peak area,LQ-01-61-49_pos.mzXML Peak area,LQ-01-61-20_pos.mzXML Peak area,LQ-01-61-19_pos.mzXML Peak area,LQ-01-61-40_pos.mzXML Peak area,LQ-01-61-24_pos.mzXML Peak area,LQ-01-61-34_pos.mzXML Peak area,LQ-01-61-51_pos.mzXML Peak area,LQ-01-61-31_pos.mzXML Peak area,LQ-01-61-76_pos.mzXML Peak area,LQ-01-61-64_pos.mzXML Peak area,LQ-01-61-52_pos.mzXML Peak area,LQ-01-61-68_pos.mzXML Peak area,LQ-01-61-50_pos.mzXML Peak area,LQ-01-61-78_pos.mzXML Peak area,LQ-01-61-63_pos.mzXML Peak area,LQ-01-61-67_pos.mzXML Peak area,LQ-01-61-54_pos.mzXML Peak area,LQ-01-61-69_pos.mzXML Peak area,LQ-01-61-53_pos.mzXML Peak area,LQ-01-61-45_pos.mzXML Peak area,LQ-01-61-59_pos.mzXML Peak area,LQ-01-61-58_pos.mzXML Peak area,LQ-01-61-41_pos.mzXML Peak area,LQ-01-61-66_pos.mzXML Peak area,LQ-01-61-35_pos.mzXML Peak area,LQ-01-61-71_pos.mzXML Peak area,LQ-01-61-72_pos.mzXML Peak area,LQ-01-61-70_pos.mzXML Peak area,LQ-01-61-65_pos.mzXML Peak area,LQ-01-61-75_pos.mzXML Peak area,LQ-01-61-37_pos.mzXML Peak area,LQ-01-61-73_pos.mzXML Peak area,LQ-01-61-74_pos.mzXML Peak area,LQ-01-61-55_pos.mzXML Peak area,LQ-01-61-56_pos.mzXML Peak area
49,113.0596993,0.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102385.37,0,0,86164.22,0,0,0,0,0
50,113.0959104,4.5059943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30478.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151151,312770.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,113.0961633,1.5421166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163654.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,113.1073329,0.33332008,96910.375,0,83448.875,0,105935.45,0,0,0,0,106998.22,71542.875,136340.4,83285,64452.688,127509.95,96617.94,0,0,0,88426.734,0,100784.234,0,0,0,0,0,168513.48,0,0,107871.31,0,70212.74,0,0,141519.12,88888.88,131780.58,98710.914,115415.61,0,157293.81,0,0,0,0,0,82449.28,83179.52,92596,63250.14,0,0,0,0,80519.25,0,0,0,0,0,89553.086,0,0,0,0,0,0,0,0,100520.24,0,0,0,94669.59,0,0,0
53,113.9638189,6.749146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130984.36,0,55738.383,0,0,0,0,49172.93,0,61864.742,146058.44,100412.62,0,0,0,0,59976.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60005.633,134092.56,0,0,0,96595.92,0,0,0,0,0,0,0,0,66650.75,0,0,0,117030.55,0,60795.734,65786.08,150222.39,0,0,0,0,0,57930.02,0,0
54,115.0503942,0.33096457,0,0,19086.586,0,0,0,0,0,0,29544.65,0,0,14072.295,0,24889.727,0,19103.83,0,0,19053.521,0,0,0,0,0,0,0,45455.418,0,0,0,0,0,0,0,0,0,25610.7,17720.184,20077.95,0,34411.707,0,0,0,0,0,32069.492,0,20863.3,18970.217,0,0,0,0,0,0,0,0,0,0,16051.299,0,0,0,0,0,0,0,0,0,18407.719,0,0,0,0,0,0
55,115.0753165,2.13375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124032.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,115.0753639,2.8924,0,0,0,0,0,0,0,0,0,0,0,41711.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,115.94672,5.6161003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457890.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109783.266,0,0,0,0,0,0,0
58,115.9641797,4.2681155,24817.984,163172.25,0,0,29314.805,0,72151.51,33927.465,0,0,0,0,0,0,0,0,58329.273,0,69274.37,0,185792.97,0,0,0,47175.984,52363.33,0,0,47494.33,43359.1,26993.885,50301.22,22256.78,0,0,0,26889.559,0,93660.9,0,108180.87,0,0,129209.78,0,0,0,0,0,73311.04,0,105078.33,0,76938.57,21416.387,0,20458.863,33504.25,0,0,55813.61,0,0,0,0,94468.484,0,27788.615,0,0,28530.305,0,0,0,0,0,0,52278.492
59,115.9641079,4.8337126,84829.734,120518.89,47279.047,0,30506.004,69315.29,26867.48,0,0,0,0,0,0,0,0,0,0,0,44392.05,0,21893.795,23498.434,0,0,30768.152,0,0,0,25884.967,0,0,34795.32,100312.02,0,19135.69,21155.701,22763.332,0,0,0,29812.035,19633.365,0,46941.67,0,0,0,0,0,71315.56,0,0,0,0,0,55238.824,0,0,67792.04,0,16617.443,26513.996,0,0,0,18448.172,0,43504.562,0,0,0,0,0,28287.582,0,0,0,0
60,115.9640771,3.733072,21343.506,0,0,0,0,0,0,0,0,0,0,0,0,19235.102,0,0,0,0,0,0,22207.686,0,0,0,0,0,0,0,34433.47,0,161993.2,0,0,0,0,0,0,0,0,0,0,22804.44,0,0,0,0,0,0,0,0,0,0,0,0,22017.844,0,0,0,93958.7,0,0,0,0,0,0,0,0,0,0,0,34720.355,0,0,0,0,0,0,0
61,115.9641349,4.6544347,0,43534.89,19752.36,0,0,63044.805,0,0,0,0,0,0,0,0,0,0,38296.13,0,40440.05,0,113582.195,0,0,0,50478.32,20555.494,0,0,24560.22,0,0,0,52446.215,247544.64,0,26531.271,34571.492,0,37459.797,0,74996.95,0,0,70747.63,0,0,0,0,0,70254.13,0,24162.662,0,0,66777.375,0,63277.6,83420.055,0,0,41933.027,24994.465,0,0,0,15698.6875,0,0,0,0,42424.543,0,0,0,0,0,0,14603.008
62,115.9641108,3.8705752,0,0,0,0,0,0,52309.566,0,0,0,0,0,0,42866.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28810.154,0,0,0,0,0,41003.027,28688.262,20049.66,0,0,0,126681.87,71089.25,0,0,0,0,0,0,0,29894.332,0,0,0,0,0,0,17231.752,27118.348,0,0,0,41915.99,0,0,0,76810.17,0,29361.043,0,0,0,0,0,0,0,0,0,0
63,115.964155,3.9797711,0,34720.14,65324.92,0,0,46155.684,0,49435.117,0,0,0,0,0,0,0,0,0,0,0,0,45508.074,39515.387,0,0,23060.004,0,0,0,40737.13,0,0,0,0,48225.926,0,29472.23,20896.732,0,0,0,0,0,0,37215.07,0,0,0,0,0,60123.12,0,0,0,0,107096.14,0,0,28274.37,92637.65,0,65257.68,29253.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,115.9642275,4.435206,83021.305,30041.482,101860.64,0,50610.254,155269.84,136346.28,63249.227,0,0,0,0,0,73997.54,0,0,58253.86,0,147167.48,0,55481.574,90941.5,0,0,44033.18,149489.97,0,0,42427.08,42917.016,53507.066,42865.043,102297.945,115691.586,66090.07,69948.66,46187.277,0,36367.43,0,98837.09,124200.945,0,0,0,0,0,0,0,99874.9,0,29191.453,0,71766.17,88492.82,118987.97,28154.086,133273.52,113423.734,0,18528.371,60095.047,0,99065.984,0,34894.395,0,37389.227,0,0,30001.924,89976.73,0,23846.873,0,0,0,0
65,115.9641758,4.1102123,34069.918,56906.504,50371.688,0,96089.414,77134.445,61782.055,29364.35,0,0,0,0,0,94858.19,0,0,41838.12,0,84479.74,0,0,99521.586,0,0,54775.242,59964.94,0,0,64750.656,24450.389,132299.25,59222.418,70772.42,63408.223,117060.97,74641.14,23845.293,0,105849.9,0,0,107769.766,0,0,0,0,0,0,0,24794.066,0,10865.989,0,0,96591.95,55964.15,0,80324.87,207622.55,0,78460.04,75321.58,0,0,0,95871.8,0,39887.1,0,0,92534.09,0,0,73748.24,0,0,0,0
66,115.9641933,5.022852,49306.65,26110.994,132554.52,0,20201.098,103977.266,85553.09,29400.303,0,0,0,0,0,0,0,0,119972.734,0,80502.625,0,30586.562,0,0,0,0,24363.86,0,0,23193.885,32633.86,0,34685.83,91057.88,65677.16,127838.875,27652.914,18792.188,0,33256.99,0,40316.6,18295.266,0,23353.967,0,0,0,0,84690.75,33090.02,0,0,0,0,30394.443,90512.49,34517.438,0,20418.121,0,0,19950.432,0,40332.137,0,35570.875,0,117490.3,0,0,0,0,0,0,0,0,0,78470.445
67,115.9641849,5.422264,0,0,0,0,0,0,0,61496.184,0,0,0,0,0,0,0,0,19657.797,0,0,0,0,0,0,0,0,54817.504,0,0,0,103214.33,0,0,0,0,0,0,0,0,0,0,0,23410.395,0,29407.24,0,0,0,0,0,0,0,0,0,0,0,0,23057.092,27953.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,115.9642088,6.109192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24155.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20234.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,115.964226,5.1640387,40604.754,0,0,0,104800.914,0,0,41178.664,0,0,0,0,0,21408.158,0,0,0,0,60308.21,0,29228.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19761.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22253.682,0,0,0,29235.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,115.9642294,5.2477617,58805.348,0,0,0,64474.086,23633.125,0,27014.406,0,0,0,0,0,0,0,0,68339.766,0,0,0,0,188161.03,0,0,77227.72,48830.195,0,0,0,48322.89,0,0,47836.473,23763.61,61763.605,0,0,0,0,0,20271.04,83925.24,0,46796.336,0,0,0,0,60964.168,31618.078,0,18204.418,0,0,0,90722.555,37488.324,0,0,0,0,49876.22,0,63507.65,0,0,0,69035.04,0,0,0,0,0,0,0,0,0,0
71,115.9642502,5.734566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18815.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37510.383,0,0,0,0,0,0,0,0,0,0,0,0,0,39033.215,0,0,0,0,0,0,0
72,116.1069702,1.5734501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103931.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106483.484,84957.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,116.9091291,0.3737859,158587.78,167546.02,119092.336,111009.33,101187.22,110379.8,138906.45,92465.875,131778.36,62040.61,475363.38,100117.65,95771.89,114694.734,82091.76,87929.586,109274.32,122389.09,156985.95,110463.54,141717.16,92655.625,85820.73,67857.7,118021.16,110939.46,115287.48,84787.664,142326.69,133016.38,77497.92,125225.82,131263.67,108040.85,129136.305,143155.25,155473.81,118675.28,112412.39,98986.77,149104.44,95431.414,131459.34,140452.4,141057.7,116031.18,124450.42,96991.95,138280.14,121519.36,126244.74,164391.52,126294.23,110042.54,138634.84,126216.71,149631.4,136046.56,144407.36,160778.05,70729.914,115026.836,158442.78,139575.62,160568.4,123522.76,134415.19,151529.9,152914.1,151679.16,129671.22,126996.945,162758.92,132167.02,159337.98,145507.42,114471.875,167717.06
74,116.9718021,0.37441316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32227.057,0,0,0,0,26877.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30688.648,0,20494.996,23090.186,0,31424.016,0,23854.629,0,0,0,30546.75,0,33956.65,33019.066,0,0,0,0,0,27692.332,0,0,25351.29,0,0,0,0,0,31366.223,0,0,31827.8,0,0
75,117.0546311,0.9748333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30734.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,117.054652,6.4721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159742.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,117.0547427,6.09705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97060.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,118.0059734,0.37571996,0,60443.598,141400.61,0,0,0,0,182035.19,0,0,0,0,176440.22,0,131167,123294.31,216233.52,0,0,123419.33,0,162526.83,0,0,0,0,0,0,214795.05,0,0,0,136565.48,74595.47,219637.86,189927.81,192882.84,210497.23,200203.73,0,233151.06,0,0,0,218903.05,0,0,0,158671.4,206483.17,224111.67,235170.44,209499.88,0,223404.42,0,0,0,0,237710.16,187686.44,186599.31,0,0,230958.12,0,0,0,257183.16,0,179053.88,180133.69,216266.62,196579.11,245440.56,0,195903.8,0
79,119.0856606,5.3401694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96671.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16544.406,0,0,0,0,0,0,0,0,0,0,0,0,0,70172.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350696.22,0,0,0,0,22832.662,0,0,0,0,0,0,0,0,0,0,0,59467.8,0
80,119.0853248,3.4166996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21879.672,0,0,0,0,0,0,0,0,0,0,0,116256.03,53841.48
81,119.0853412,4.29959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57976.363,0,0,0,0,0,57741.58,47430.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119035.03,0,0,0,0,0,0,0,53742.77,0,0,0,0,532201,47732.438
82,119.0854409,4.669655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76041.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22867.773,0,0,0,0,93658.97,90778.45,0,0,0,129068.38,0,0,0,0,0,0,0,0,0,0,0,0,0,286333.5,98035.07,0,0,0,0,0,0,303781.94,0,254298.69,0,0,279423,626304.9
83,119.0855333,4.8762627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148000.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29255.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163295.42,400388.03
84,119.0855583,2.4211278,0,0,0,0,0,0,0,57675.78,0,0,0,0,0,0,0,41496.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29700.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,120.0557529,0.2746816,706636.4,746381.75,719574.75,646022.6,749469.4,708595.7,725652.1,863411.5,607312.25,679568.8,716316.5,746526.4,722570.56,660289.8,727470,661252.9,716622.3,709451.25,753599.2,734338.5,719378.4,804029.8,766978.3,780984.75,733810.3,793438.56,825049.75,736097.7,755069.56,705247.4,738466.1,726969.9,793915.1,785863.5,657808.44,803953.4,838501.44,773728.4,707592.5,795312.06,671877.8,831834.94,791700.25,702034.6,752666.3,680338.5,712495.4,720506.4,728907.75,700188,842245.4,655128.56,801320.56,711879.7,763791.25,852477.3,648074,744305.75,678309.94,693037.1,708013.4,777703.56,620332.94,701215.5,694797.3,738929.44,777623.94,746794.94,645263.44,738228.25,870289.3,718767.4,617518.4,752954.94,785197.1,705011.75,723709.94,677511.8
86,121.0635572,0.34772253,0,271148.6,0,229301.97,304309.6,245185.7,254744.34,0,226214.95,262850.56,296545.72,278701.25,264151.75,231619.39,271686.72,267115.6,233321.45,245952.72,237838.8,250280.53,250865.64,0,284730.12,278495.38,0,299338.56,0,0,258598.7,241277.23,289162.1,0,293233.5,311916.9,254322.25,288079.03,0,263931.9,0,304989.8,243856.58,387588.75,266383.94,235446.19,252405.02,227176.14,0,0,0,0,346192.62,0,314389.5,238605.84,259937.66,292290.3,284195.28,262005,0,231301.4,276357.06,0,236052.6,230888.8,258592.88,240685.12,0,261677.77,234797.08,264910.94,344504.44,287787.16,248429.6,247730.47,275710.22,286792.03,276130.4,241306.05
87,121.1012368,5.623155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243677.7,0,0,0,0,0,0,0,0,0,0,61280.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24108.24,0,41715.5,126054.58,70087.98,0,0,26475.854,0,26865.816,0,0,0,0,83132.77,91623.24,0,0,0,0,0,0
88,121.100938,4.708949,0,0,0,0,0,0,0,0,0,0,0,228647.34,0,0,38976.094,34249.746,0,0,0,0,0,0,0,0,0,0,225687.98,0,0,0,27728.508,0,0,0,109661.14,0,0,0,0,0,0,0,0,0,0,93241.61,28163.541,99956.234,0,73004.22,0,0,0,66251.07,0,0,0,52609.918,0,0,35015.08,0,30365.17,267527.4,0,28335.322,0,123255.555,0,0,0,301967.16,78060.55,206890.45,33467.797,33885.99,871166.2,2597226.8
89,121.1009688,6.4214163,0,0,0,27250.898,0,0,0,0,0,0,0,0,0,0,16719.293,0,0,0,0,0,0,0,0,0,75450.91,0,0,0,0,0,19697.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103720.79,35652.367,0,0,0,0,0,38761.945,0,0,0,0,0,0,0,58171.402,0,0,0,24488.723
90,121.1010037,2.3329415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34276.5,0,128152.65,0,0,0,0,0,0,0,0
91,121.1011492,3.2121663,0,0,0,0,120237.836,0,0,0,0,0,0,62224.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36972.05,0,0,0,0,0,0,66645.945,0,0,0,0,69384.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54635.72,0,0,0,0,0,0,0,0,0,52183.63,0,0,0,0
92,121.1012025,5.851724,0,0,0,65038.598,0,0,0,0,31183.012,63911.734,0,0,0,82071.11,67928.93,29366.146,0,0,0,0,0,0,0,86045.586,0,0,102681.516,0,64175.492,0,313599.3,0,0,0,61436.164,0,0,0,0,0,0,40575.965,0,0,0,0,58434.492,0,0,0,61409.895,0,0,0,0,0,0,0,57145.51,76801.29,0,0,0,0,0,120244.39,0,44471.57,52252.957,0,28491.137,0,0,0,0,0,445605.97,87435
93,121.1011918,4.4241285,0,0,0,0,0,0,0,0,0,0,0,77397.59,0,36148.098,35367.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110454.516,0,0,0,0,0,0,30291.979,0,0,0,56804.03,88820.94,0,0,0,0,0,0,108812.14,0,0,0,0,0,0,0,0,51043.773,0,0,0,0,60405.598,18033.91,0,0,0,0,0,0,0,378053.72,21126.209
94,121.1012013,4.9021044,0,0,0,0,0,0,0,0,0,44683.305,0,0,0,0,0,134004.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82011.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16132.293,0,0,0,0,0,0,0,0,0,22029.543,0,0,0,0,0,0,0,0,0,0,0,0,0,336935.06,0,0,818958.8,1361348
95,121.1014521,6.0356536,0,0,0,0,0,0,0,0,72878.55,57169.266,0,0,0,75958.914,182878.42,0,0,0,0,0,0,0,0,49174.746,0,0,0,0,0,0,433341.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61030.133,0,63755.816,85794.31,0,0,0,0,0,0,0,0,0,0,209391.28,0,0,26327.746,0,23735.809,45773.742,56444.773
96,123.0431136,3.0551333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88103.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,123.0438568,1.1169667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103131.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,123.0439854,1.2418821,100046.64,59861.023,0,0,0,164970.12,0,165134.61,0,0,0,0,0,0,0,235165.89,81711.57,0,209062.28,100598.875,0,69836.4,0,0,0,112751.5,0,0,84983.84,0,0,0,0,0,0,333932,0,209132.16,0,0,71895.44,0,115340.89,0,0,0,179040.72,0,0,0,43974.793,0,77796.13,0,93745.664,0,0,122122.43,0,0,0,69048.805,44143.51,0,65261.863,66919.55,0,54201.133,73006.23,0,0,92104.1,100969.32,59837.027,0,0,0,0
99,123.0440035,1.7507833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178528.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,123.0441055,2.2113082,0,0,0,0,0,15904.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585357.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,123.0793057,5.860067,0,0,0,0,0,471494.53,0,0,0,0,1048630.4,0,195238.94,0,0,456771.75,0,0,0,0,307840.56,0,0,0,458390.47,0,1755801.4,0,203987.1,458682.12,0,0,0,0,389514.25,0,804099.8,0,0,1235871.9,0,0,0,0,278597.1,0,0,0,0,0,0,0,0,435268.12,0,267727.7,649092.06,0,0,286620.94,0,0,0,769040.94,0,0,0,0,324317.28,251314,986861.06,0,254139.4,988431.7,1143022,338003.97,0,303423.8
102,123.1168633,3.462131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54076.15,0,0,0,0,0,0,0,0,47049.46,0,0,0,0,24956.234,0,0,0,0,38297.496,35807.652,0,0,0,0,0,0,0,0,28045.775,26722.037,0,0,0,38254.28,0,0,0,0,0,0,0,0,0,0,0,0,184141.92,0,245018.38,0,0,113372.766,0,0,0,0,63600.457,0,0,0,60198.15,0
103,123.1167214,4.692861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54451.418,0,0,0,0,0,0,0,0,0,0,0,0,0,98874.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60022.305,0,82889.7,0,0,130202.99,0,0,0,0,0,0,0,0,0,0,0,0,62270.004,69391.055,134465.45,0,0,156822.6,0,0,0,0,40086.16,0,0,0,120459.37,301331.88
104,123.1167279,1.6154667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52029.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,123.1167373,3.24855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125942.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28958.2,0
