	annotation network number	LQ-01-61-02_pos.mzXML	retention time (min)	row m/z	row ID	adduct (ion identity)	neutral mass (ion identity)	annotation	status
2442	10251x	0.0005206024358797221	5.65	423.3629	{10251}	{nan}	0.0	annotated	not interesting
3332	1139x	0.000126546423092741	5.65	189.164	{1139}	{nan}	0.0	non anotated	not interesting
12921	9659x	0.00039843592564518034	5.65	407.3681	{9659}	{nan}	0.0	non anotated	not interesting
12897	9634x	8.946803038659e-05	5.65	407.3319	{9634}	{nan}	0.0	non anotated	not interesting
1860	2995.0	0.0016875659692118896	5.66	533.2881	{13547, 14015}	{'[M+Na]+', '[M+H]+'}	510.2989	non anotated	not interesting
10112	6098x	4.7556416526923436e-05	5.67	311.7171	{6098}	{nan}	0.0	non anotated	not interesting
1864	3000.0	0.0027309166498259503	5.67	474.3945	{12328, 10139, 10901, 11695}	{'[M+NH4]+', '[M-2H2O+H]+', '[M-H2O+H]+', '[M+H]+'}	456.361	annotated	not interesting
4007	12358x	0.0002854792548116221	5.67	475.3067	{12358}	{nan}	0.0	non anotated	not interesting
13017	9771x	0.00010048206267420908	5.67	410.3514	{9771}	{nan}	0.0	non anotated	not interesting
1857	2992.0	0.0006338609801311008	5.68	443.3888	{11138}	{'[2M+Na]+'}	210.1993	non anotated	not interesting
3032	11006x	0.0013756197081757058	5.68	441.3728	{11006}	{nan}	0.0	annotated	not interesting
6345	1587x	9.724250375805841e-05	5.68	203.1798	{1587}	{nan}	0.0	annotated	not interesting
1868	3005.0	0.00012032708343276164	5.68	509.3249	{12816, 12107, 13502}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	486.3347	annotated	not interesting
9460	5313x	7.048681511747292e-05	5.68	299.2013	{5313}	{nan}	0.0	non anotated	not interesting
1869	3006.0	4.660664765240636e-05	5.68	479.3507	{9832, 12510}	{'[M+HFA+Na]+', '[M+H]+'}	410.3559	annotated	not interesting
9636	5526x	0.00015862223616451888	5.68	302.7209	{5526}	{nan}	0.0	non anotated	not interesting
3537	11681x	0.00020820310516678827	5.68	457.332	{11681}	{nan}	0.0	non anotated	not interesting
1873	3015.0	0.003556941703522342	5.69	477.3337	{11594, 12259, 10788, 12445}	{'[M+NH4]+', '[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	454.3453	annotated	not interesting
9935	5875x	0.0003773167801204253	5.69	308.6934	{5875}	{nan}	0.0	non anotated	not interesting
1872	3013.0	0.0007159534487810041	5.69	483.3831	{10353, 12665}	{'[M+Na]+', '[M-2H2O+H]+'}	460.393	annotated	not interesting
5766	14959x	0.0004854612261411568	5.7	601.3897	{14959}	{nan}	0.0	non anotated	not interesting
1878	3023.0	0.0001527637526642873	5.7	488.281	{12753, 12841}	{'[M-H2O+K]+', '[M+NH4]+'}	467.3289	annotated	not interesting
12568	9228x	0.00015145955567929528	5.7	393.3525	{9228}	{nan}	0.0	non anotated	not interesting
12596	925x	0.0006703521011484121	5.71	181.0498	{925}	{nan}	0.0	annotated	not interesting
9589	5474x	5.6400997883554666e-05	5.73	301.713	{5474}	{nan}	0.0	non anotated	not interesting
4018	12374x	0.00011717833143995936	5.73	475.343	{12374}	{nan}	0.0	non anotated	not interesting
10061	6029x	0.000644756073622292	5.74	310.7092	{6029}	{nan}	0.0	non anotated	not interesting
3611	11786x	0.0018074404015969649	5.74	459.3831	{11786}	{nan}	0.0	annotated	not interesting
1896	3051.0	0.0005288504750068985	5.74	247.206	{3084}	{'[M+HFA+H]+'}	200.1954	non anotated	not interesting
4302	12801x	0.00011663285358369229	5.74	487.3061	{12801}	{nan}	0.0	non anotated	not interesting
5852	15111x	0.00020460767596303827	5.74	617.3854	{15111}	{nan}	0.0	non anotated	not interesting
1900	3056.0	0.008831812123616297	5.75	439.3582	{10902}	{'[2M+Na]+'}	208.1835	annotated	not interesting
8609	4260x	0.00015793001207626905	5.76	279.2326	{4260}	{nan}	0.0	non anotated	not interesting
1885	3037.0	3.953150250439847e-05	5.76	315.2698	{6325, 4806}	{'[M+K]+', '[M+HFA+NH4]+'}	251.2316	non anotated	not interesting
13122	9905x	7.012788255827276e-05	5.76	413.3642	{9905}	{nan}	0.0	non anotated	not interesting
10880	7041x	0.00013741957414155947	5.76	328.1968	{7041}	{nan}	0.0	non anotated	not interesting
12994	9746x	0.00014480065340930547	5.76	409.3483	{9746}	{nan}	0.0	non anotated	not interesting
13066	9836x	0.0002062679253392723	5.77	411.3642	{9836}	{nan}	0.0	non anotated	not interesting
7923	3348x	9.177090677275427e-05	5.77	255.2324	{3348}	{nan}	0.0	annotated	not interesting
9000	4748x	0.00013368913497162701	5.77	289.188	{4748}	{nan}	0.0	non anotated	not interesting
1890	3044.0	0.00035215558260275076	5.77	517.2934	{13698, 13078}	{'[M+Na]+', '[M+H]+'}	494.3042	non anotated	not interesting
1893	3048.0	0.00013494441724367322	5.78	947.5477	{12704, 16068, 11885, 16015}	{'[M+Na]+', '[2M+Na]+', '[M+H]+', '[2M+H]+'}	462.2784	non anotated	not interesting
5812	15033x	0.00014496444203047071	5.78	609.2728	{15033}	{nan}	0.0	non anotated	not interesting
10011	5975x	0.0007654859326360932	5.78	309.7016	{5975}	{nan}	0.0	non anotated	not interesting
8831	4535x	6.26631863213471e-05	5.79	285.2221	{4535}	{nan}	0.0	non anotated	not interesting
9594	5479x	0.0002506477049914617	5.8	301.7135	{5479}	{nan}	0.0	non anotated	not interesting
1899	3055.0	0.00010966691619952687	5.8	191.1798	{1200, 1209}	{'[M-2H2O+2H]2+'}	416.367	annotated	not interesting
3344	1140x	0.00011537803808305208	5.8	189.1641	{1140}	{nan}	0.0	non anotated	not interesting
8895	4610x	0.00022844457183493743	5.8	287.1727	{4610}	{nan}	0.0	non anotated	not interesting
7304	2552x	0.00018905104319049228	5.8	229.1959	{2552}	{nan}	0.0	non anotated	not interesting
4249	12715x	0.00018168061803241695	5.81	485.2919	{12715}	{nan}	0.0	non anotated	not interesting
1909	3075.0	0.00020507840341369446	5.81	518.3837	{13308, 13721, 12652}	{'[M+NH4]+', '[M-H2O+H]+', '[M+H]+'}	500.3502	annotated	not interesting
1907	3072.0	0.00026720102239769145	5.81	959.6356	{12770, 12131, 13911, 16076, 13517, 16081, 12951, 10330, 12124}	{'[M+ACN+H]+', '[2M+2H]2+', '[2M+NH4]+', '[M+Na]+', '[M+ACN+NH4]+', '[M+H]+', '[M+NH4]+', '[M-CO2+H]+', '[2M+Na]+'}	468.3242	annotated	not interesting
1906	3071.0	0.0001644895108750878	5.81	547.4369	{6099, 14262}	{'[M+HFA+H]+', '[2M+NH4]+'}	264.7031	non anotated	not interesting
7396	2667x	0.0003436647595500926	5.82	233.1907	{2667}	{nan}	0.0	non anotated	not interesting
1917	3085.0	0.0007860198975241817	5.82	469.3685	{9833, 12141}	{'[M+Na]+', '[M-2H2O+H]+'}	446.3782	annotated	not interesting
1940	3119.0	0.006122982761819224	5.83	457.3682	{11705}	{'[M+H]+'}	456.3609	annotated	not interesting
6658	1764x	0.0008139965848096432	5.84	207.175	{1764}	{nan}	0.0	non anotated	not interesting
2349	10141x	0.00041097891058264585	5.84	421.3477	{10141}	{nan}	0.0	annotated	not interesting
12270	8840x	4.231898808097058e-05	5.84	377.3221	{8840}	{nan}	0.0	non anotated	not interesting
4326	12837x	0.00037874152134430425	5.84	487.3794	{12837}	{nan}	0.0	non anotated	not interesting
5309	14320x	7.587107980065723e-05	5.84	551.2999	{14320}	{nan}	0.0	non anotated	not interesting
1923	3092.0	4.6705822970737735e-05	5.84	409.3478	{9743}	{'[M+ACN+NH4]+'}	350.2864	non anotated	not interesting
10967	7148x	0.000312714508162398	5.84	330.2139	{7148}	{nan}	0.0	non anotated	not interesting
10059	6027x	0.00014801569112805101	5.84	310.7091	{6027}	{nan}	0.0	non anotated	not interesting
8696	4378x	0.0008015374303421798	5.84	282.2797	{4378}	{nan}	0.0	annotated	not interesting
4520	13155x	0.0006653265429647336	5.84	497.2909	{13155}	{nan}	0.0	non anotated	not interesting
1948	3129.0	0.0004674928922641974	5.84	413.3419	{9890}	{'[2M+HFA+2H]2+'}	389.3332	non anotated	not interesting
1929	3101.0	0.00029713851379565686	5.85	453.358	{9904, 10617, 11293, 11486}	{'[M+NH4]+', '[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	430.367	non anotated	not interesting
2887	10813x	0.0002584574394889639	5.85	438.3463	{10813}	{nan}	0.0	non anotated	not interesting
1913	3080.0	0.00013377654681326893	5.85	121.1012	{86}	{'[M+NH4]+'}	103.0674	non anotated	not interesting
12624	928x	0.0001772369961101615	5.85	181.0499	{928}	{nan}	0.0	annotated	not interesting
8003	3467x	0.00041756178981467107	5.86	259.191	{3467}	{nan}	0.0	non anotated	not interesting
11905	8382x	0.0004629989929913938	5.86	360.312	{8382}	{nan}	0.0	non anotated	not interesting
2619	1047x	0.0002259392548061583	5.86	185.1174	{1047}	{nan}	0.0	non anotated	not interesting
12571	9230x	0.0003700617500637536	5.86	393.3526	{9230}	{nan}	0.0	non anotated	not interesting
11848	8303x	0.00053557269492277	5.86	358.296	{8303}	{nan}	0.0	non anotated	not interesting
7155	236x	0.00018635737448023643	5.86	139.1119	{236}	{nan}	0.0	non anotated	not interesting
6574	1669x	9.014602945925597e-05	5.86	205.1955	{1669}	{nan}	0.0	annotated	not interesting
6600	1696x	0.00028893817745028697	5.86	206.6226	{1696}	{nan}	0.0	non anotated	not interesting
1935	3110.0	0.01929974175109074	5.86	353.2095	{7290, 7507, 6317, 8117}	{'[M+K]+', '[M+Na]+', '[M+NH4]+', '[M+H]+'}	314.2464	annotated	not interesting
1933	3107.0	0.0012252900114078326	5.86	496.3794	{12258, 10791, 11596, 13117, 12446}	{'[M+ACN+H]+', '[M+Na]+', '[M+H]+', '[M+NH4]+', '[M-H2O+H]+'}	454.3454	annotated	not interesting
6738	1863x	0.00011378319112543695	5.86	210.142	{1863}	{nan}	0.0	non anotated	not interesting
1937	3114.0	0.00040362841216800167	5.86	506.385	{13417, 11115}	{'[M+H]+', '[M+HFA+NH4]+'}	442.3457	non anotated	not interesting
7578	2888x	0.00038544237024647486	5.86	241.1801	{2888}	{nan}	0.0	non anotated	not interesting
1942	3122.0	0.0002889445824749613	5.87	395.3685	{9291, 2139}	{'[M-H2O+K]+', '[2M+H]+'}	197.1793	non anotated	not interesting
11771	8210x	9.183222127856634e-05	5.87	355.322	{8210}	{nan}	0.0	non anotated	not interesting
1945	3126.0	0.0001664987001347719	5.87	485.2668	{11884, 12703}	{'[M+Na]+', '[M+H]+'}	462.2777	non anotated	not interesting
7443	2728x	0.0002493486152810466	5.88	235.2063	{2728}	{nan}	0.0	non anotated	not interesting
10787	6927x	7.254558052402348e-05	5.88	325.311	{6927}	{nan}	0.0	non anotated	not interesting
3128	11136x	0.004545880025011795	5.88	443.3887	{11136}	{nan}	0.0	annotated	not interesting
1951	3133.0	0.002166147947675388	5.88	407.3684	{9664, 2601, 9661}	{'[M+HFA+H]+', '[2M+K]+'}	184.2013	non anotated	not interesting
1954	3136.0	0.0001222053213350357	5.88	515.3532	{13664, 3522, 1589, 3527}	{'[M+Na]+', '[M-2H2O+H]+', '[2M+K]+'}	238.1954	annotated	not interesting
2526	10362x	0.01336003479335109	5.88	425.3786	{10362}	{nan}	0.0	annotated	not interesting
1957	3140.0	0.0006080609337307958	5.89	533.2891	{14016, 13549}	{'[M+Na]+', '[M+H]+'}	510.2999	non anotated	not interesting
12128	866x	0.0036067583527858577	5.89	177.1642	{866}	{nan}	0.0	non anotated	not interesting
1958	3141.0	0.0022425561243784573	5.9	963.667	{13027, 11460, 12231, 16088, 12848, 16050, 13495, 11480}	{'[M+Na]+', '[M+H]+', '[2M+H]+', '[M+NH4]+', '[2M+Na]+', '[M-H2O+H]+', '[M+K]+'}	470.3396	annotated	not interesting
1961	3144.0	9.624319013385469e-05	5.9	436.3403	{10736, 9917, 9934, 9935}	{'[M+Na]+', '[M+H]+', '[M-H2O+NH4]+'}	413.3526	non anotated	not interesting
12153	8704x	0.001190959393125273	5.91	371.3164	{8704}	{nan}	0.0	non anotated	not interesting
1966	3151.0	0.00013686857456794244	5.91	308.6938	{5880, 4474}	{'[M+HFA+H]+', '[M+Na]+'}	261.6806	non anotated	not interesting
11720	8143x	0.00048610107973354015	5.91	353.3059	{8143}	{nan}	0.0	non anotated	not interesting
3840	1210x	0.0012785931081709502	5.91	191.1798	{1210}	{nan}	0.0	annotated	not interesting
7680	3017x	0.00021704836888879328	5.91	245.227	{3017}	{nan}	0.0	non anotated	not interesting
1964	3148.0	0.00013531780506444228	5.92	425.2695	{10303}	{'[M+K]+'}	386.3071	non anotated	not interesting
1970	3158.0	0.00010633718248991399	5.92	444.3927	{11168, 9573, 10455}	{'[M-CO2+Na]+', '[M+NH4]+', '[M+H]+'}	426.3544	non anotated	not interesting
2445	10255x	0.0007211472958482824	5.92	423.3631	{10255}	{nan}	0.0	annotated	not interesting
8946	4676x	4.194229518374376e-05	5.92	288.1802	{4676}	{nan}	0.0	non anotated	not interesting
8669	4345x	0.00045463614484350293	5.93	281.2481	{4345}	{nan}	0.0	annotated	not interesting
2866	10789x	0.0003818073722236258	5.93	437.3425	{10789}	{nan}	0.0	annotated	not interesting
2466	10282x	0.00026526702729042574	5.93	424.3667	{10282}	{nan}	0.0	non anotated	not interesting
1974	3171.0	0.0001565057941387197	5.93	329.2074	{3621, 7094}	{'[M+Na]+', '[M-CO2+H]+'}	306.2191	non anotated	not interesting
1979	3180.0	0.0001771532284345189	5.93	353.2681	{7259, 8132, 6205}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	330.2779	non anotated	not interesting
1982	3185.0	0.00030138558937251405	5.94	631.2533	{15032, 15213}	{'[M+Na]+', '[M+H]+'}	608.2643	non anotated	not interesting
13063	9831x	0.0010314796999810693	5.94	411.3631	{9831}	{nan}	0.0	non anotated	not interesting
13019	9773x	9.18697597467066e-05	5.96	410.3867	{9773}	{nan}	0.0	non anotated	not interesting
8540	4172x	0.00021545625976525463	5.96	277.2169	{4172}	{nan}	0.0	non anotated	not interesting
6958	2117x	0.0002621036232803946	5.96	217.1955	{2117}	{nan}	0.0	non anotated	not interesting
2607	10468x	0.0006139215522392521	5.97	427.3936	{10468}	{nan}	0.0	non anotated	not interesting
7920	3343x	0.0001994272668887041	5.97	255.2321	{3343}	{nan}	0.0	annotated	not interesting
13003	9755x	0.00031205077178193173	5.97	409.3831	{9755}	{nan}	0.0	annotated	not interesting
2640	10500x	0.0001936767059610895	5.97	428.3974	{10500}	{nan}	0.0	non anotated	not interesting
2348	10140x	0.0002630127307139563	5.98	421.3476	{10140}	{nan}	0.0	annotated	not interesting
1991	3198.0	8.686161653207719e-05	5.98	439.358	{89, 10898}	{'[M+H+Na]2+', '[2M-2H2O+K]+'}	218.2061	annotated	not interesting
4370	12906x	0.00035718857145230966	5.99	490.2957	{12906}	{nan}	0.0	non anotated	not interesting
1995	3203.0	0.0005018490887825479	5.99	443.3524	{11108, 1565}	{'[M-2H2O+NH4]+', '[2M+H]+'}	221.1697	annotated	not interesting
10781	6921x	0.00014219203756591769	5.99	325.2897	{6921}	{nan}	0.0	non anotated	not interesting
12567	9227x	0.00014366233819079708	5.99	393.3525	{9227}	{nan}	0.0	non anotated	not interesting
12621	9285x	0.00018729977129694207	6.0	395.368	{9285}	{nan}	0.0	non anotated	not interesting
1996	3204.0	0.00021203252289939215	6.0	483.3824	{11850, 10356, 12663, 12471, 11135}	{'[M+Na]+', '[M-2H2O+H]+', '[M+H]+', '[M+NH4]+', '[M-H2O+H]+'}	460.3924	annotated	not interesting
8993	4741x	8.656386661053403e-05	6.01	289.1879	{4741}	{nan}	0.0	non anotated	not interesting
5598	1471x	0.00010729438412345672	6.03	200.083	{1471}	{nan}	0.0	non anotated	not interesting
7961	3390x	0.0006808001197310452	6.03	257.154	{3390}	{nan}	0.0	non anotated	not interesting
9160	4931x	8.894228251809422e-05	6.03	293.1541	{4931}	{nan}	0.0	non anotated	not interesting
8677	4357x	5.674906283226166e-05	6.03	281.6457	{4357}	{nan}	0.0	non anotated	not interesting
9602	5490x	9.433813276061591e-05	6.03	302.1593	{5490}	{nan}	0.0	non anotated	not interesting
10201	6212x	0.0001521859608305947	6.03	313.6678	{6212}	{nan}	0.0	non anotated	not interesting
5810	1502x	0.012251727952700018	6.03	201.0907	{1502}	{nan}	0.0	non anotated	not interesting
6882	2027x	0.0013715618529356326	6.03	215.1064	{2027}	{nan}	0.0	non anotated	not interesting
1997	3205.0	6.042791643582201e-05	6.03	251.2007	{3225}	{'[2M-2H2O+K]+'}	124.1285	annotated	not interesting
2002	3211.0	0.0006500263414251455	6.03	951.5752	{16074, 16026}	{'[M+Na]+', '[M+H]+'}	928.5864	non anotated	not interesting
7563	2866x	0.00011216575494354557	6.03	241.1219	{2866}	{nan}	0.0	non anotated	not interesting
4508	13139x	0.0002876459532565162	6.04	497.2892	{13139}	{nan}	0.0	non anotated	not interesting
10970	7150x	0.000303651544768407	6.04	330.2146	{7150}	{nan}	0.0	non anotated	not interesting
8096	3608x	0.0012105456027446408	6.04	263.2009	{3608}	{nan}	0.0	non anotated	not interesting
3377	11452x	0.00011176590557966122	6.04	453.3002	{11452}	{nan}	0.0	non anotated	not interesting
2006	3220.0	0.00023336951461630558	6.04	405.2798	{2931, 2268, 9557}	{'[M+Na]+', '[2M-2H2O+H]+', '[2M+2H]2+'}	220.1471	non anotated	not interesting
2004	3216.0	0.0008624758816663235	6.04	487.282	{11888, 12794}	{'[M+NH4]+', '[M+ACN+H]+'}	445.2505	non anotated	not interesting
2946	10895x	0.0013655887278663118	6.05	439.3578	{10895}	{nan}	0.0	annotated	not interesting
10012	5976x	0.0006771678846600164	6.06	309.7016	{5976}	{nan}	0.0	non anotated	not interesting
3554	11706x	0.019397966781447548	6.06	457.3683	{11706}	{nan}	0.0	annotated	not interesting
9588	5472x	0.00038248875381912626	6.06	301.7129	{5472}	{nan}	0.0	non anotated	not interesting
10493	6561x	0.00019378251445693488	6.06	318.7065	{6561}	{nan}	0.0	non anotated	not interesting
4557	13202x	0.00017162696058664332	6.06	498.3954	{13202}	{nan}	0.0	non anotated	not interesting
2014	3233.0	0.00010983198791877227	6.07	271.2428	{3918, 862, 2703}	{'[M+Na]+', '[M-2H2O+H]+', '[M+ACN+NH4]+'}	212.18	annotated	not interesting
4088	12482x	0.00012819210208441363	6.07	479.2789	{12482}	{nan}	0.0	non anotated	not interesting
2017	3238.0	0.0003974936544171938	6.07	427.3579	{10456, 2116}	{'[2M-CO2+K]+', '[M+H]+'}	216.1903	non anotated	not interesting
2015	3234.0	0.0014417401802960788	6.07	501.3563	{12256, 12448, 9828, 11599, 13298}	{'[M+HFA+H]+', '[M+Na]+', '[M+H]+', '[M+NH4]+', '[M-CO2+H]+'}	454.345	annotated	not interesting
2016	3236.0	0.0006809319878861047	6.07	615.2575	{14868, 15087}	{'[M+Na]+', '[M+H]+'}	592.2689	non anotated	not interesting
6656	1759x	5.80518636893263e-05	6.08	207.1747	{1759}	{nan}	0.0	non anotated	not interesting
2885	10811x	7.348764243747817e-05	6.08	438.3461	{10811}	{nan}	0.0	non anotated	not interesting
2021	3244.0	0.0010409733698872286	6.09	444.3921	{1208, 11165}	{'[2M+HFA+NH4]+', '[M+H]+'}	190.1744	annotated	not interesting
10450	6508x	9.988939904302919e-05	6.1	317.6991	{6508}	{nan}	0.0	non anotated	not interesting
2023	3250.0	0.0004392423587767289	6.1	395.3682	{9290, 8355}	{'[M+Na]+', '[M+ACN+NH4]+'}	336.3069	annotated	not interesting
3977	12314x	0.0005768414829237011	6.11	473.3633	{12314}	{nan}	0.0	annotated	not interesting
13034	9796x	0.00014986882803166677	6.11	411.2907	{9796}	{nan}	0.0	annotated	not interesting
2027	3257.0	0.00010622710397761905	6.11	247.1701	{1137, 3076}	{'[M+Na]+', '[M-2H2O+H]+'}	224.1793	non anotated	not interesting
7774	3153x	0.0002637313284332181	6.11	249.1853	{3153}	{nan}	0.0	non anotated	not interesting
7442	2727x	0.000143994520352828	6.11	235.2062	{2727}	{nan}	0.0	non anotated	not interesting
12986	9736x	0.00030315762526762286	6.12	409.3477	{9736}	{nan}	0.0	non anotated	not interesting
4138	12557x	0.0010376372311529413	6.12	481.2955	{12557}	{nan}	0.0	non anotated	not interesting
3077	11060x	0.00046306136872188225	6.13	442.3773	{11060}	{nan}	0.0	non anotated	not interesting
2518	10351x	0.023816263738495647	6.13	425.3786	{10351}	{nan}	0.0	annotated	not interesting
12605	926x	0.00012312767000588164	6.14	181.0498	{926}	{nan}	0.0	annotated	not interesting
4295	12795x	0.00016006460167197886	6.14	487.2827	{12795}	{nan}	0.0	non anotated	not interesting
3129	11137x	0.0016235001494675166	6.14	443.3887	{11137}	{nan}	0.0	annotated	not interesting
2031	3266.0	0.00016610351429865698	6.14	437.3424	{10787, 9901}	{'[M+NH4]+', '[M+ACN+H]+'}	395.3088	annotated	not interesting
11836	8288x	0.0023305236961024206	6.15	357.3372	{8288}	{nan}	0.0	non anotated	not interesting
7528	2831x	9.883340304360304e-05	6.15	239.1724	{2831}	{nan}	0.0	non anotated	not interesting
2034	3272.0	0.00013151042396575055	6.15	437.306	{10764, 9975}	{'[M+Na]+', '[M+H]+'}	414.3157	non anotated	not interesting
5687	14844x	0.0001528943440007026	6.16	591.4263	{14844}	{nan}	0.0	non anotated	not interesting
10616	6720x	0.00023848990065548914	6.16	321.3161	{6720}	{nan}	0.0	non anotated	not interesting
2035	3273.0	0.0037477515748609836	6.16	397.3314	{9346, 7598}	{'[M+Na]+', '[M-2H2O+H]+'}	374.3414	non anotated	not interesting
2036	3274.0	0.002474464485414925	6.16	439.358	{10897, 3087}	{'[M+HFA+H]+', '[2M+K]+'}	200.1954	non anotated	specific non annotated
2038	3276.0	0.0009631196670272685	6.16	941.6886	{13573, 13030, 12235, 12846, 11470, 12239, 12849, 11476, 16053, 13023}	{'[M+ACN+H]+', '[M+Na]+', '[M+H]+', '[2M+H]+', '[M+NH4]+', '[M-H2O+H]+'}	470.3403	annotated	not interesting
3039	11021x	0.0015562914301646513	6.16	441.3734	{11021}	{nan}	0.0	annotated	not interesting
6994	2159x	0.00012742609253054468	6.16	218.6591	{2159}	{nan}	0.0	non anotated	not interesting
12569	9229x	0.00020910762442581204	6.17	393.3526	{9229}	{nan}	0.0	non anotated	not interesting
5705	14870x	0.00010997314335960958	6.17	593.2768	{14870}	{nan}	0.0	non anotated	not interesting
2041	3279.0	0.0006847062219355342	6.17	407.3683	{2600, 9663}	{'[M+HFA+H]+', '[2M+K]+'}	184.2005	non anotated	not interesting
6957	2115x	0.00021584196365307716	6.19	217.1955	{2115}	{nan}	0.0	non anotated	not interesting
2047	3289.0	0.0005254330594398976	6.2	177.164	{844}	{'[M+ACN+NH4]+'}	118.106	non anotated	not interesting
12760	9459x	0.00011074831042424655	6.2	401.3423	{9459}	{nan}	0.0	non anotated	not interesting
11769	8209x	0.00016462148368741322	6.21	355.3214	{8209}	{nan}	0.0	non anotated	not interesting
2046	3288.0	0.0024307443312057966	6.21	444.392	{1667, 11164}	{'[2M+ACN+K]+', '[M+Na]+'}	182.2037	non anotated	not interesting
10096	6081x	7.697629401910036e-05	6.24	311.2947	{6081}	{nan}	0.0	non anotated	not interesting
2051	3297.0	0.00020589473008787254	6.24	885.6933	{15946, 12560, 10326, 11961, 11100, 11806}	{'[M+Na]+', '[M+H]+', '[2M+H]+', '[M+NH4]+', '[M-H2O+H]+', '[M+K]+'}	442.3448	non anotated	not interesting
5130	14047x	0.00020608491327150287	6.24	535.271	{14047}	{nan}	0.0	non anotated	not interesting
12566	9225x	0.00014824940336172288	6.25	393.3524	{9225}	{nan}	0.0	non anotated	not interesting
2061	3318.0	0.00019863242635121943	6.25	467.352	{10452, 12052}	{'[M+Na]+', '[M-H2O+H]+'}	444.3618	non anotated	not interesting
2060	3316.0	4.3811582796636306e-05	6.25	279.2323	{4258}	{'[M+Na]+'}	256.2419	non anotated	not interesting
2059	3311.0	0.00017254238513277601	6.25	379.3212	{7597, 8885}	{'[M+Na]+', '[M-H2O+H]+'}	356.3308	non anotated	not interesting
2058	3309.0	0.0005695780802857559	6.25	551.4665	{14326, 3415}	{'[M-2H2O+NH4]+', '[2M+H]+'}	275.2324	annotated	not interesting
2056	3306.0	0.0021333566075285304	6.25	487.282	{11953, 12793, 12591}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	464.2938	annotated	not interesting
2055	3305.0	0.00011587178175962945	6.25	561.4899	{5257, 5593, 14470}	{'[M+Na]+', '[M+NH4]+', '[2M+H]+'}	280.2417	non anotated	not interesting
13047	9814x	0.0006045206714650577	6.25	411.3628	{9814}	{nan}	0.0	non anotated	not interesting
3187	11216x	9.914947217297289e-05	6.25	445.3677	{11216}	{nan}	0.0	non anotated	not interesting
8328	3902x	4.450249657591682e-05	6.25	271.2274	{3902}	{nan}	0.0	non anotated	not interesting
7395	2662x	0.0001201289693215199	6.25	233.1902	{2662}	{nan}	0.0	annotated	not interesting
8243	3796x	4.3266686834767746e-05	6.25	269.2115	{3796}	{nan}	0.0	non anotated	not interesting
2632	10492x	5.768699497000314e-05	6.26	428.3619	{10492}	{nan}	0.0	non anotated	not interesting
3646	11839x	6.083364753805107e-05	6.26	461.363	{11839}	{nan}	0.0	non anotated	not interesting
8917	4639x	9.851700738356352e-05	6.27	287.2372	{4639}	{nan}	0.0	annotated	not interesting
2070	3336.0	0.0004832954068172964	6.27	442.3768	{11058}	{'[M+Na]+'}	419.3877	non anotated	not interesting
9628	5519x	0.00016692593202571163	6.27	302.7116	{5519}	{nan}	0.0	non anotated	not interesting
12631	929x	5.9817597123881374e-05	6.27	181.05	{929}	{nan}	0.0	non anotated	not interesting
7725	3081x	0.0002651682098999438	6.27	247.2059	{3081}	{nan}	0.0	non anotated	not interesting
2065	3327.0	0.00013090033699294026	6.27	467.3146	{2105, 12022}	{'[2M+HFA+Na]+', '[M+NH4]+'}	199.1608	non anotated	not interesting
2071	3337.0	0.00026697986903593	6.27	475.3777	{3144, 1201, 12380}	{'[M+Na]+', '[M-2H2O+H]+', '[2M+Na]+'}	226.1944	annotated	not interesting
8412	4001x	0.00010800692009387636	6.27	273.2217	{4001}	{nan}	0.0	annotated	not interesting
2066	3328.0	4.915253821003749e-05	6.27	301.2168	{5421, 3342}	{'[M+ACN+Na]+', '[M+NH4]+'}	237.1997	annotated	not interesting
2073	3340.0	0.0036558017941687544	6.28	425.3783	{10345, 3913, 10354, 2699}	{'[M+Na]+', '[M+ACN+NH4]+', '[2M+H]+'}	212.183	annotated	not interesting
9230	5019x	6.656572180621352e-05	6.28	294.7232	{5019}	{nan}	0.0	non anotated	not interesting
6283	1579x	9.259805919451916e-05	6.28	203.1796	{1579}	{nan}	0.0	annotated	not interesting
2072	3338.0	0.007350675285423523	6.29	443.3883	{11122}	{'[2M-CO2+H]+'}	243.1866	annotated	not interesting
13129	9911x	0.00044435869667286664	6.3	413.3782	{9911}	{nan}	0.0	non anotated	not interesting
12923	9660x	0.0001808098905114135	6.3	407.3682	{9660}	{nan}	0.0	non anotated	not interesting
8773	4469x	0.00021043727405787587	6.32	284.2949	{4469}	{nan}	0.0	non anotated	not interesting
2414	10218x	6.654343399486314e-05	6.32	423.3269	{10218}	{nan}	0.0	non anotated	not interesting
12622	9288x	0.00021058829449259882	6.33	395.3681	{9288}	{nan}	0.0	non anotated	not interesting
2097	3381.0	0.0033802297938467555	6.33	913.7283	{11703, 13761, 10123, 12332, 10894, 11694, 10896, 10133, 11701, 10135, 12502, 15993, 12503}	{'[M+ACN+Na]+', '[M+Na]+', '[M-2H2O+H]+', '[M+H]+', '[2M+H]+', '[M+NH4]+', '[M-H2O+H]+'}	456.3609	annotated	not interesting
