	annotation network number	LQ-01-61-74_pos.mzXML	retention time (min)	row m/z	row ID	adduct (ion identity)	neutral mass (ion identity)	annotation	status
1620	2610.0	0.000515370100688207	5.16	338.2694	{4256, 6243, 6603, 7533, 5200, 4251}	{'[M+ACN+H]+', '[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+'}	296.2356	annotated	not interesting
9821	5740x	0.0002669237980088011	5.16	305.6511	{5740}	{nan}	0.0	non anotated	not interesting
4182	12624x	0.0004656468344413089	5.16	483.2745	{12624}	{nan}	0.0	non anotated	not interesting
6451	16003x	0.00012118783349775041	5.17	919.5107	{16003}	{nan}	0.0	non anotated	not interesting
1625	2621.0	0.00022159107326434767	5.18	967.6996	{13082, 16092, 12309, 11591}	{'[M+Na]+', '[2M+Na]+', '[M-H2O+H]+', '[M+H]+'}	472.3555	annotated	not interesting
8250	3805x	0.00025579163578049856	5.19	269.2267	{3805}	{nan}	0.0	non anotated	not interesting
3702	11928x	0.001008145982479918	5.19	465.2634	{11928}	{nan}	0.0	non anotated	not interesting
9421	5265x	0.0002928486550555828	5.2	298.6706	{5265}	{nan}	0.0	non anotated	not interesting
9241	5032x	0.0004133863264591441	5.2	295.1515	{5032}	{nan}	0.0	non anotated	not interesting
10333	6369x	0.0001774713809208186	5.2	316.2357	{6369}	{nan}	0.0	non anotated	not interesting
9846	5773x	0.0006028243951728652	5.2	306.6592	{5773}	{nan}	0.0	non anotated	not interesting
1623	2618.0	0.00017687731446991547	5.2	421.3475	{10137}	{'[M+Na]+'}	398.3567	annotated	not interesting
12837	9554x	0.001488477971166651	5.21	405.2791	{9554}	{nan}	0.0	non anotated	not interesting
9454	5307x	5.327261233428737e-05	5.22	299.2009	{5307}	{nan}	0.0	non anotated	not interesting
1645	2653.0	0.0002581968010796286	5.22	949.7515	{16072, 12986, 13175}	{'[2M+H]+', '[M+NH4]+', '[M+Na]+'}	474.3722	annotated	not interesting
10172	6168x	0.0001294822107206473	5.22	313.18	{6168}	{nan}	0.0	non anotated	not interesting
1648	2657.0	0.006386263725154615	5.23	941.6854	{13570, 12211, 12851, 12853, 12854, 16051, 12227, 12228, 12237, 10446, 11474, 11475, 10709, 10711, 10712, 11479, 11483, 13021, 13028, 13031, 13032, 15980}	{'[M+ACN+H]+', '[M-CO2+H]+', '[M+NH4]+', '[M+H]+', '[M+Na]+', '[2M-2H2O+H]+', '[M-H2O+H]+', '[2M+H]+', '[M-2H2O+H]+'}	470.34	annotated	not interesting
10372	6409x	0.00011575271494514039	5.23	316.7	{6409}	{nan}	0.0	non anotated	not interesting
10750	6875x	0.0006375589285002337	5.23	324.6883	{6875}	{nan}	0.0	non anotated	not interesting
1652	2666.0	0.00016391908689968097	5.24	499.3056	{13230}	{'[M+Na]+'}	476.3155	non anotated	not interesting
10025	5990x	0.00015421230137877088	5.24	310.1568	{5990}	{nan}	0.0	non anotated	not interesting
1655	2671.0	0.001181505730738144	5.24	481.2955	{12556}	{'[M+Na]+'}	458.3051	non anotated	not interesting
1643	2650.0	9.653667865374103e-05	5.24	217.1956	{2119}	{'[M+NH4]+'}	199.1607	non anotated	not interesting
7007	2175x	9.177526093011284e-05	5.24	219.1019	{2175}	{nan}	0.0	non anotated	not interesting
3794	12053x	0.000316667714954814	5.24	467.3523	{12053}	{nan}	0.0	non anotated	not interesting
2867	10790x	0.00025419492908378637	5.24	437.3426	{10790}	{nan}	0.0	annotated	not interesting
10275	6301x	0.0008934304685150274	5.25	315.2321	{6301}	{nan}	0.0	non anotated	specific non annotated
4518	13152x	0.00011804845833319605	5.25	497.2903	{13152}	{nan}	0.0	non anotated	not interesting
1657	2674.0	0.0014483369738063341	5.25	425.378	{3392, 10347, 1205}	{'[2M+H]+', '[M-CO2+Na]+', '[M-H+2Na]+'}	212.1829	annotated	not interesting
4268	12755x	0.0011424227037173718	5.25	485.3633	{12755}	{nan}	0.0	annotated	not interesting
4900	13706x	0.00018303540653442774	5.26	517.353	{13706}	{nan}	0.0	non anotated	not interesting
10447	6505x	8.71181608159335e-05	5.26	317.699	{6505}	{nan}	0.0	non anotated	not interesting
1664	2686.0	0.0016579731487408513	5.27	504.3693	{11109, 11110, 12812, 13367, 12824, 13371, 2718}	{'[M-H2O+2H]2+', '[M-CO2+H]+', '[M+NH4]+', '[M+H]+'}	486.3349	annotated	not interesting
1663	2684.0	0.00010708462322610289	5.27	441.3368	{10984, 3083}	{'[M+NH4]+', '[2M-H2O+H]+'}	229.1711	non anotated	not interesting
1665	2687.0	0.0012631735041156902	5.28	399.3268	{9395, 1582, 9399}	{'[2M-CO2+K]+', '[M+H]+'}	202.1753	annotated	not interesting
10286	6316x	0.00020622926891029965	5.28	315.2536	{6316}	{nan}	0.0	non anotated	not interesting
1668	2691.0	0.0006956205413084405	5.28	520.376	{13760, 12333, 10893, 11700, 12508}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M+ACN+Na]+'}	456.361	annotated	not interesting
12987	9737x	3.255219462192186e-05	5.29	409.3474	{9737}	{nan}	0.0	non anotated	not interesting
9847	5774x	0.0009367708314165212	5.3	306.6599	{5774}	{nan}	0.0	non anotated	not interesting
6883	2028x	0.0041053427161012405	5.3	215.1064	{2028}	{nan}	0.0	non anotated	not interesting
5816	1503x	0.04413645405092923	5.3	201.0907	{1503}	{nan}	0.0	non anotated	not interesting
1680	2714.0	0.0013485527382672354	5.31	405.2804	{2932, 9558}	{'[2M-2H2O+H]+', '[M+Na]+'}	220.148	non anotated	not interesting
5605	1472x	0.0004999723346440414	5.31	200.083	{1472}	{nan}	0.0	non anotated	not interesting
1678	2708.0	0.0027801016123526687	5.31	454.2947	{11504, 2867}	{'[2M+NH4]+', '[M+Na]+'}	218.1316	non anotated	not interesting
1683	2721.0	0.0003523359507910022	5.31	486.3635	{11200, 12771}	{'[M+ACN+H]+', '[M+H]+'}	444.3266	non anotated	not interesting
8251	3806x	4.429981849717984e-05	5.31	269.2267	{3806}	{nan}	0.0	non anotated	not interesting
8566	41x	0.00030749578062710427	5.31	109.1014	{41}	{nan}	0.0	non anotated	not interesting
2915	10848x	0.0004457490915865072	5.32	439.2869	{10848}	{nan}	0.0	non anotated	not interesting
6419	15972x	0.000391857599426523	5.32	899.5511	{15972}	{nan}	0.0	non anotated	not interesting
1682	2719.0	0.00029184773729626156	5.32	541.3726	{14152, 13618, 13315, 14060}	{'[M-CO2+K]+', '[M+NH4]+', '[M-H2O+H]+', '[M+Na]+'}	518.3837	non anotated	not interesting
1690	2732.0	5.436471278665108e-05	5.33	298.1935	{5242, 3899}	{'[M+H]+', '[M-CO2+NH4]+'}	297.1847	non anotated	not interesting
8856	4560x	0.0003836011475283397	5.33	286.1469	{4560}	{nan}	0.0	non anotated	not interesting
8441	4031x	0.0004537640891565786	5.34	274.6379	{4031}	{nan}	0.0	non anotated	not interesting
1704	2755.0	0.024774490618157417	5.34	901.5629	{12104, 12946, 15976, 10645}	{'[M+Na]+', '[2M-2H2O+H]+', '[M+H]+', '[M-2H2O+H]+'}	468.2881	annotated	not interesting
2864	10784x	0.0005097347756172462	5.34	437.3422	{10784}	{nan}	0.0	annotated	not interesting
8995	4743x	0.0002011872256019531	5.34	289.1879	{4743}	{nan}	0.0	non anotated	not interesting
1705	2757.0	0.0005843413304704927	5.34	391.3377	{9181, 1758}	{'[2M-CO2+Na]+', '[M+H]+'}	206.1683	non anotated	not interesting
1697	2743.0	0.0006241933137368959	5.34	485.3628	{11218, 12751}	{'[M-H2O+H]+', '[M+Na]+'}	462.3723	annotated	not interesting
1716	2772.0	0.0007766355497233271	5.35	518.3606	{11589, 13718}	{'[M+ACN+Na]+', '[M+H]+'}	454.345	annotated	not interesting
1715	2771.0	0.002574868878430516	5.35	473.3629	{12312, 10759}	{'[M+ACN+NH4]+', '[M+Na]+'}	414.3007	annotated	not interesting
9341	5163x	7.552169278547539e-05	5.35	297.1849	{5163}	{nan}	0.0	non anotated	not interesting
10443	6501x	0.0004751712851981161	5.36	317.6987	{6501}	{nan}	0.0	non anotated	not interesting
9836	5756x	9.118527677218579e-05	5.36	306.1905	{5756}	{nan}	0.0	non anotated	not interesting
9240	5031x	0.0007847602505439324	5.36	295.1514	{5031}	{nan}	0.0	non anotated	not interesting
11433	7763x	0.0001283261620004871	5.36	343.285	{7763}	{nan}	0.0	non anotated	not interesting
1711	2765.0	0.000776384717413226	5.37	263.2008	{3602}	{'[M+ACN+NH4]+'}	204.1421	non anotated	not interesting
3131	1113x	4.001250560994895e-05	5.37	189.0908	{1113}	{nan}	0.0	non anotated	not interesting
3463	11571x	8.339730292120631e-05	5.37	455.3165	{11571}	{nan}	0.0	non anotated	not interesting
1713	2768.0	0.0021899532440471207	5.37	502.3535	{13323, 12731}	{'[M+NH4]+', '[M+H]+'}	484.3189	non anotated	not interesting
1735	2802.0	0.00012045078152962121	5.38	300.1523	{5347}	{'[M+Na]+'}	277.1632	non anotated	not interesting
1726	2788.0	0.0058889799622531625	5.38	1011.5218	{13696, 16104, 13068, 16113}	{'[2M+H]+', '[M+Na]+', '[2M+Na]+', '[M+H]+'}	494.2667	non anotated	not interesting
10200	6211x	0.0001493265258723452	5.38	313.647	{6211}	{nan}	0.0	non anotated	not interesting
9663	5553x	5.28468021912602e-05	5.38	303.1668	{5553}	{nan}	0.0	non anotated	not interesting
2346	10136x	0.0005045246750439067	5.38	421.3474	{10136}	{nan}	0.0	annotated	not interesting
10891	7057x	0.00016800088226855703	5.38	328.6542	{7057}	{nan}	0.0	non anotated	not interesting
9908	5847x	0.00020968247154356162	5.38	308.1407	{5847}	{nan}	0.0	non anotated	not interesting
1737	2804.0	0.00025325491079117817	5.39	317.1461	{6427, 6348}	{'[2M+HFA+2H]2+', '[M+Na]+'}	293.1367	non anotated	not interesting
9590	5475x	0.0001156500528365937	5.4	301.7131	{5475}	{nan}	0.0	non anotated	not interesting
12147	8699x	0.0004473209370615788	5.4	371.2955	{8699}	{nan}	0.0	non anotated	not interesting
2457	10270x	6.817898169159196e-05	5.4	424.3651	{10270}	{nan}	0.0	non anotated	not interesting
1743	2812.0	0.00043437492000666895	5.4	297.2418	{3808, 4089, 5191}	{'[M-CO2+K]+', '[M+Na]+', '[M+H]+'}	274.2525	non anotated	not interesting
3546	11692x	0.0006439532576726737	5.4	457.3676	{11692}	{nan}	0.0	annotated	not interesting
1747	2823.0	0.0005370995165353954	5.41	469.3319	{12133, 9798, 11276, 9806, 10808, 12126}	{'[M+Na]+', '[2M-H2O+2H]2+', '[M+H]+', '[M-2H2O+H]+'}	446.3417	annotated	not interesting
1749	2827.0	0.0005065656301445612	5.42	323.6807	{6830}	{'[M+HFA+H]+'}	276.6659	non anotated	not interesting
1736	2803.0	0.00015140593069915494	5.42	257.2267	{3411}	{'[M+NH4]+'}	239.1939	non anotated	not interesting
10131	6117x	5.972147351505725e-05	5.42	312.1728	{6117}	{nan}	0.0	non anotated	not interesting
11461	7792x	5.431159895886286e-05	5.43	344.1946	{7792}	{nan}	0.0	non anotated	not interesting
5948	15275x	0.00011029439832728747	5.43	641.3133	{15275}	{nan}	0.0	non anotated	not interesting
10311	6344x	0.0001394840466936741	5.43	315.6927	{6344}	{nan}	0.0	non anotated	not interesting
1753	2833.0	0.00011185688878685646	5.43	305.2478	{4440, 4443, 5732}	{'[M+Na]+', '[M+H]+'}	282.2571	annotated	not interesting
3956	12278x	0.0007702424837076448	5.43	473.2672	{12278}	{nan}	0.0	non anotated	not interesting
13065	9835x	7.78942648125085e-05	5.44	411.3632	{9835}	{nan}	0.0	non anotated	not interesting
12572	9231x	8.227972497981418e-05	5.44	393.3528	{9231}	{nan}	0.0	non anotated	not interesting
3712	11937x	0.001233695922994129	5.44	465.2646	{11937}	{nan}	0.0	non anotated	specific non annotated
4622	13295x	0.00014614870289550932	5.44	501.3216	{13295}	{nan}	0.0	non anotated	not interesting
1755	2837.0	0.0031120373901191174	5.44	475.3783	{12390, 3154, 3155, 1204, 3156, 1851}	{'[M+Na]+', '[2M+Na]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	226.1951	annotated	not interesting
1759	2843.0	4.187419197244863e-05	5.45	499.3772	{11780, 3526, 13247}	{'[2M+Na]+', '[2M-H2O+H]+', '[M+Na]+'}	238.1945	annotated	not interesting
1760	2844.0	0.0003258400511960375	5.45	309.7014	{5970, 5967}	{'[M+ACN+Na]+'}	245.6841	non anotated	not interesting
1758	2842.0	0.000334602894982895	5.45	497.3244	{12971, 12373, 13157}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	474.3356	non anotated	not interesting
1764	2849.0	0.0008766385027688987	5.45	457.3322	{11674}	{'[M+NH4]+'}	439.2982	non anotated	not interesting
2868	10792x	0.00012731896673485476	5.45	437.3427	{10792}	{nan}	0.0	annotated	not interesting
10195	6207x	0.0001792528338627166	5.46	313.2747	{6207}	{nan}	0.0	annotated	not interesting
8002	3464x	0.0001129748380197804	5.46	259.1699	{3464}	{nan}	0.0	non anotated	not interesting
1771	2859.0	0.012803075556782957	5.47	463.379	{11900, 10892}	{'[M+HFA+H]+', '[M+Na]+'}	416.3674	annotated	not interesting
4318	12823x	0.00032761826969108626	5.47	487.3418	{12823}	{nan}	0.0	annotated	not interesting
3777	12021x	0.0002088963478492689	5.48	467.28	{12021}	{nan}	0.0	non anotated	not interesting
9553	5439x	0.00017654320950749873	5.49	301.217	{5439}	{nan}	0.0	non anotated	not interesting
6740	1866x	0.00019037858461353675	5.49	210.6252	{1866}	{nan}	0.0	non anotated	not interesting
1773	2863.0	0.00047251940241771695	5.49	471.2731	{11320, 12193}	{'[M+Na]+', '[M+H]+'}	448.2837	non anotated	not interesting
4359	12893x	7.374311065439037e-05	5.49	489.3573	{12893}	{nan}	0.0	non anotated	not interesting
5413	1446x	6.186288976930162e-05	5.49	199.1172	{1446}	{nan}	0.0	non anotated	not interesting
8107	3620x	0.00011726831549476374	5.5	263.2374	{3620}	{nan}	0.0	non anotated	not interesting
1782	2877.0	0.0022326517702057833	5.5	363.2516	{8456, 8304, 6811, 7678, 5727}	{'[M+NH4]+', '[M+Na]+', '[2M+2H]2+', '[2M-2H2O+2H]2+', '[M-2H2O+H]+'}	340.262	non anotated	not interesting
1781	2876.0	4.573164687340603e-05	5.5	537.2609	{14074, 13227, 12558}	{'[M+K]+', '[M-H2O+H]+', '[M+H]+'}	498.2982	non anotated	not interesting
8829	4533x	0.00040410537787549547	5.51	285.2219	{4533}	{nan}	0.0	annotated	not interesting
8337	3912x	3.757174417061162e-05	5.51	271.2425	{3912}	{nan}	0.0	non anotated	not interesting
2499	10325x	8.763943307398837e-05	5.51	425.3424	{10325}	{nan}	0.0	non anotated	not interesting
4827	13612x	5.2010609642514915e-05	5.53	513.3563	{13612}	{nan}	0.0	non anotated	not interesting
12924	9662x	7.64140938960653e-05	5.53	407.3682	{9662}	{nan}	0.0	non anotated	not interesting
2523	10359x	0.0011114374684505178	5.53	425.3784	{10359}	{nan}	0.0	annotated	not interesting
2350	10142x	0.00010969470508719086	5.54	421.3477	{10142}	{nan}	0.0	annotated	not interesting
1796	2899.0	0.001113139782707671	5.54	457.3679	{11698, 2219}	{'[2M-H2O+K]+', '[M+H]+'}	218.2059	annotated	not interesting
1797	2901.0	0.00026291922745079466	5.54	493.3287	{13024, 12230, 12843, 12238, 11477, 10718}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	470.3401	annotated	not interesting
1795	2898.0	5.7220863325764404e-05	5.54	297.2429	{5201, 4007}	{'[M+HFA+H]+', '[M+Na]+'}	250.2314	annotated	not interesting
4519	13154x	0.00012910600818846874	5.54	497.2904	{13154}	{nan}	0.0	non anotated	not interesting
1798	2903.0	0.000917394810580135	5.55	931.68	{13719, 10785, 12257, 11588, 9829, 16036, 11597, 13015, 12441, 12447}	{'[M-CO2+H]+', '[M+NH4]+', '[2M+Na]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M+K]+', '[M+ACN+Na]+'}	454.3452	annotated	not interesting
3127	11133x	4.2421527364937777e-05	5.55	443.3885	{11133}	{nan}	0.0	annotated	not interesting
3534	11678x	0.000683591250701076	5.56	457.3317	{11678}	{nan}	0.0	non anotated	not interesting
1807	2916.0	0.00014435595618387295	5.56	481.3655	{10244, 11774, 12407, 11003, 12574}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	458.3756	annotated	not interesting
1809	2919.0	8.737752900351854e-05	5.56	501.2601	{13272, 12489, 12484}	{'[M+Na]+', '[M+H]+'}	478.2718	non anotated	not interesting
9994	5957x	9.871171975810111e-05	5.56	309.6832	{5957}	{nan}	0.0	non anotated	not interesting
6315	1583x	0.00010845211290426203	5.57	203.1797	{1583}	{nan}	0.0	annotated	not interesting
1828	2952.0	0.0002442908423050683	5.57	279.2323	{4254}	{'[M+HFA+NH4]+'}	215.1942	non anotated	not interesting
3808	1206x	0.0006233956111056575	5.57	191.1797	{1206}	{nan}	0.0	annotated	not interesting
8358	3936x	0.00013544464363113661	5.58	272.1943	{3936}	{nan}	0.0	non anotated	not interesting
8616	4270x	0.0003459359374131524	5.58	280.1827	{4270}	{nan}	0.0	non anotated	not interesting
2944	10889x	0.007662573006919954	5.58	439.3577	{10889}	{nan}	0.0	annotated	not interesting
8213	3754x	0.00018758783114474354	5.58	268.6748	{3754}	{nan}	0.0	non anotated	not interesting
4857	13655x	0.00012866957604543348	5.59	515.3012	{13655}	{nan}	0.0	non anotated	not interesting
1824	2946.0	0.00029726107213642254	5.59	335.2949	{7432, 6082}	{'[M+ACN+H]+', '[M+NH4]+'}	293.261	non anotated	not interesting
8994	4742x	0.0003551455176399899	5.59	289.1879	{4742}	{nan}	0.0	non anotated	not interesting
1822	2942.0	0.0004278755382972119	5.59	393.3524	{9226}	{'[M+ACN+NH4]+'}	334.2898	non anotated	not interesting
1823	2945.0	0.00013555439281464366	5.59	501.3914	{11849, 13317}	{'[M-H2O+H]+', '[M+Na]+'}	478.4024	annotated	not interesting
1830	2955.0	0.00014707445134450303	5.61	449.2679	{10406, 11311}	{'[M+Na]+', '[M+H]+'}	426.2782	non anotated	not interesting
1831	2956.0	9.04476889193715e-05	5.61	288.1803	{4675, 4677, 3085}	{'[M-2H2O+NH4]+', '[M+Na]+'}	265.1918	non anotated	not interesting
1832	2957.0	0.00026501444087581464	5.61	425.3425	{10328, 3410}	{'[2M+K]+', '[M+HFA+NH4]+'}	193.1886	non anotated	not interesting
1833	2958.0	0.00021823161217349947	5.61	247.1697	{3073, 572}	{'[2M-CO2+H]+', '[M+NH4]+'}	145.0771	non anotated	not interesting
3693	11911x	9.586649743881595e-05	5.62	464.2568	{11911}	{nan}	0.0	non anotated	not interesting
1841	2970.0	0.0019722730572145817	5.62	453.3369	{10168, 11481}	{'[2M-H2O+2H]2+', '[M+Na]+'}	430.3484	annotated	not interesting
1837	2964.0	0.00012317527094322882	5.62	467.336	{11208, 12045, 10429, 11855}	{'[M+Na]+', '[M+NH4]+', '[M-H2O+H]+', '[M+H]+'}	444.3462	non anotated	not interesting
1838	2966.0	0.00011043489580847561	5.62	485.2649	{11882, 12702}	{'[M+Na]+', '[M+H]+'}	462.2767	non anotated	not interesting
9900	5838x	0.00010594805008649808	5.63	307.6847	{5838}	{nan}	0.0	non anotated	not interesting
9897	5835x	0.00013386970533588245	5.63	307.6675	{5835}	{nan}	0.0	non anotated	not interesting
10367	6404x	7.034222184963674e-05	5.63	316.6911	{6404}	{nan}	0.0	non anotated	not interesting
1849	2983.0	7.519528159603746e-05	5.64	435.3267	{10714, 2122}	{'[2M-2H2O+K]+', '[M+H]+'}	216.1904	annotated	not interesting
1851	2986.0	0.0009554661830091455	5.64	497.2902	{10594, 13151}	{'[M-CO2+H]+', '[M+Na]+'}	474.2997	non anotated	not interesting
2572	10412x	7.466389068680372e-05	5.64	427.3212	{10412}	{nan}	0.0	non anotated	not interesting
1848	2982.0	0.00017218386414922195	5.64	526.3538	{12736, 13875, 12027, 13326}	{'[M+ACN+H]+', '[M+NH4]+', '[M-H2O+H]+', '[M+H]+'}	484.3196	non anotated	not interesting
12921	9659x	7.879816830508917e-05	5.65	407.3681	{9659}	{nan}	0.0	non anotated	not interesting
12897	9634x	0.00032661358160023055	5.65	407.3319	{9634}	{nan}	0.0	non anotated	not interesting
10008	5972x	0.0001860634306030414	5.65	309.7014	{5972}	{nan}	0.0	non anotated	not interesting
2442	10251x	6.543258224985957e-05	5.65	423.3629	{10251}	{nan}	0.0	annotated	not interesting
1860	2995.0	0.0002796809922671707	5.66	533.2881	{13547, 14015}	{'[M+Na]+', '[M+H]+'}	510.2989	non anotated	not interesting
3569	11722x	0.00038004436604094474	5.66	458.3715	{11722}	{nan}	0.0	non anotated	not interesting
1864	3000.0	0.00018837081608588072	5.67	474.3945	{12328, 10139, 10901, 11695}	{'[M+NH4]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	456.361	annotated	not interesting
4007	12358x	0.0003333139966215525	5.67	475.3067	{12358}	{nan}	0.0	non anotated	not interesting
10280	6306x	0.00022384682243003053	5.67	315.2329	{6306}	{nan}	0.0	annotated	not interesting
9572	5458x	6.660280320606658e-05	5.67	301.6857	{5458}	{nan}	0.0	non anotated	not interesting
4205	12655x	6.417465993718931e-05	5.68	483.348	{12655}	{nan}	0.0	annotated	not interesting
3537	11681x	9.105755822686325e-05	5.68	457.332	{11681}	{nan}	0.0	non anotated	not interesting
1868	3005.0	8.645007912064965e-05	5.68	509.3249	{12816, 12107, 13502}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	486.3347	annotated	not interesting
1869	3006.0	8.758017762493421e-05	5.68	479.3507	{9832, 12510}	{'[M+HFA+Na]+', '[M+H]+'}	410.3559	annotated	not interesting
1857	2992.0	0.00015487756393783638	5.68	443.3888	{11138}	{'[2M+Na]+'}	210.1993	non anotated	not interesting
1872	3013.0	0.00023520089833417782	5.69	483.3831	{10353, 12665}	{'[M+Na]+', '[M-2H2O+H]+'}	460.393	annotated	not interesting
1877	3022.0	0.0002512314102202669	5.7	287.2373	{4640}	{'[M+HFA+NH4]+'}	223.199	annotated	not interesting
12568	9228x	0.00016105350096236226	5.7	393.3525	{9228}	{nan}	0.0	non anotated	not interesting
3972	12306x	0.00011959173924067833	5.7	473.3626	{12306}	{nan}	0.0	annotated	not interesting
9926	5866x	0.00013168002501024996	5.71	308.6754	{5866}	{nan}	0.0	non anotated	not interesting
9589	5474x	6.927043716845968e-05	5.73	301.713	{5474}	{nan}	0.0	non anotated	not interesting
1884	3034.0	0.0007856544889734428	5.73	476.3732	{12402, 10220, 11758, 10980}	{'[M+NH4]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	458.3399	annotated	not interesting
1879	3025.0	0.0004622341867954652	5.73	493.3289	{12225, 13026}	{'[M+Na]+', '[M+H]+'}	470.3403	annotated	not interesting
3611	11786x	0.00022951386039110557	5.74	459.3831	{11786}	{nan}	0.0	annotated	not interesting
2596	10457x	5.0274779626057086e-05	5.74	427.3579	{10457}	{nan}	0.0	non anotated	not interesting
12149	8700x	3.811255516705975e-05	5.75	371.2956	{8700}	{nan}	0.0	annotated	not interesting
10366	6403x	0.00014850556967352144	5.76	316.691	{6403}	{nan}	0.0	non anotated	not interesting
1885	3037.0	3.2036017096123124e-05	5.76	315.2698	{6325, 4806}	{'[M+HFA+NH4]+', '[M+K]+'}	251.2316	non anotated	not interesting
8609	4260x	0.00020290236281407086	5.76	279.2326	{4260}	{nan}	0.0	non anotated	not interesting
9903	5840x	9.31553879174708e-05	5.77	307.6858	{5840}	{nan}	0.0	non anotated	not interesting
7923	3348x	0.00030473417545743236	5.77	255.2324	{3348}	{nan}	0.0	annotated	not interesting
7771	3150x	7.87808573158868e-05	5.77	249.1852	{3150}	{nan}	0.0	non anotated	not interesting
2525	10361x	0.00022803820621700814	5.77	425.3784	{10361}	{nan}	0.0	annotated	not interesting
9000	4748x	0.0001235214122584475	5.77	289.188	{4748}	{nan}	0.0	non anotated	not interesting
10011	5975x	0.00022033507439492213	5.78	309.7016	{5975}	{nan}	0.0	non anotated	not interesting
1893	3048.0	0.00026688023823939847	5.78	947.5477	{12704, 16068, 11885, 16015}	{'[2M+H]+', '[M+Na]+', '[2M+Na]+', '[M+H]+'}	462.2784	non anotated	not interesting
8831	4535x	0.0020610530729939435	5.79	285.2221	{4535}	{nan}	0.0	non anotated	not interesting
3457	11563x	0.00029955337629312425	5.79	455.3161	{11563}	{nan}	0.0	non anotated	not interesting
1899	3055.0	0.00043884990162449327	5.8	191.1798	{1200, 1209}	{'[M-2H2O+2H]2+'}	416.367	annotated	not interesting
1906	3071.0	0.00029389485507079445	5.81	547.4369	{6099, 14262}	{'[2M+NH4]+', '[M+HFA+H]+'}	264.7031	non anotated	not interesting
1907	3072.0	0.00044291119940416456	5.81	959.6356	{12770, 12131, 13911, 16076, 13517, 16081, 12951, 10330, 12124}	{'[M+ACN+H]+', '[M-CO2+H]+', '[M+NH4]+', '[2M+NH4]+', '[M+ACN+NH4]+', '[2M+Na]+', '[M+Na]+', '[M+H]+', '[2M+2H]2+'}	468.3242	annotated	not interesting
1917	3085.0	0.0005662435668567023	5.82	469.3685	{9833, 12141}	{'[M+Na]+', '[M-2H2O+H]+'}	446.3782	annotated	not interesting
9099	4867x	0.0001813509563760271	5.83	291.2038	{4867}	{nan}	0.0	non anotated	not interesting
1940	3119.0	0.0008529540647580584	5.83	457.3682	{11705}	{'[M+H]+'}	456.3609	annotated	not interesting
1927	3096.0	0.004670242303306467	5.84	463.379	{10899, 11901}	{'[M+HFA+H]+', '[M+Na]+'}	416.3675	annotated	not interesting
8696	4378x	0.0006882169881640603	5.84	282.2797	{4378}	{nan}	0.0	annotated	not interesting
9496	5363x	0.0002817917272093196	5.84	300.2332	{5363}	{nan}	0.0	non anotated	not interesting
4520	13155x	7.583219968300929e-05	5.84	497.2909	{13155}	{nan}	0.0	non anotated	not interesting
3415	11511x	0.0005851678943197713	5.85	454.34	{11511}	{nan}	0.0	non anotated	not interesting
1931	3105.0	8.608784595388715e-05	5.85	921.7945	{11128, 12661, 16007}	{'[2M+H]+', '[M-H2O+H]+', '[M+Na]+'}	460.3927	annotated	not interesting
9514	5383x	0.0002631207775086059	5.85	300.7053	{5383}	{nan}	0.0	non anotated	not interesting
1933	3107.0	0.013033831329931767	5.86	496.3794	{12258, 10791, 11596, 13117, 12446}	{'[M+ACN+H]+', '[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+'}	454.3454	annotated	not interesting
12571	9230x	0.00025706239061750293	5.86	393.3526	{9230}	{nan}	0.0	non anotated	not interesting
4139	12559x	7.571742466670562e-05	5.87	481.2957	{12559}	{nan}	0.0	non anotated	not interesting
1945	3126.0	0.0006281811378984932	5.87	485.2668	{11884, 12703}	{'[M+Na]+', '[M+H]+'}	462.2777	non anotated	not interesting
6798	1938x	6.327628754010836e-05	5.87	213.0912	{1938}	{nan}	0.0	non anotated	not interesting
1941	3121.0	0.0008659769812652791	5.87	479.3501	{11595, 12501}	{'[M+ACN+H]+', '[M+NH4]+'}	437.3176	annotated	not interesting
3128	11136x	0.0011258258956903108	5.88	443.3887	{11136}	{nan}	0.0	annotated	not interesting
1954	3136.0	0.0002177493350956545	5.88	515.3532	{13664, 3522, 1589, 3527}	{'[M+Na]+', '[2M+K]+', '[M-2H2O+H]+'}	238.1954	annotated	not interesting
9812	5730x	0.00011911324589148489	5.88	305.2477	{5730}	{nan}	0.0	annotated	not interesting
6278	15789x	0.00011342702900030515	5.88	802.4028	{15789}	{nan}	0.0	non anotated	not interesting
