	annotation network number	LQ-01-61-06_pos.mzXML	retention time (min)	row m/z	row ID	adduct (ion identity)	neutral mass (ion identity)	annotation	status
2019	3240.0	0.0007341930711557899	6.08	638.3334	{15139, 15259}	{'[M+NH4]+', '[M+H]+'}	620.2995	non anotated	not interesting
8421	4012x	0.00014826461338303084	6.09	273.2583	{4012}	{nan}	0.0	annotated	not interesting
5244	14216x	0.0004680189758005672	6.09	545.2909	{14216}	{nan}	0.0	non anotated	not interesting
2023	3250.0	0.0002162039502282902	6.1	395.3682	{9290, 8355}	{'[M+ACN+NH4]+', '[M+Na]+'}	336.3069	annotated	not interesting
2024	3251.0	0.00023486894670420486	6.1	525.3561	{13865, 12748, 13361, 11795, 12056}	{'[M-CO2+H]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	502.3665	annotated	not interesting
10450	6508x	0.0001343943052537184	6.1	317.6991	{6508}	{nan}	0.0	non anotated	not interesting
13034	9796x	0.00025438981914248165	6.11	411.2907	{9796}	{nan}	0.0	annotated	not interesting
3977	12314x	0.000694949417641138	6.11	473.3633	{12314}	{nan}	0.0	annotated	not interesting
2518	10351x	0.002777070197163498	6.13	425.3786	{10351}	{nan}	0.0	annotated	not interesting
12605	926x	0.0007101461388537908	6.14	181.0498	{926}	{nan}	0.0	annotated	not interesting
4295	12795x	0.000522087440289497	6.14	487.2827	{12795}	{nan}	0.0	non anotated	not interesting
3129	11137x	0.0006227337478099608	6.14	443.3887	{11137}	{nan}	0.0	annotated	not interesting
8922	4646x	0.0004451205840147422	6.14	287.2377	{4646}	{nan}	0.0	non anotated	not interesting
11836	8288x	0.0010477295107872353	6.15	357.3372	{8288}	{nan}	0.0	non anotated	not interesting
2035	3273.0	0.0017353660666927404	6.16	397.3314	{9346, 7598}	{'[M+Na]+', '[M-2H2O+H]+'}	374.3414	non anotated	not interesting
2038	3276.0	0.0005659606893255239	6.16	941.6886	{13573, 13030, 12235, 12846, 11470, 12239, 12849, 11476, 16053, 13023}	{'[M+ACN+H]+', '[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[2M+H]+'}	470.3403	annotated	not interesting
2041	3279.0	0.0008616382154091507	6.17	407.3683	{2600, 9663}	{'[2M+K]+', '[M+HFA+H]+'}	184.2005	non anotated	not interesting
5198	14148x	0.0005836763738450312	6.17	541.259	{14148}	{nan}	0.0	non anotated	not interesting
12569	9229x	0.0002857735928283437	6.17	393.3526	{9229}	{nan}	0.0	non anotated	not interesting
2443	10252x	0.00040993225576337825	6.18	423.3629	{10252}	{nan}	0.0	annotated	not interesting
3614	11794x	7.50593119327985e-05	6.18	459.3835	{11794}	{nan}	0.0	annotated	not interesting
6652	1753x	0.00013489092094743076	6.19	207.1746	{1753}	{nan}	0.0	non anotated	not interesting
6957	2115x	0.00012459824091958012	6.19	217.1955	{2115}	{nan}	0.0	non anotated	not interesting
12389	9006x	0.00014922074402294082	6.2	383.332	{9006}	{nan}	0.0	non anotated	not interesting
2047	3289.0	0.0001479332936362719	6.2	177.164	{844}	{'[M+ACN+NH4]+'}	118.106	non anotated	not interesting
9564	5449x	0.0001517949761872633	6.21	301.2891	{5449}	{nan}	0.0	non anotated	not interesting
13002	9754x	0.002185926899395793	6.22	409.3831	{9754}	{nan}	0.0	annotated	not interesting
7031	2216x	0.00030096060933630094	6.23	219.2111	{2216}	{nan}	0.0	non anotated	not interesting
2600	10461x	0.0017666162314209342	6.23	427.393	{10461}	{nan}	0.0	non anotated	specific non annotated
2049	3295.0	0.00024395800919559937	6.23	623.3193	{15163, 14956}	{'[M+Na]+', '[M+H]+'}	600.3307	non anotated	not interesting
2051	3297.0	0.0001680569580083542	6.24	885.6933	{15946, 12560, 10326, 11961, 11100, 11806}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M+K]+', '[M-H2O+H]+', '[2M+H]+'}	442.3448	non anotated	not interesting
2056	3306.0	0.004374168258016063	6.25	487.282	{11953, 12793, 12591}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	464.2938	annotated	not interesting
2058	3309.0	0.0004891054371547675	6.25	551.4665	{14326, 3415}	{'[2M+H]+', '[M-2H2O+NH4]+'}	275.2324	annotated	not interesting
2057	3307.0	7.396908992112034e-05	6.25	453.3732	{11494, 9287}	{'[M+Na]+', '[M-2H2O+H]+'}	430.3829	annotated	not interesting
13047	9814x	0.0003530434461063667	6.25	411.3628	{9814}	{nan}	0.0	non anotated	not interesting
2061	3318.0	0.0001972508594374028	6.25	467.352	{10452, 12052}	{'[M-H2O+H]+', '[M+Na]+'}	444.3618	non anotated	not interesting
12631	929x	0.00015285664831187214	6.27	181.05	{929}	{nan}	0.0	non anotated	not interesting
2066	3328.0	0.0005789185577340018	6.27	301.2168	{5421, 3342}	{'[M+ACN+Na]+', '[M+NH4]+'}	237.1997	annotated	not interesting
2065	3327.0	0.0017023535952990834	6.27	467.3146	{2105, 12022}	{'[2M+HFA+Na]+', '[M+NH4]+'}	199.1608	non anotated	not interesting
2071	3337.0	0.0004518217954523996	6.27	475.3777	{3144, 1201, 12380}	{'[M+Na]+', '[2M+Na]+', '[M-2H2O+H]+'}	226.1944	annotated	not interesting
5029	13895x	0.000178358606424643	6.27	527.2793	{13895}	{nan}	0.0	non anotated	not interesting
2073	3340.0	0.004118699241857819	6.28	425.3783	{10345, 3913, 10354, 2699}	{'[M+ACN+NH4]+', '[2M+H]+', '[M+Na]+'}	212.183	annotated	not interesting
2072	3338.0	0.0009477047557488983	6.29	443.3883	{11122}	{'[2M-CO2+H]+'}	243.1866	annotated	not interesting
12923	9660x	0.0004697190482260358	6.3	407.3682	{9660}	{nan}	0.0	non anotated	not interesting
2862	10781x	0.00019714777516136378	6.3	437.3419	{10781}	{nan}	0.0	annotated	not interesting
6654	1755x	0.00020234777598575815	6.3	207.1746	{1755}	{nan}	0.0	non anotated	not interesting
5243	14215x	0.00013179673101769513	6.31	545.2902	{14215}	{nan}	0.0	non anotated	not interesting
8773	4469x	0.00017884996916482537	6.32	284.2949	{4469}	{nan}	0.0	non anotated	not interesting
8150	3674x	0.0002289980517450312	6.33	265.253	{3674}	{nan}	0.0	annotated	not interesting
2462	10277x	0.0002187423511558866	6.33	424.366	{10277}	{nan}	0.0	non anotated	not interesting
2093	3376.0	0.0017602874380259672	6.33	283.2636	{2026, 4442}	{'[M+HFA+K]+', '[2M+Na]+'}	130.1374	annotated	not interesting
2091	3372.0	0.0001864063315331279	6.33	324.2904	{6856}	{'[M-CO2+NH4]+'}	350.2455	non anotated	not interesting
2096	3379.0	0.00017258322099380268	6.33	497.3618	{13178, 10933, 10927}	{'[M+ACN+K]+', '[M+Na]+'}	417.3719	non anotated	not interesting
2097	3381.0	0.0026607114085139766	6.33	913.7283	{11703, 13761, 10123, 12332, 10894, 11694, 10896, 10133, 11701, 10135, 12502, 15993, 12503}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[2M+H]+', '[M+ACN+Na]+', '[M-2H2O+H]+'}	456.3609	annotated	not interesting
2099	3386.0	0.00020387299445860231	6.34	485.3618	{12746, 10444, 12527, 10447, 11224, 11899}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	462.3716	annotated	not interesting
2104	3393.0	0.0015776439082590696	6.35	939.745	{10242, 11011, 11779, 10248, 11016, 16045, 11022, 11791, 12573, 12408, 12570, 12411, 12413, 12575}	{'[M+NH4]+', '[2M+Na]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	458.3764	annotated	not interesting
6185	15654x	0.0005051698266744415	6.35	737.442	{15654}	{nan}	0.0	non anotated	not interesting
2670	10544x	0.00015171843032897744	6.36	429.3728	{10544}	{nan}	0.0	non anotated	not interesting
2112	3407.0	0.0002103119249673231	6.37	403.3577	{9497}	{'[M+H]+'}	402.3515	non anotated	not interesting
2387	10185x	0.0017075453301976763	6.37	423.1806	{10185}	{nan}	0.0	non anotated	specific non annotated
2117	3413.0	0.0001411794623869921	6.39	407.3681	{9658, 3516}	{'[M+HFA+Na]+', '[2M+Na]+'}	192.1891	non anotated	not interesting
2119	3415.0	0.00013217928257761412	6.39	465.3342	{11960, 11093, 10317}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	442.3451	non anotated	not interesting
2546	10382x	0.001345759355728192	6.4	426.3818	{10382}	{nan}	0.0	non anotated	not interesting
9565	5450x	0.00018610173357790265	6.41	301.2896	{5450}	{nan}	0.0	non anotated	not interesting
12570	922x	0.0008504253601080598	6.41	181.0497	{922}	{nan}	0.0	annotated	not interesting
2322	10094x	0.0004927101707221346	6.42	421.1655	{10094}	{nan}	0.0	non anotated	not interesting
5254	14237x	0.00021152070800212156	6.42	546.3238	{14237}	{nan}	0.0	non anotated	not interesting
2604	10465x	0.00016708139538997252	6.43	427.3932	{10465}	{nan}	0.0	non anotated	not interesting
2130	3438.0	0.0010563621841501074	6.43	967.6989	{12300, 12302, 10778, 13083, 10779, 13087, 13088, 13089, 16059, 10557, 11582, 11584, 11585, 11593, 16091, 12255, 12911, 12913, 12914, 12923}	{'[M-CO2+H]+', '[M+NH4]+', '[2M+Na]+', '[M+H]+', '[M+Na]+', '[2M+2H]2+', '[M-H2O+H]+', '[2M+H]+', '[M-H2O+NH4]+', '[M-2H2O+H]+'}	472.3557	annotated	not interesting
2136	3447.0	5.1450022316676e-05	6.44	401.3424	{3018, 9450}	{'[2M+K]+', '[M+HFA+NH4]+'}	181.1887	non anotated	not interesting
3126	11132x	0.00015532951709255804	6.44	443.3885	{11132}	{nan}	0.0	annotated	not interesting
8105	3619x	0.00038865232096498654	6.45	263.2374	{3619}	{nan}	0.0	non anotated	not interesting
12995	9747x	0.005719309446624231	6.45	409.3834	{9747}	{nan}	0.0	annotated	specific annotated
2140	3453.0	0.00038114821448188027	6.45	439.3575	{2592, 10887, 1191}	{'[2M+Na]+', '[M-H2O+H]+', '[M+Na]+'}	208.184	annotated	not interesting
8668	4344x	0.0062883199804570755	6.46	281.248	{4344}	{nan}	0.0	annotated	not interesting
2513	10343x	0.0009770180419725123	6.46	425.378	{10343}	{nan}	0.0	annotated	not interesting
5665	14813x	0.0003578721150250787	6.46	589.426	{14813}	{nan}	0.0	non anotated	not interesting
2157	3478.0	0.00022850654230582434	6.49	424.366	{10278, 8998, 1335}	{'[2M+K]+', '[2M+ACN+K]+', '[M+Na]+'}	172.1857	annotated	not interesting
6211	15699x	0.00010307381809123852	6.49	757.4681	{15699}	{nan}	0.0	non anotated	not interesting
2589	10439x	6.859812831052008e-05	6.5	427.3574	{10439}	{nan}	0.0	non anotated	not interesting
12912	9648x	0.00035250743044004456	6.5	407.368	{9648}	{nan}	0.0	non anotated	not interesting
2437	10243x	0.0006779190996794006	6.51	423.3626	{10243}	{nan}	0.0	annotated	not interesting
2158	3479.0	0.0005270120136954544	6.53	425.3781	{10349}	{'[M-H2O+H]+'}	442.3817	annotated	not interesting
3121	11126x	0.00043396911661312067	6.54	443.3884	{11126}	{nan}	0.0	annotated	not interesting
13060	9826x	0.0002153200321831741	6.56	411.3628	{9826}	{nan}	0.0	non anotated	not interesting
2169	3498.0	0.00010688630568860195	6.56	427.3576	{10450}	{'[M+ACN+H]+'}	385.3238	non anotated	not interesting
2168	3497.0	0.00020331136288570016	6.57	513.3315	{13601, 10888, 12975, 11704, 13179}	{'[M+NH4]+', '[M+Na]+', '[M+K]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	474.371	annotated	not interesting
2172	3503.0	0.00013297289044636017	6.59	453.3733	{9912, 10618, 9286, 11495}	{'[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	430.3822	annotated	not interesting
12560	921x	0.0011782579017873337	6.63	181.0496	{921}	{nan}	0.0	annotated	not interesting
2183	3524.0	0.002035311010975414	6.63	476.411	{11783, 11012, 12414, 10239}	{'[M+NH4]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	458.3763	annotated	not interesting
9910	584x	0.00017688433200918009	6.64	164.0426	{584}	{nan}	0.0	non anotated	not interesting
2186	3528.0	0.00017193425272091106	6.64	407.3679	{9654, 2598}	{'[2M+K]+', '[M+HFA+H]+'}	184.2003	non anotated	not interesting
8886	45x	0.0002116152329543099	6.72	110.0203	{45}	{nan}	0.0	non anotated	not interesting
2943	10885x	0.00035519422307315964	6.72	439.3575	{10885}	{nan}	0.0	annotated	not interesting
2198	3542.0	0.0002418567572552395	6.73	443.3883	{11124, 9620}	{'[M+ACN+NH4]+', '[M+Na]+'}	384.3275	annotated	not interesting
2432	10236x	0.00025323044546757777	6.75	423.3624	{10236}	{nan}	0.0	annotated	not interesting
5044	13919x	0.00039579120329987145	6.76	528.311	{13919}	{nan}	0.0	non anotated	not interesting
2202	3547.0	0.00015070475981785535	6.76	507.3672	{13441, 2111}	{'[2M+K]+', '[M-H2O+H]+'}	234.2003	non anotated	not interesting
12917	9652x	0.0008341800229839757	6.76	407.3678	{9652}	{nan}	0.0	non anotated	not interesting
2516	10348x	0.0036740883523190475	6.76	425.3781	{10348}	{nan}	0.0	annotated	not interesting
13001	9753x	0.000124861842139737	6.77	409.383	{9753}	{nan}	0.0	annotated	not interesting
8716	43x	0.0002813076513533021	6.79	110.0202	{43}	{nan}	0.0	non anotated	not interesting
2431	10235x	0.0004879315910568729	6.83	423.3623	{10235}	{nan}	0.0	annotated	not interesting
11254	7537x	0.000992596067803376	6.83	338.3419	{7537}	{nan}	0.0	non anotated	not interesting
2216	3565.0	0.00014470883497280944	6.85	407.3679	{2597, 9655}	{'[2M+K]+', '[M+HFA+H]+'}	184.2003	non anotated	not interesting
2514	10344x	0.00039777525118308736	6.85	425.378	{10344}	{nan}	0.0	annotated	not interesting
12552	920x	0.0002603764934855809	6.9	181.0496	{920}	{nan}	0.0	non anotated	not interesting
12619	9283x	0.00019002421158999534	6.95	395.3677	{9283}	{nan}	0.0	non anotated	not interesting
13128	9910x	0.00016168310826493017	6.95	413.3781	{9910}	{nan}	0.0	non anotated	not interesting
2343	10127x	0.0005977524273561588	6.96	421.3469	{10127}	{nan}	0.0	annotated	not interesting
12918	9653x	0.001798274896509567	6.97	407.3678	{9653}	{nan}	0.0	non anotated	specific non annotated
5649	14792x	0.0003960374319701693	6.99	587.4096	{14792}	{nan}	0.0	non anotated	not interesting
2517	10350x	0.00023402882678129748	7.01	425.3782	{10350}	{nan}	0.0	annotated	not interesting
12911	9647x	0.00037868550460863864	7.02	407.3675	{9647}	{nan}	0.0	non anotated	not interesting
2678	10553x	0.0005400739537772513	7.03	429.3729	{10553}	{nan}	0.0	non anotated	not interesting
12677	9354x	0.00016577616903112728	7.11	397.3835	{9354}	{nan}	0.0	non anotated	not interesting
2239	3603.0	0.00026396063276682086	7.14	633.4483	{15056, 15227}	{'[M+Na]+', '[M+H]+'}	610.4595	non anotated	not interesting
12913	9649x	0.0005175121798298765	7.2	407.3676	{9649}	{nan}	0.0	non anotated	not interesting
6136	15585x	0.00013789973486606167	7.24	714.5515	{15585}	{nan}	0.0	non anotated	not interesting
3799	12060x	0.0003073457859370949	7.28	467.3882	{12060}	{nan}	0.0	annotated	not interesting
12907	9643x	0.0006703159431434282	7.36	407.3674	{9643}	{nan}	0.0	non anotated	not interesting
12999	9751x	0.00022129113386059918	7.61	409.383	{9751}	{nan}	0.0	annotated	not interesting
7709	304x	0.0001387975046844495	7.83	146.0714	{304}	{nan}	0.0	non anotated	not interesting
13125	9908x	0.00019627181271719	7.84	413.3778	{9908}	{nan}	0.0	non anotated	not interesting
13000	9752x	0.00034925725713027406	7.85	409.383	{9752}	{nan}	0.0	annotated	not interesting
9988	594x	0.0054594764166016	7.94	164.1011	{594}	{nan}	0.0	non anotated	not interesting
11903	837x	0.0003019531862203858	7.96	177.1087	{837}	{nan}	0.0	non anotated	not interesting
9330	514x	0.002987375548886071	8.0	159.0666	{514}	{nan}	0.0	non anotated	not interesting
12675	9352x	0.0003303239707076898	8.0	397.3829	{9352}	{nan}	0.0	non anotated	not interesting
6446	159x	0.006017869890652145	8.01	133.0634	{159}	{nan}	0.0	non anotated	not interesting
11899	836x	0.001318442925341084	8.05	177.1087	{836}	{nan}	0.0	non anotated	not interesting
6852	199x	0.00161970517044077	8.11	136.0824	{199}	{nan}	0.0	non anotated	not interesting
4239	126x	0.0008405108193848538	8.16	125.0852	{126}	{nan}	0.0	non anotated	not interesting
7225	244x	0.007192004308552515	8.19	140.058	{244}	{nan}	0.0	non anotated	not interesting
11891	835x	0.0003410550889815112	8.29	177.1086	{835}	{nan}	0.0	non anotated	not interesting
4102	124x	0.0007550649005526545	8.41	125.0852	{124}	{nan}	0.0	non anotated	not interesting
6824	196x	0.0020284574864544683	8.44	136.0824	{196}	{nan}	0.0	non anotated	not interesting
