rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
29	1	2	2	N/A	-87.67960873317467	0.9999999999999999	87.15639916387931	C9H10O5	[M - H2O + H]+	PAFLSMZLRSPALU	InChI=1S/C9H10O5/c10-6-2-1-5(3-7(6)11)4-8(12)9(13)14/h1-3,8,10-12H,4H2,(H,13,14)	a-Hydroxyhydrocaffeic acid	C1=CC(=C(C=C1CC(C(=O)O)O)O)O	0.429084063	179536;439435;11600642;21677748;25202033;25203144	HMDB:(3503);SuperNatural:(SN00001768 SN00307533 SN00362387 SN00001767);ZINC bio:(ZINC00895534 ZINC00895535);MeSH:(439435 11600642);Plantcyc:(CPD-6982 CPD-7022);PubMed;COCONUT:(CNP0086056 CNP0265014);KNApSAcK:(31720);Natural Products:(UNPD194978 UNPD143674 UNPD171118);PubChem:(179536 439435 11600642 21677748 25202033 25203144);YMDB Mine;CHEBI:(71492 71572 58279 17807);PubChem class - bio and metabolites;KEGG:(C22038 C01207);PubChem class - safety and toxic;Biocyc:(3-34-DIHYDROXYPHENYLLACTATE CPD-6982 CPD-7022)	34446944638	181.04967318255515	371.9004964828491	873_Celastraceae_pos_sirius_red_876
30	1	2	2	0.6083495435641536	-2.9920265615210346	0.9999999999999999	71.4260090268086	C9H8O4	[M + H]+	QAIPRVGONGVQAS	InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)	Caffeate	C1=CC(=C(C=C1C=CC(=O)O)O)O	0.97017473	2518;1549111;689043;11458067;16109948;46780148;54681167;54691412;54710367;71309625;71434158;76973924;90769002;101215182;100923614;131866465	HMDB:(1964 3501 125102);SuperNatural:(SN00280300 SN00000970 SN00293240);ZINC bio:(ZINC00058172 ZINC04482687);additional;HSDB:(331-39-5);MeSH:(689043);Plantcyc:(CPD-676 CPD-8098);PubMed;NORMAN:(NS00010313);COCONUT:(CNP0082755 CNP0186784);KNApSAcK:(615);Natural Products:(UNPD52427 UNPD121048 UNPD216267);PubChem:(2518 1549111 689043 11458067 16109948 46780148 54681167 54691412 54710367 71309625 71434158 76973924 90769002 101215182 100923614 131866465);CHEBI:(16433 36281 58129 57770 17395);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C01197 C01481);PubChem class - safety and toxic;YMDB:(1645);Training Set;PubChem class - drug;Biocyc:(CPD-676 CPD-8098)	17301498750	181.04974391879654	299.19399976730347	872_Celastraceae_pos_sirius_red_875
31	1	2	2	N/A	-89.98595306271773	0.9999999999999999	71.4260090268086	C9H10O5	[M - H2O + H]+	PAFLSMZLRSPALU	InChI=1S/C9H10O5/c10-6-2-1-5(3-7(6)11)4-8(12)9(13)14/h1-3,8,10-12H,4H2,(H,13,14)	a-Hydroxyhydrocaffeic acid	C1=CC(=C(C=C1CC(C(=O)O)O)O)O	0.429084063	179536;439435;11600642;21677748;25202033;25203144	HMDB:(3503);SuperNatural:(SN00001768 SN00307533 SN00362387 SN00001767);ZINC bio:(ZINC00895534 ZINC00895535);MeSH:(439435 11600642);Plantcyc:(CPD-6982 CPD-7022);PubMed;COCONUT:(CNP0086056 CNP0265014);KNApSAcK:(31720);Natural Products:(UNPD194978 UNPD143674 UNPD171118);PubChem:(179536 439435 11600642 21677748 25202033 25203144);YMDB Mine;CHEBI:(71492 71572 58279 17807);PubChem class - bio and metabolites;KEGG:(C22038 C01207);PubChem class - safety and toxic;Biocyc:(3-34-DIHYDROXYPHENYLLACTATE CPD-6982 CPD-7022)	34446944638	181.04974391879654	299.19399976730347	872_Celastraceae_pos_sirius_red_875
32	1	2	2	0.600619695728744	-2.785485485949452	0.9999999999999999	124.4866532368628	C8H14O4	[M + H]+	TYFQFVWCELRYAO	InChI=1S/C8H14O4/c9-7(10)5-3-1-2-4-6-8(11)12/h1-6H2,(H,9,10)(H,11,12)	suberate	C(CCCC(=O)O)CCC(=O)O	1.26449049	10457;5249080;10035160;22494956;56933546;92043315;102602162	HMDB:(893);SuperNatural:(SN00375156 SN00002171);ZINC bio:(ZINC01531046);additional;MeSH:(10457);Plantcyc:(CPD0-1264);PubMed;NORMAN:(NS00015186);COCONUT:(CNP0174114 CNP0210905 CNP0293782);KNApSAcK:(1204);Natural Products:(UNPD12255);PubChem:(10457 5249080 10035160 22494956 56933546 92043315 102602162);CHEBI:(76282 9300);PubChem class - bio and metabolites;KEGG:(C08278);PubChem class - safety and toxic;Training Set;Biocyc:(CPD0-1264)	88009086	175.0965618895526	95.18325034528971	727_Celastraceae_pos_sirius_red_730
33	1	2	2	N/A	-62.51683500129325	0.9999999999999999	124.4866532368628	C8H16O5	[M - H2O + H]+	PSISSLFJIQDEPT	InChI=1S/C8H16O5/c9-7(10)5-3-1-2-4-6-8(11,12)13/h11-13H,1-6H2,(H,9,10)	null	C(CCCC(O)(O)O)CCC(=O)O	0.696635544	135324902	PubChem:(135324902)	2	175.0965618895526	95.18325034528971	727_Celastraceae_pos_sirius_red_730
34	1	2	2	0.5990418120606794	-0.5953726050586716	0.9999999999999999	135.70113615530593	C10H18O4	[M + H]+	CXMXRPHRNRROMY	InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)	sebacate	C(CCCCC(=O)O)CCCC(=O)O	2.16291595	5192;1549016;10465569;23079045;56933548;71309007;90755858;102601074	HMDB:(792);PubChem class - food;SuperNatural:(SN00307005 SN00002170);ZINC bio:(ZINC01531045);additional;MeSH:(5192);PubMed;NORMAN:(NS00011501);COCONUT:(CNP0082571 CNP0311812);KNApSAcK:(1202);Natural Products:(UNPD70014);PubChem:(5192 1549016 10465569 23079045 56933548 71309007 90755858 102601074);CHEBI:(41865 76283);PubChem class - bio and metabolites;KEGG:(C08277);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-3623)	222095742	203.12719158978146	138.76605922356248	1437_Celastraceae_pos_sirius_red_1460
35	1	2	2	N/A	-49.67113599220353	0.9999999999999999	135.70113615530593	C10H20O5	[M - H2O + H]+	DDOVVPPSAAZUNO	InChI=1S/C10H20O5/c11-9(12)7-5-3-1-2-4-6-8-10(13,14)15/h13-15H,1-8H2,(H,11,12)	null	C(CCCCC(O)(O)O)CCCC(=O)O	1.59506094	129819544	PubChem:(129819544)	2	203.12719158978146	138.76605922356248	1437_Celastraceae_pos_sirius_red_1460
36	1	1	1	0.5742223536368286	-14.591640251880056	0.9999999999999999	23.769124158185647	C7H6O	[M + H]+	HUMNYLRZRPPJDN	InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H	Benzadehyde	C1=CC=C(C=C1)C=O	1.576208	240;451255;10877067;10887848;10931392;11007839;12998375;12998376;12998377;12998378;12998379;11159309;10351662;18635297;16213526;22861502;23290585;21345041;53897190;59037040;59963775;100957051;117064281;124004125	HMDB:(6115);PubChem class - food;SuperNatural:(SN00155864);ZINC bio:(ZINC00895145);additional;HSDB:(100-52-7);MeSH:(240);Plantcyc:(BENZALDEHYDE);PubMed;NORMAN:(NS00008510);COCONUT:(CNP0105179);KNApSAcK:(34452);Natural Products:(UNPD45164);PubChem:(240 451255 10877067 10887848 10931392 11007839 12998375 12998376 12998377 12998378 12998379 11159309 10351662 18635297 16213526 22861502 23290585 21345041 53897190 59037040 59963775 100957051 117064281 124004125);CHEBI:(17169);PubChem class - bio and metabolites;KEGG:(C00193 C00261);PubChem class - safety and toxic;YMDB:(1326);Training Set;PubChem class - drug;Biocyc:(BENZALDEHYDE)	255847294	107.0490883433867	165.58799743652344	16_Celastraceae_pos_sirius_red_17
37	1	1	3	N/A	-191.47851633795023	0.8442211055276383	13.473205849682584	C6H8BFO	[M + K]+	AZGXAHKJRXOORE	InChI=1S/C6H8BFO/c1-2-4-3-5(8)6(7)9-4/h3-4,6H,2H2,1H3	[(2R,5S)-5-ethyl-3-fluoro-2,5-dihydrofuran-2-yl]boron	[B]C1C(=CC(O1)CC)F	0.0	60051654;91484809	PubChem:(60051654 91484809)	2	164.03220020938107	138.71100425720215	569_Celastraceae_pos_sirius_red_571
38	1	2	2	0.5596983229349115	-7.826853260540531	0.9999999999999999	82.87424722181105	C9H8O2	[M + H]+	WBYWAXJHAXSJNI	InChI=1S/C9H8O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-7H,(H,10,11)	cinnamate	C1=CC=C(C=C1)C=CC(=O)O	1.81576502	8784;444539;3920069;5957728;5372954;6857483;10773127;12206115;12206117;11008079;11298058;16213746;16213747;21677327;21677329;87138530;101086315;101086316;101086317;101086318;101108447;102009729;101188533;101636136;101249582;101249583;100943778;100943781;118797106;123151745;129848421;129849789;129883117;131854032;135121404;139025096	HMDB:(567 930 128078);PubChem class - food;SuperNatural:(SN00280202 SN00133813);ZINC bio:(ZINC04532783 ZINC16051516);additional;MeSH:(8784 444539 5957728);Plantcyc:(CPD-674);PubMed;NORMAN:(NS00001286);COCONUT:(CNP0085905 CNP0390407);KNApSAcK:(34743);Natural Products:(UNPD226281 UNPD219915 UNPD109023 UNPD171793 UNPD161812);PubChem:(8784 444539 3920069 5957728 5372954 6857483 10773127 12206115 12206117 11008079 11298058 16213746 16213747 21677327 21677329 87138530 101086315 101086316 101086317 101086318 101108447 102009729 101188533 101636136 101249582 101249583 100943778 100943781 118797106 123151745 129848421 129849789 129883117 131854032 135121404 139025096);CHEBI:(35700 35697 23248 15669 35699 27386);PubChem class - bio and metabolites;KEGG:(C00423 C10438);PubChem class - safety and toxic;YMDB:(1324);Training Set;PubChem class - drug;Biocyc:(CPD-674)	255846782	149.05981457957787	144.28649693727493	355_Celastraceae_pos_sirius_red_356
39	1	2	2	N/A	-67.08796084015907	0.9999999999999999	82.87424722181105	C9H10O3	[M - H2O + H]+	AYOLELPCNDVZKZ	InChI=1S/C9H10O3/c10-8(6-9(11)12)7-4-2-1-3-5-7/h1-5,8,10H,6H2,(H,11,12)	Oprea1_612432	C1=CC=C(C=C1)C(CC(=O)O)O	0.99309057	92959;2735057;6950814;6950815;6950816;22328018;102009730;101249586;101249587	HMDB:(124925);SuperNatural:(SN00403565 SN00276273);ZINC bio:(ZINC00395679 ZINC00395680);MeSH:(92959 22328018);Plantcyc:(CPD-12218);PubMed;COCONUT:(CNP0238020);Natural Products:(UNPD61577 UNPD187372);PubChem:(92959 2735057 6950814 6950815 6950816 22328018 102009730 101249586 101249587);YMDB Mine;CHEBI:(51058 63469 19929 51059);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Biocyc:(CPD-12218);KEGG Mine	60216748142	149.05981457957787	144.28649693727493	355_Celastraceae_pos_sirius_red_356
40	1	3	3	0.5395220252334184	-9.338299727517636	0.9999999999999999	91.71873000337742	C11H22O4	[M - H2O + H]+	GHBFNMLVSPCDGN	InChI=1S/C11H22O4/c1-2-3-4-5-6-7-11(14)15-9-10(13)8-12/h10,12-13H,2-9H2,1H3	Capmul	CCCCCCCC(=O)OCC(CO)O	1.97213519	3033877;3085369;46926551;71751286;91269473	SuperNatural:(SN00319406);ZINC bio:(ZINC02516268 ZINC08674155);MeSH:(3033877);PubMed;NORMAN:(NS00013690);COCONUT:(CNP0163387);Natural Products:(UNPD169516);PubChem:(3033877 3085369 46926551 71751286 91269473);CHEBI:(85244 85242 85241 84309);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubChem class - drug	120889446	201.14838327814198	182.59899616241455	1402_Celastraceae_pos_sirius_red_1424
41	1	3	3	N/A	-57.06021905008137	0.9999999999999999	91.71873000337742	C11H20O3	[M + H]+	CCNCFYINOYWDOK	InChI=1S/C11H20O3/c1-2-3-4-5-6-7-11(12)14-9-10-8-13-10/h10H,2-9H2,1H3	Octanoic acid, oxiranylmethyl ester	CCCCCCCC(=O)OCC1CO1	2.79999995	14323335;97961408;139025384	PubChem:(14323335 97961408 139025384)	2	201.14838327814198	182.59899616241455	1402_Celastraceae_pos_sirius_red_1424
42	1	3	3	N/A	-333.54406075472036	0.9999999999999999	91.71873000337742	C11H24O5	[M - H4O2 + H]+	XPZLYYMKDGIDIF	InChI=1S/C11H24O5/c1-2-3-4-14-5-6-15-7-8-16-10-11(13)9-12/h11-13H,2-10H2,1H3	null	CCCCOCCOCCOCC(CO)O	-0.300000012	57017888	PubChem:(57017888)	2	201.14838327814198	182.59899616241455	1402_Celastraceae_pos_sirius_red_1424
43	1	1	1	0.5316467737436387	-157.42758756714667	0.9999999999999999	117.0228198824978	C8H12NO	[M + K]+	QNMHYKNLFKNJBV	InChI=1S/C8H12NO/c1-10-9-8(6-2-3-6)7-4-5-7/h6-7H,1-5H2	null	[CH2]ON=C(C1CC1)C2CC2	1.39999998	59967661	PubChem:(59967661)	2	177.05475900860958	375.2690005302429	781_Celastraceae_pos_sirius_red_784
44	1	1	1	0.5083948196748475	-156.53574133364208	0.9999999999999999	99.77198808529477	C8H12NO	[M + K]+	QNMHYKNLFKNJBV	InChI=1S/C8H12NO/c1-10-9-8(6-2-3-6)7-4-5-7/h6-7H,1-5H2	null	[CH2]ON=C(C1CC1)C2CC2	1.39999998	59967661	PubChem:(59967661)	2	177.05520420620687	368.8313215970993	784_Celastraceae_pos_sirius_red_787
45	1	2	2	0.5063280922516014	-17.704818643941543	0.9999999999999999	91.8723266502633	C9H18O4	[M + H]+	RRZWKUGIZRDCPB	InChI=1S/C9H18O4/c1-2-3-4-5-9(12)13-7-8(11)6-10/h8,10-11H,2-7H2,1H3	2,3-Dihydroxypropyl hexanoate	CCCCCC(=O)OCC(CO)O	1.07370973	164635;50909913;92281303	NORMAN:(NS00042657);PubChem:(164635 50909913 92281303);additional;PubChem class - bio and metabolites;MeSH:(164635);Training Set;PubMed	17580102	191.12744349864118	127.69399881362915	1082_Celastraceae_pos_sirius_red_1096
46	1	2	2	N/A	-102.82118869194342	0.9999999999999999	91.8723266502633	C9H20O5	[M - H2O + H]+	BBJPSSCURHIKMF	InChI=1S/C9H20O5/c10-4-2-1-3-8(12)6-14-7-9(13)5-11/h8-13H,1-7H2	6-(2,3-dihydroxypropoxy)hexane-1,5-diol	C(CCO)CC(COCC(CO)O)O	-1.5	18755079	PubChem:(18755079)	2	191.12744349864118	127.69399881362915	1082_Celastraceae_pos_sirius_red_1096
47	1	1	1	0.4933180385203616	-189.91664832243663	0.9989949748743717	114.30692982963083	C7H14ClN3O	[M + H]+	GXJWXKZNWSFMQU	InChI=1S/C7H14ClN3O/c8-6(12)4-2-1-3-5-11-7(9)10/h1-5H2,(H4,9,10,11)	null	C(CCC(=O)Cl)CCN=C(N)N	0.200000003	12876669	PubChem:(12876669)	2	192.09002539855044	201.65376766584814	1124_Celastraceae_pos_sirius_red_1138
48	1	1	1	0.49033445663832514	-168.73628564916035	0.9999999999999999	32.145843262608466	C8H12NO	[M + K]+	QNMHYKNLFKNJBV	InChI=1S/C8H12NO/c1-10-9-8(6-2-3-6)7-4-5-7/h6-7H,1-5H2	null	[CH2]ON=C(C1CC1)C2CC2	1.39999998	59967661	PubChem:(59967661)	2	177.05436436742323	329.7060012817383	773_Celastraceae_pos_sirius_red_776
49	1	3	3	0.48906712482974624	-1.7641377432514997	0.9999999999999999	174.21780407341606	C9H16O4	[M - H2O + H]+	BDJRBEYXGGNYIS	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	Acnederm	C(CCCC(=O)O)CCCC(=O)O	1.71370327	2266;3801344;19347555;56933547;72735488;71309726;87110957	HMDB:(784);PubChem class - food;SuperNatural:(SN00386191 SN00002167);ZINC bio:(ZINC01531036);additional;HSDB:(123-99-9);MeSH:(2266);Plantcyc:(CPD0-1265);PubMed;NORMAN:(NS00011498);COCONUT:(CNP0086335 CNP0225848);KNApSAcK:(45634);Natural Products:(UNPD104030);PubChem:(2266 3801344 19347555 56933547 72735488 71309726 87110957);CHEBI:(48131 78208);PubChem class - bio and metabolites;KEGG:(C08261);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD0-1265)	255781758	171.10208407365175	367.8650093078613	682_Celastraceae_pos_sirius_red_684
50	1	3	3	N/A	-57.440157975717575	0.9999999999999999	174.21780407341606	C9H14O3	[M + H]+	ITVJKDYAOIDFLA	InChI=1S/C9H14O3/c1-2-3-4-5-8(10)6-7-9(11)12/h1H,2-7H2,(H,11,12)	null	[CH]CCCCC(=O)CCC(=O)O	1.29999995	59964377	PubChem:(59964377)	2	171.10208407365175	367.8650093078613	682_Celastraceae_pos_sirius_red_684
51	1	3	3	N/A	-98.74111556900522	0.9999999999999999	174.21780407341606	C9H18O5	[M - H4O2 + H]+	GQRBBIWUNIVCRX	InChI=1S/C9H18O5/c10-6-7(4-5-9(13)14)2-1-3-8(11)12/h7,9-10,13-14H,1-6H2,(H,11,12)	null	C(CC(CCC(O)O)CO)CC(=O)O	-0.5	123919149	PubChem:(123919149)	2	171.10208407365175	367.8650093078613	682_Celastraceae_pos_sirius_red_684
52	1	1	1	0.4831234665280879	-246.5548668391236	0.9999999999999999	21.477580770666293	C9H14BNO2S	[M + H]+	MPWNALVKFRPXMI	InChI=1S/C9H14BNO2S/c12-10(13)9-3-1-8(2-4-9)7-11-5-6-14/h1-4,11-14H,5-7H2	null	B(C1=CC=C(C=C1)CNCCS)(O)O	0.971426785	85796530	PubChem:(85796530)	2	211.0947066010635	39.97056210413575	1711_Celastraceae_pos_sirius_red_1739
53	1	1	1	0.481835855552719	-15.903955815318307	0.9999999999999999	64.14821187033287	C10H10O2	[M + H]+	CCRCUPLGCSFEDV	InChI=1S/C10H10O2/c1-12-10(11)8-7-9-5-3-2-4-6-9/h2-8H,1H3	ACMC-20akes	COC(=O)C=CC1=CC=CC=C1	2.22549343	7644;637520;6428458;15558047;15558048;10419518;21677328;21677330;90474128;101137807;101826937;131708626;134862616;135035120	HMDB:(33833);PubChem class - food;SuperNatural:(SN00155892 SN00235877);ZINC bio:(ZINC00896129 ZINC12358780);additional;MeSH:(637520);Plantcyc:(CPD-6421);PubMed;NORMAN:(NS00001299);COCONUT:(CNP0290830);Natural Products:(UNPD213800 UNPD106895 UNPD156802);PubChem:(7644 637520 6428458 15558047 15558048 10419518 21677328 21677330 90474128 101137807 101826937 131708626 134862616 135035120);CHEBI:(6857);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C06358);PubChem class - safety and toxic;YMDB:(1744);Training Set;Biocyc:(CPD-6421)	17402161518	163.0753480045543	251.7440128326416	545_Celastraceae_pos_sirius_red_547
54	1	1	1	0.47638878182346817	-13.41380904096792	0.9999999999999999	43.894988804001116	C10H10O2	[M + H]+	CCRCUPLGCSFEDV	InChI=1S/C10H10O2/c1-12-10(11)8-7-9-5-3-2-4-6-9/h2-8H,1H3	ACMC-20akes	COC(=O)C=CC1=CC=CC=C1	2.22549343	7644;637520;6428458;15558047;15558048;10419518;21677328;21677330;90474128;101137807;101826937;131708626;134862616;135035120	HMDB:(33833);PubChem class - food;SuperNatural:(SN00155892 SN00235877);ZINC bio:(ZINC00896129 ZINC12358780);additional;MeSH:(637520);Plantcyc:(CPD-6421);PubMed;NORMAN:(NS00001299);COCONUT:(CNP0290830);Natural Products:(UNPD213800 UNPD106895 UNPD156802);PubChem:(7644 637520 6428458 15558047 15558048 10419518 21677328 21677330 90474128 101137807 101826937 131708626 134862616 135035120);CHEBI:(6857);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C06358);PubChem class - safety and toxic;YMDB:(1744);Training Set;Biocyc:(CPD-6421)	17402161518	163.07533357501998	207.45200157165527	544_Celastraceae_pos_sirius_red_546
55	1	3	3	0.4758932085882025	-2.0367982394624997	0.9999999999999999	187.20960774079734	C10H18O4	[M - H2O + H]+	CXMXRPHRNRROMY	InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)	sebacate	C(CCCCC(=O)O)CCCC(=O)O	2.16291595	5192;1549016;10465569;23079045;56933548;71309007;90755858;102601074	HMDB:(792);PubChem class - food;SuperNatural:(SN00307005 SN00002170);ZINC bio:(ZINC01531045);additional;MeSH:(5192);PubMed;NORMAN:(NS00011501);COCONUT:(CNP0082571 CNP0311812);KNApSAcK:(1202);Natural Products:(UNPD70014);PubChem:(5192 1549016 10465569 23079045 56933548 71309007 90755858 102601074);CHEBI:(41865 76283);PubChem class - bio and metabolites;KEGG:(C08277);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-3623)	222095742	185.11672950558986	138.445863787515	976_Celastraceae_pos_sirius_red_985
56	1	3	3	N/A	-40.22666535544335	0.9999999999999999	187.20960774079734	C10H20O5	[M - H4O2 + H]+	DDOVVPPSAAZUNO	InChI=1S/C10H20O5/c11-9(12)7-5-3-1-2-4-6-8-10(13,14)15/h13-15H,1-8H2,(H,11,12)	null	C(CCCCC(O)(O)O)CCCC(=O)O	1.59506094	129819544	PubChem:(129819544)	2	185.11672950558986	138.445863787515	976_Celastraceae_pos_sirius_red_985
57	1	3	3	N/A	-50.58805237709686	0.9999999999999999	187.20960774079734	C10H16O3	[M + H]+	CAMFGTQSUBFRNW	InChI=1S/C10H16O3/c11-9-7-6-8(9)4-2-1-3-5-10(12)13/h8H,1-7H2,(H,12,13)	null	C1CC(=O)C1CCCCCC(=O)O	1.39999998	85711356	PubChem:(85711356)	2	185.11672950558986	138.445863787515	976_Celastraceae_pos_sirius_red_985
58	1	3	3	0.4673623093090112	-0.6550950863175212	0.9999999999999999	139.85814332134575	C9H16O4	[M - H2O + H]+	BDJRBEYXGGNYIS	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	Acnederm	C(CCCC(=O)O)CCCC(=O)O	1.71370327	2266;3801344;19347555;56933547;72735488;71309726;87110957	HMDB:(784);PubChem class - food;SuperNatural:(SN00386191 SN00002167);ZINC bio:(ZINC01531036);additional;HSDB:(123-99-9);MeSH:(2266);Plantcyc:(CPD0-1265);PubMed;NORMAN:(NS00011498);COCONUT:(CNP0086335 CNP0225848);KNApSAcK:(45634);Natural Products:(UNPD104030);PubChem:(2266 3801344 19347555 56933547 72735488 71309726 87110957);CHEBI:(48131 78208);PubChem class - bio and metabolites;KEGG:(C08261);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD0-1265)	255781758	171.10142321830253	116.92812540156562	677_Celastraceae_pos_sirius_red_679
59	1	3	3	N/A	-38.85306334722214	0.9999999999999999	139.85814332134575	C9H14O3	[M + H]+	MCOHPYTXUXWZRZ	InChI=1S/C9H14O3/c10-8-6-4-2-1-3-5-7-9(11)12/h10H,1-5,7H2,(H,11,12)	null	C(CCCC(=O)O)CCC#CO	2.10951591	""	EcoCyc Mine;KEGG Mine	25769803776	171.10142321830253	116.92812540156562	677_Celastraceae_pos_sirius_red_679
60	1	3	3	N/A	-125.16303708498766	0.9999999999999999	139.85814332134575	C9H18O5	[M - H4O2 + H]+	GQRBBIWUNIVCRX	InChI=1S/C9H18O5/c10-6-7(4-5-9(13)14)2-1-3-8(11)12/h7,9-10,13-14H,1-6H2,(H,11,12)	null	C(CC(CCC(O)O)CO)CC(=O)O	-0.5	123919149	PubChem:(123919149)	2	171.10142321830253	116.92812540156562	677_Celastraceae_pos_sirius_red_679
61	1	2	2	0.46715738258751255	-9.484182773666948	0.9999999999999999	69.12527776633296	C11H22O4	[M + H]+	GHBFNMLVSPCDGN	InChI=1S/C11H22O4/c1-2-3-4-5-6-7-11(14)15-9-10(13)8-12/h10,12-13H,2-9H2,1H3	Capmul	CCCCCCCC(=O)OCC(CO)O	1.97213519	3033877;3085369;46926551;71751286;91269473	SuperNatural:(SN00319406);ZINC bio:(ZINC02516268 ZINC08674155);MeSH:(3033877);PubMed;NORMAN:(NS00013690);COCONUT:(CNP0163387);Natural Products:(UNPD169516);PubChem:(3033877 3085369 46926551 71751286 91269473);CHEBI:(85244 85242 85241 84309);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubChem class - drug	120889446	219.15903222351048	182.59899616241455	1983_Celastraceae_pos_sirius_red_2026
62	1	2	2	N/A	-348.8981348226163	0.9999999999999999	69.12527776633296	C11H24O5	[M - H2O + H]+	XPZLYYMKDGIDIF	InChI=1S/C11H24O5/c1-2-3-4-14-5-6-15-7-8-16-10-11(13)9-12/h11-13H,2-10H2,1H3	null	CCCCOCCOCCOCC(CO)O	-0.300000012	57017888	PubChem:(57017888)	2	219.15903222351048	182.59899616241455	1983_Celastraceae_pos_sirius_red_2026
63	1	3	3	0.4598250930580581	-9.413540957886669	0.9999999999999999	205.4135963255256	C12H22O4	[M - H4O2 + H]+	TVIDDXQYHWJXFK	InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)	Corfree M 2	C(CCCCCC(=O)O)CCCCC(=O)O	3.06134129	12736;6991984;12400841;11665832;11229952;16212954;71309580;90477850	HMDB:(623);PubChem class - food;SuperNatural:(SN00002058 SN00283277);ZINC bio:(ZINC01529497);additional;HSDB:(693-23-2);MeSH:(12736);PubMed;NORMAN:(NS00010129);COCONUT:(CNP0282563 CNP0293008);Natural Products:(UNPD31013);PubChem:(12736 6991984 12400841 11665832 11229952 16212954 71309580 90477850);CHEBI:(76273 4676);PubChem class - bio and metabolites;KEGG:(C02678);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-10670)	222096238	195.13776237040668	279.81540052350636	1224_Celastraceae_pos_sirius_red_1240
64	1	3	3	N/A	-55.267618607293414	0.9999999999999999	205.4135963255256	C12H20O3	[M - H2O + H]+	GQVVVENSHMEKAQ	InChI=1S/C12H20O3/c1-2-10(13)6-4-3-5-7-11-8-9-12(14)15-11/h8-11,13H,2-7H2,1H3	null	CCC(CCCCCC1C=CC(=O)O1)O	2.5	86279867	PubChem:(86279867);COCONUT:(CNP0297747)	2097154	195.13776237040668	279.81540052350636	1224_Celastraceae_pos_sirius_red_1240
65	1	3	3	N/A	-64.34296625496049	0.9999999999999999	205.4135963255256	C12H18O2	[M + H]+	CTMNHOOSFSITGN	InChI=1S/C12H18O2/c1-8(2)7-11-9-5-3-4-6-10(9)12(13)14-11/h6,8-9,11H,3-5,7H2,1-2H3	3-(2-methylpropyl)-3a,4,5,6-tetrahydro-3H-2-benzofuran-1-one	CC(C)CC1C2CCCC=C2C(=O)O1	3.20000005	111213	COCONUT:(CNP0341734);Training Set;PubChem:(111213);additional	2637826	195.13776237040668	279.81540052350636	1224_Celastraceae_pos_sirius_red_1240
66	1	1	1	0.45755670249953556	-227.39331179669958	0.9954773869346735	126.03467952479167	C9H14BNO4	[M + H]+	PNILJHFKGXACKO	InChI=1S/C9H14BNO4/c12-9(13)8(11-10(14)15)6-7-4-2-1-3-5-7/h2,4-5,8,11,14-15H,1,3,6H2,(H,12,13)	null	B(NC(CC1=CCCC=C1)C(=O)O)(O)O	0.715639412	90969754	PubChem:(90969754)	2	211.1114977622363	264.95999336242676	1720_Celastraceae_pos_sirius_red_1748
