row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,LQ-01-61-08_pos.mzXML Peak area,LQ-01-61-09_pos.mzXML Peak area,LQ-01-61-27_pos.mzXML Peak area,LQ-01-61-28_pos.mzXML Peak area,LQ-01-61-15_pos.mzXML Peak area,LQ-01-61-05_pos.mzXML Peak area,LQ-01-61-12_pos.mzXML Peak area,LQ-01-61-01_pos.mzXML Peak area,LQ-01-61-06_pos.mzXML Peak area,LQ-01-61-02_pos.mzXML Peak area,LQ-01-61-10_pos.mzXML Peak area,LQ-01-61-16_pos.mzXML Peak area,LQ-01-61-14_pos.mzXML Peak area,LQ-01-61-04_pos.mzXML Peak area,LQ-01-61-03_pos.mzXML Peak area,LQ-01-61-13_pos.mzXML Peak area,LQ-01-61-23_pos.mzXML Peak area,LQ-01-61-42_pos.mzXML Peak area,LQ-01-61-22_pos.mzXML Peak area,LQ-01-61-47_pos.mzXML Peak area,LQ-01-61-21_pos.mzXML Peak area,LQ-01-61-46_pos.mzXML Peak area,LQ-01-61-29_pos.mzXML Peak area,LQ-01-61-18_pos.mzXML Peak area,LQ-01-61-39_pos.mzXML Peak area,LQ-01-61-44_pos.mzXML Peak area,LQ-01-61-30_pos.mzXML Peak area,LQ-01-61-26_pos.mzXML Peak area,LQ-01-61-25_pos.mzXML Peak area,LQ-01-61-17_pos.mzXML Peak area,LQ-01-61-11_pos.mzXML Peak area,LQ-01-61-07_pos.mzXML Peak area,LQ-01-61-57_pos.mzXML Peak area,LQ-01-61-60_pos.mzXML Peak area,LQ-01-61-62_pos.mzXML Peak area,LQ-01-61-50_pos.mzXML Peak area,LQ-01-61-49_pos.mzXML Peak area,LQ-01-61-38_pos.mzXML Peak area,LQ-01-61-40_pos.mzXML Peak area,LQ-01-61-45_pos.mzXML Peak area,LQ-01-61-32_pos.mzXML Peak area,LQ-01-61-33_pos.mzXML Peak area,LQ-01-61-43_pos.mzXML Peak area,LQ-01-61-34_pos.mzXML Peak area,LQ-01-61-24_pos.mzXML Peak area,LQ-01-61-41_pos.mzXML Peak area,LQ-01-61-31_pos.mzXML Peak area,LQ-01-61-20_pos.mzXML Peak area,LQ-01-61-76_pos.mzXML Peak area,LQ-01-61-77_pos.mzXML Peak area,LQ-01-61-61_pos.mzXML Peak area,LQ-01-61-68_pos.mzXML Peak area,LQ-01-61-65_pos.mzXML Peak area,LQ-01-61-48_pos.mzXML Peak area,LQ-01-61-64_pos.mzXML Peak area,LQ-01-61-51_pos.mzXML Peak area,LQ-01-61-36_pos.mzXML Peak area,LQ-01-61-63_pos.mzXML Peak area,LQ-01-61-53_pos.mzXML Peak area,LQ-01-61-66_pos.mzXML Peak area,LQ-01-61-52_pos.mzXML Peak area,LQ-01-61-59_pos.mzXML Peak area,LQ-01-61-19_pos.mzXML Peak area,LQ-01-61-78_pos.mzXML Peak area,LQ-01-61-35_pos.mzXML Peak area,LQ-01-61-70_pos.mzXML Peak area,LQ-01-61-69_pos.mzXML Peak area,LQ-01-61-71_pos.mzXML Peak area,LQ-01-61-67_pos.mzXML Peak area,LQ-01-61-73_pos.mzXML Peak area,LQ-01-61-72_pos.mzXML Peak area,LQ-01-61-54_pos.mzXML Peak area,LQ-01-61-75_pos.mzXML Peak area,LQ-01-61-58_pos.mzXML Peak area,LQ-01-61-55_pos.mzXML Peak area,LQ-01-61-74_pos.mzXML Peak area,LQ-01-61-56_pos.mzXML Peak area,LQ-01-61-37_pos.mzXML Peak area,
51,150.1028108518153,0.33118668,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,156710.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160943.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141601.53,0,0,0,0,0,0,0,0,0,0,0,0,317899.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166863.31,0,0,
52,164.11828004126917,0.33162856,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,41290.73,0,0,0,0,0,0,0,0,0,0,54630.227,0,0,0,0,0,0,51187.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69930.016,47583.156,0,0,0,0,0,0,0,0,0,0,0,0,56142.418,0,0,0,48490.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,147.06647423737402,0.33315554,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,163969.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205723.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86794.18,0,0,0,0,
54,190.1086508968818,0.33350834,,,,,,,,,,,0,0,0,0,248991.5,204874.1,338994.97,0,0,0,0,312380.72,0,0,303948.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176072.75,321957.97,0,0,0,0,0,265375.16,0,0,0,0,0,0,0,0,294025.53,0,0,0,0,0,0,270685.66,0,0,0,0,0,0,0,0,0,266069.2,0,0,202721.03,212973.73,186944.62,0,0,0,
55,139.07399492355114,0.33547252,,,,,,,,,,,0,2321303.8,0,0,2564548.8,0,1030025.3,0,0,0,0,636395.5,3080006.0,0,693744.2,675621.94,0,559731.25,0,0,1180489.2,3126080.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694474.1,0,0,0,0,0,0,0,0,0,0,0,2522034.8,0,0,2855199.8,0,0,0,0,0,0,2900791.5,0,0,0,0,0,0,919718.6,0,2187127.5,0,0,2581361.2,0,0,0,
56,164.09379536527942,0.33612272,,,,,,,,,,,0,0,0,47391.977,47707.65,0,63324.754,0,0,0,0,0,65121.297,0,0,0,48602.832,42875.39,0,0,0,0,0,0,0,0,0,0,54936.934,113448.24,0,0,0,0,47996.414,0,0,0,0,0,56503.543,0,0,53583.613,0,0,0,0,0,60639.8,0,0,51994.133,0,0,0,57760.97,0,0,0,0,0,0,0,0,0,46144.406,0,40841.836,66270.016,0,0,0,61352.73,51660.25,68585.164,48425.707,48393.668,
57,156.07685576270032,0.33613622,,,,,,,,,,,0,170948.08,0,0,0,176247.05,0,0,426608.56,0,0,0,0,180765.06,0,0,0,189982.12,0,282816.06,351755.53,312073.38,281236.22,0,265003.84,0,0,394044.16,0,0,357617.72,0,0,0,0,0,0,0,207727.52,0,0,0,0,414764.94,0,211438.61,0,445129.4,0,0,0,0,0,283723.22,0,0,458669.3,0,0,0,0,0,0,185085.88,265278.4,0,0,203304.08,0,0,0,0,0,172705.55,201838.2,0,0,0,
58,165.07710634547038,0.3363892,,,,,,,,,,,0,0,0,0,867290.75,664096.6,386719.88,0,0,0,0,0,0,503608.0,0,0,0,223439.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408192.56,0,0,0,231455.52,0,0,0,0,0,0,0,0,204476.72,0,0,0,225319.0,288551.53,345026.88,0,0,0,0,187371.0,962513.8,0,936455.56,0,0,787317.5,0,0,0,658465.44,302396.75,0,0,0,0,0,
59,110.0714780461163,0.3366,,,,,,,,,,,0,658150.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952348.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,176.09381185320925,0.33798727,,,,,,,,,,,140886.22,0,0,118819.16,0,0,0,0,63502.48,0,0,0,201885.62,91756.484,0,93364.5,0,0,0,101765.3,0,0,0,0,0,0,0,0,134408.58,0,104896.43,0,0,0,129503.71,0,0,0,0,96753.336,0,0,0,126327.586,0,0,0,0,0,143211.72,76617.74,0,0,142434.95,0,0,0,0,0,139236.6,0,0,0,180518.4,0,0,137128.8,94968.83,0,0,0,0,87348.39,113780.25,0,0,0,0,
61,163.09777123244484,0.33895263,,,,,,,,,,,0,0,0,0,6753888.5,2862126.2,3260530.2,0,0,3324160.0,0,1842818.5,7714585.0,0,0,0,0,0,0,0,0,0,0,0,1352031.8,1492069.1,0,2530699.2,0,4788204.5,3085338.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2999750.0,0,0,3333029.0,0,0,0,0,0,0,0,2777975.5,0,0,0,0,2000010.5,0,0,7095781.0,0,0,7714103.0,0,2845341.5,0,0,0,2310302.2,0,0,0,0,
62,138.06618392059397,0.33974165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161231.95,0,0,0,0,65589.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,164.10100970133263,0.33975744,,,,,,,,,,,0,0,0,0,0,237120.62,272629.72,0,636091.06,0,0,0,661389.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393986.28,274475.6,0,0,138258.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224313.12,0,0,0,0,0,113517.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,149.09460882804072,0.34155557,,,,,,,,,,,0,0,0,0,440977.78,0,354024.22,0,0,0,0,312778.88,432091.25,0,355745.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307337.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469132.34,0,0,0,0,217492.25,0,0,0,0,0,0,0,336085.34,0,309584.56,244281.0,357103.62,0,0,0,0,
65,162.09028225612033,0.3436426,,,,,,,,,,,0,0,0,0,70053.08,0,0,0,0,0,87775.53,0,80314.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74971.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141171.0,0,0,83276.33,0,38626.883,0,0,68424.88,0,0,0,0,0,0,0,70992.86,0,0,0,0,0,
66,174.0902514351207,0.34379584,,,,,,,,,,,0,0,0,0,0,40280.336,0,0,0,0,0,61219.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59784.926,0,0,41601.383,0,0,0,0,0,
67,189.1134412282126,0.34599,,,,,,,,,,,78373.98,0,0,0,74329.72,0,0,75812.11,0,0,0,0,0,0,0,70364.836,71776.516,0,0,0,0,0,0,0,0,42942.477,0,0,0,0,73942.23,0,0,0,69749.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75013.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72888.445,0,0,
68,124.0507104493852,0.346525,,,,,,,,,,,43732.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39327.85,0,0,0,0,0,
69,111.09177133720524,0.34831667,,,,,,,,,,,1063094.4,0,0,0,0,0,0,0,0,1181300.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267035.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239899.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,595.1437140472857,0.37111667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68794.73,0,0,0,0,0,
71,309.03760593437454,0.37185,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186055.1,0,0,0,0,0,0,0,0,0,
72,255.96296812633256,0.37345558,,,,,,,,,,,0,0,0,152627.55,122905.836,129725.586,119666.805,78545.78,140346.12,71224.33,136341.78,155012.5,114517.54,120905.78,111118.17,109037.47,0,0,0,0,163668.34,0,0,0,173914.19,171231.86,0,127724.23,146675.11,0,132740.84,99604.56,0,97716.91,0,0,161134.47,0,148084.9,0,0,0,0,0,0,0,0,164294.14,0,135667.67,0,0,113233.78,0,0,163204.77,152823.39,0,145640.45,155625.75,0,0,166036.86,0,157120.14,0,0,177542.03,186758.53,164490.97,178464.05,0,0,178242.33,148753.02,0,0,166169.27,
73,149.98376425247528,0.37371665,,,,394,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,120576.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,111.02027776145138,0.3738697,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33171.086,0,0,0,0,0,0,0,36268.4,0,0,0,0,27093.633,0,0,0,0,0,33146.055,25609.297,0,0,0,0,0,0,34305.332,0,0,0,0,0,22326.076,0,24940.84,0,0,0,0,0,46873.19,0,38988.96,0,33722.727,0,0,0,0,0,
75,139.9879006014672,0.3742092,,,,,,,,,,,251015.55,263420.34,0,0,274872.03,271655.7,258361.28,79327.984,251849.08,157201.23,279632.56,338686.88,265024.03,239417.22,228486.86,231861.44,0,0,326857.38,0,322589.0,0,0,0,332822.22,390377.8,0,250483.23,293140.6,231323.97,246815.89,205337.38,305029.62,267728.84,367848.94,346545.25,353234.3,326002.2,375216.56,318792.56,0,308293.1,0,307576.2,304676.06,354464.97,0,343307.5,431913.16,305794.38,412652.0,376140.03,0,0,392218.22,304101.66,297325.78,442478.0,290636.7,0,344603.4,354922.8,334262.5,425828.34,349239.22,338756.3,268443.28,438309.7,418373.16,433637.72,413640.78,381961.4,362121.78,384914.3,367804.62,367369.78,0,372779.62,
76,221.97312480663166,0.37464473,,,,,,,,,,,0,110649.72,0,0,217188.92,206667.05,208467.95,0,222272.36,132277.23,237712.39,278942.06,230011.19,200896.33,179192.95,198115.83,204995.52,0,248624.64,0,280813.28,0,237583.4,0,279404.4,326141.3,0,210604.08,0,197925.66,218318.39,0,220324.88,146531.4,0,268241.53,290403.38,246872.75,295487.78,282174.97,291560.4,236474.16,0,227335.0,0,266446.72,258924.56,256143.05,319203.8,223357.62,0,261132.33,204159.5,0,252301.27,250577.83,282740.53,280046.72,238557.64,205544.38,0,266507.38,266584.34,302847.16,289919.34,263694.7,238149.2,308849.53,325409.6,277976.47,307833.9,302169.94,323833.06,287000.62,254291.8,306882.62,0,293707.38,
77,149.9432243350976,0.37482327,,,,,,,,,,,0,0,0,0,0,183986.94,162540.94,176909.94,198188.75,148657.06,183062.58,0,153273.66,183774.12,0,175357.92,0,0,0,0,229216.94,156896.56,0,0,239594.02,0,0,146219.67,212433.47,155323.03,0,148300.69,0,172962.27,0,183476.44,221256.8,185387.95,208191.33,211851.22,0,0,0,0,186638.9,216875.52,190782.02,232205.42,244319.42,204415.42,230060.61,206746.28,0,198351.27,0,0,164275.31,0,187244.69,188887.22,0,223163.25,0,230352.69,208307.28,205356.1,0,0,262124.75,277419.66,237205.03,232702.27,250364.77,216234.75,0,224436.19,0,201509.94,
78,180.94693988739695,0.3748533,,,,,,,,,,,0,0,198672.19,0,0,147665.77,0,0,158551.84,77093.016,167331.47,200914.2,159708.73,142137.64,128853.48,0,143538.52,0,0,201629.38,214549.34,185996.3,0,0,210507.22,209881.38,0,127491.74,180147.75,115643.22,163826.66,0,165465.1,138925.69,195597.7,192953.67,251863.19,173419.97,225530.3,235265.89,203904.2,0,0,193793.2,167415.83,197361.06,191411.19,195448.17,245693.66,174066.8,0,209221.97,164436.81,0,175424.86,178234.2,165291.4,212261.72,188863.77,165490.22,0,201809.92,198739.6,216965.83,197681.45,192748.83,138106.25,236198.6,258138.22,222376.44,230704.53,226243.4,228282.31,237041.0,216522.7,231248.23,199088.38,208301.62,
79,118.00596996197412,0.37490448,,,,,,,,,,,0,0,0,0,0,169492.75,0,0,187283.33,0,182035.19,238220.5,172987.17,132219.22,0,176440.22,0,0,198993.19,213671.05,241905.98,201818.9,0,0,219637.86,261206.5,208542.39,183258.1,188831.98,160805.94,0,149368.33,0,0,253359.5,238251.77,201226.5,210497.23,0,0,214795.05,189927.81,0,0,191417.25,228165.4,224111.67,218903.05,0,192882.84,0,223404.42,180133.69,0,209499.88,206483.17,191985.77,268347.53,186599.31,0,0,237482.5,231900.33,0,224104.98,0,187686.44,257183.16,285853.25,245440.56,259800.56,237710.16,0,230958.12,0,0,255667.42,196579.11,
80,141.98342481575938,0.37503108,,,,,,,,,,,95156.05,0,119686.164,0,99791.414,94977.68,0,0,95371.695,0,99944.53,124682.29,83097.25,87290.945,90803.25,95052.03,0,0,0,0,129111.68,0,0,0,127670.31,152766.66,0,89188.04,114895.53,88119.5,95964.95,0,117507.02,93217.1,0,137098.19,127229.695,121695.31,124345.22,125883.65,115928.08,121160.01,0,121489.78,0,137891.8,0,129649.71,0,92237.93,0,140660.81,117149.75,0,144131.48,109559.73,116635.66,157612.88,114266.266,117270.47,0,127275.914,129846.53,0,127367.8,0,101421.88,158072.62,154446.48,167750.62,158287.14,135415.3,0,147903.16,116666.69,0,0,130860.61,
81,156.13868034173004,0.3753456,,,,,,,,,,,0,60851.902,0,0,0,0,0,0,73289.3,0,0,0,34754.016,0,73756.945,0,0,0,116316.516,33838.51,78802.695,0,0,280578.03,0,47643.203,0,0,0,0,129092.14,0,0,0,101081.49,49500.215,0,0,0,163697.47,0,0,0,0,0,0,0,0,0,0,0,0,0,105946.63,0,93159.484,0,57498.832,95393.25,0,0,0,47802.367,0,0,0,0,0,0,0,0,0,0,0,22142.375,0,0,0,
82,387.0667460074054,0.37556666,,,,387,,,,,,,0,0,0,0,0,43274.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114575.9,0,0,0,0,0,
83,158.5127717851202,0.37565798,,,,,,,,,,,192448.62,193298.28,222125.75,0,187197.69,220395.38,212861.52,0,199914.11,221729.72,196142.25,207904.36,204318.39,175993.45,239033.7,133086.53,0,184318.73,202833.78,0,204147.92,0,0,0,198774.75,248300.06,0,173271.19,0,181199.58,220743.0,204495.58,159974.06,138766.11,0,195011.8,0,189904.03,197995.72,162629.66,142711.52,167234.16,0,168562.66,225852.3,210821.89,224054.1,219204.34,151454.94,148823.02,220949.6,177705.02,141733.33,0,215864.9,179044.97,191515.98,181636.16,145011.94,174007.19,158298.53,179301.69,211832.88,169907.75,172110.61,191491.2,151717.11,150069.38,244360.1,196109.97,212319.73,136425.12,192755.56,141730.73,212674.25,191005.12,168808.9,208554.19,
84,137.50311986247198,0.37571666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1746877.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601353.4,0,
85,173.07872465489012,0.37641126,,,,,,,,,,,0,51094.9,0,0,26581.217,61787.977,0,126187.11,95717.7,57137.4,76291.85,0,0,83470.32,59367.582,0,0,47963.535,51110.453,89081.445,94826.61,45595.65,0,83934.88,0,44463.18,0,72775.47,50279.44,42875.617,0,0,0,0,0,0,64136.215,0,0,0,0,0,39476.336,0,0,0,37382.805,0,0,136782.75,0,36870.26,0,76364.555,0,0,49934.047,116936.16,156646.16,0,35408.195,0,37520.785,0,49078.406,0,35671.902,0,0,64907.71,0,0,0,50593.543,0,0,0,0,
86,176.97512139624135,0.37674472,,,,,,,,,,,62085.258,79350.805,96442.93,0,0,0,90190.24,0,0,0,79340.95,84346.57,0,0,0,0,0,101648.52,89463.625,88155.92,76431.53,117752.734,0,0,103584.36,90774.3,107490.05,0,78345.84,82216.75,82581.66,0,0,0,108908.305,102722.336,97231.71,87230.9,103327.63,95589.5,79585.29,101341.07,0,89158.57,0,114644.05,86949.47,97371.21,0,97653.234,98397.52,134760.83,95872.664,0,94008.45,101012.82,90848.43,107900.336,82113.0,105839.37,103897.6,97019.84,87310.336,106754.83,0,99863.32,0,0,0,0,116868.39,92277.086,101500.75,0,87507.766,0,108957.55,91464.83,
87,136.5000259519111,0.37675133,,,,,,,,,,,0,212026.94,361318.94,326609.5,0,0,0,0,275098.44,0,0,310480.0,301668.0,259870.25,244163.56,0,0,337975.97,338160.66,0,306231.03,0,0,0,340071.44,0,383673.62,319338.53,326193.66,342999.06,0,263318.78,0,246882.19,365310.2,342891.22,360271.2,322347.4,365409.28,352882.62,365337.97,0,323134.28,0,0,0,361378.5,344042.75,420211.94,399623.2,0,400662.47,293294.72,0,0,396846.72,361664.4,0,331283.53,366646.72,334072.94,342522.12,0,351751.75,368667.66,386375.53,0,0,0,351456.78,418223.94,384664.6,354706.1,368156.28,379003.34,364495.38,378226.6,357863.94,
88,153.9594877991925,0.37677008,,,,,,,,,,,129697.8,116110.05,134259.39,126426.57,0,0,115910.37,0,132711.19,0,113832.445,0,0,99275.805,0,0,142190.44,0,113552.28,154810.44,130552.78,138435.98,0,0,0,0,130725.72,98474.79,135921.17,111433.336,117120.4,0,134051.45,0,165618.03,140769.77,0,137283.62,145492.84,0,160274.53,138300.64,0,137600.16,135127.94,138594.44,129669.28,135184.72,168351.19,168482.02,152328.12,153181.2,138290.98,153501.73,113415.98,153466.2,136588.11,136196.86,144660.86,161460.38,0,0,0,155685.16,0,159267.27,121523.09,154318.17,137974.31,0,158621.11,156718.3,0,148836.94,148341.47,160163.2,164916.8,137116.03,
89,274.00736699035167,0.37679583,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70756.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56642.938,0,0,0,0,0,0,59907.418,0,0,0,0,0,73974.664,0,0,0,0,0,0,
90,189.03445402233046,0.37696669,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95580.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40530.66,0,60435.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79366.41,0,0,0,0,0,0,0,0,0,
91,307.0812801207628,0.37745833,,,,387,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194064.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29009.47,0,0,0,0,0,
92,149.5261523272552,0.37753093,,,,,,,,,,,390182.9,441607.88,391817.16,0,369244.2,503775.97,407682.72,214510.55,394782.62,486920.7,407428.53,431776.06,407951.44,507037.22,453632.78,355548.06,0,400667.78,461442.56,0,422555.0,0,387455.3,389475.72,447372.7,524870.06,507882.72,377279.53,0,346897.6,472832.22,336259.47,0,310976.56,0,0,0,399146.88,441591.28,453098.78,310022.4,398243.66,0,355065.75,592942.3,453337.0,29079.777,423145.72,358895.12,310569.5,356736.56,458387.06,14671.709,0,393242.88,383767.16,466907.25,414320.88,387250.3,330182.1,371433.3,450345.62,365340.25,391293.88,363371.12,398186.53,325169.62,374406.2,521491.6,425212.94,500355.78,363282.7,369856.2,358203.22,395595.78,401089.97,423599.94,435878.2,
93,139.99605164434402,0.37753633,,,,,,,,,,,0,48958.188,0,49608.008,0,65328.094,0,0,57728.227,0,46160.902,0,43733.203,64626.55,0,0,0,46763.42,0,0,45400.3,50751.387,0,0,0,62092.926,64106.062,40251.19,0,0,0,0,55307.023,0,60654.43,40364.156,49570.414,52516.473,57600.875,0,0,0,0,51366.395,34940.203,48210.188,54002.695,45901.055,0,0,0,0,41062.11,49319.906,38256.1,48339.305,0,46954.67,0,0,46604.887,0,88948.31,0,0,34614.953,73255.84,16846.605,45523.652,0,0,45531.75,0,0,59310.35,0,45517.95,60544.74,
94,130.48749744220797,0.37761962,,,,,,,,,,,58536.68,0,84025.91,63306.91,0,0,0,0,48212.8,0,0,0,0,56171.688,0,0,37699.453,0,55381.582,49942.25,48107.977,61481.234,0,0,86765.48,65625.43,43348.918,52286.848,53140.508,0,0,0,78248.016,0,55306.883,70078.92,60038.22,53359.105,65994.69,65563.01,65806.234,0,0,46865.64,48821.113,65837.336,53092.67,61481.76,0,65359.7,0,57054.69,52023.52,0,64023.94,71327.03,0,48487.15,66073.27,48402.59,0,60413.902,0,79107.695,52412.47,0,49861.797,0,56660.81,0,61551.684,71998.09,0,0,0,51679.0,0,78429.28,
95,244.98093509786568,0.37808046,,,,,,,,,,,74371.38,0,0,83377.01,0,90591.086,0,0,84914.74,62963.918,87573.17,0,81681.0,0,92078.16,0,79080.16,0,0,0,78175.75,0,0,94766.73,106746.58,89820.164,0,0,67841.03,0,0,66868.15,0,0,71498.58,74045.98,105887.29,70949.28,82877.86,91412.39,81173.91,60733.51,0,72631.03,68206.33,64983.04,0,90361.484,86501.78,84766.94,0,81046.87,64695.844,0,65101.11,76221.0,62227.168,66594.17,83923.69,66092.14,0,66659.68,76739.13,0,62768.543,49621.555,0,79850.34,89084.88,67432.375,90447.04,78729.49,85530.33,88484.555,73490.625,81034.34,0,93795.73,
96,260.9557311921228,0.37818876,,,,,,,,,,,0,105887.66,205892.84,203091.38,158010.61,0,0,0,0,105341.46,162365.78,0,139143.11,157025.5,122651.305,0,173996.6,190427.94,155695.38,189393.44,180959.81,0,0,0,203725.97,0,173160.31,167326.4,175235.88,174756.28,172458.47,112482.29,150427.1,31318.033,211403.02,179998.0,240052.98,178621.56,211892.94,191960.95,188756.11,172170.2,23411.684,160810.67,0,221938.58,174746.81,177718.17,217006.98,211065.25,168613.67,224839.83,185491.0,189248.03,161076.48,189446.75,218390.1,155599.64,158976.83,211352.8,205261.08,162020.95,180425.08,167299.81,193970.64,210466.2,199323.47,186810.25,207073.36,0,201851.12,193235.92,198835.62,193499.9,0,181444.03,201646.03,173966.47,
