row ID,row m/z,row retention time,LQ-01-61-01_pos.mzXML Peak area,LQ-01-61-02_pos.mzXML Peak area,LQ-01-61-03_pos.mzXML Peak area,LQ-01-61-04_pos.mzXML Peak area,LQ-01-61-05_pos.mzXML Peak area,LQ-01-61-06_pos.mzXML Peak area,LQ-01-61-07_pos.mzXML Peak area,LQ-01-61-08_pos.mzXML Peak area,LQ-01-61-09_pos.mzXML Peak area,LQ-01-61-10_pos.mzXML Peak area,LQ-01-61-11_pos.mzXML Peak area,LQ-01-61-12_pos.mzXML Peak area,LQ-01-61-13_pos.mzXML Peak area,LQ-01-61-14_pos.mzXML Peak area,LQ-01-61-15_pos.mzXML Peak area,LQ-01-61-16_pos.mzXML Peak area,LQ-01-61-17_pos.mzXML Peak area,LQ-01-61-18_pos.mzXML Peak area,LQ-01-61-19_pos.mzXML Peak area,LQ-01-61-20_pos.mzXML Peak area,LQ-01-61-21_pos.mzXML Peak area,LQ-01-61-22_pos.mzXML Peak area,LQ-01-61-23_pos.mzXML Peak area,LQ-01-61-24_pos.mzXML Peak area,LQ-01-61-25_pos.mzXML Peak area,LQ-01-61-26_pos.mzXML Peak area,LQ-01-61-27_pos.mzXML Peak area,LQ-01-61-28_pos.mzXML Peak area,LQ-01-61-29_pos.mzXML Peak area,LQ-01-61-30_pos.mzXML Peak area,LQ-01-61-31_pos.mzXML Peak area,LQ-01-61-32_pos.mzXML Peak area,LQ-01-61-33_pos.mzXML Peak area,LQ-01-61-34_pos.mzXML Peak area,LQ-01-61-35_pos.mzXML Peak area,LQ-01-61-36_pos.mzXML Peak area,LQ-01-61-37_pos.mzXML Peak area,LQ-01-61-38_pos.mzXML Peak area,LQ-01-61-39_pos.mzXML Peak area,LQ-01-61-40_pos.mzXML Peak area,LQ-01-61-41_pos.mzXML Peak area,LQ-01-61-42_pos.mzXML Peak area,LQ-01-61-43_pos.mzXML Peak area,LQ-01-61-44_pos.mzXML Peak area,LQ-01-61-45_pos.mzXML Peak area,LQ-01-61-46_pos.mzXML Peak area,LQ-01-61-47_pos.mzXML Peak area,LQ-01-61-48_pos.mzXML Peak area,LQ-01-61-49_pos.mzXML Peak area,LQ-01-61-50_pos.mzXML Peak area,LQ-01-61-51_pos.mzXML Peak area,LQ-01-61-52_pos.mzXML Peak area,LQ-01-61-53_pos.mzXML Peak area,LQ-01-61-54_pos.mzXML Peak area,LQ-01-61-55_pos.mzXML Peak area,LQ-01-61-56_pos.mzXML Peak area,LQ-01-61-57_pos.mzXML Peak area,LQ-01-61-58_pos.mzXML Peak area,LQ-01-61-59_pos.mzXML Peak area,LQ-01-61-60_pos.mzXML Peak area,LQ-01-61-61_pos.mzXML Peak area,LQ-01-61-62_pos.mzXML Peak area,LQ-01-61-63_pos.mzXML Peak area,LQ-01-61-64_pos.mzXML Peak area,LQ-01-61-65_pos.mzXML Peak area,LQ-01-61-66_pos.mzXML Peak area,LQ-01-61-67_pos.mzXML Peak area,LQ-01-61-68_pos.mzXML Peak area,LQ-01-61-69_pos.mzXML Peak area,LQ-01-61-70_pos.mzXML Peak area,LQ-01-61-71_pos.mzXML Peak area,LQ-01-61-72_pos.mzXML Peak area,LQ-01-61-73_pos.mzXML Peak area,LQ-01-61-74_pos.mzXML Peak area,LQ-01-61-75_pos.mzXML Peak area,LQ-01-61-76_pos.mzXML Peak area,LQ-01-61-77_pos.mzXML Peak area,LQ-01-61-78_pos.mzXML Peak area,
30,457.36863962809247,5.809352777777778,1.1490174854662527E8,1.6822370539225057E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.200801318068776E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.126415238884993E8,9.396500310550052E7,0,0,2.471412775443754E7,0,0,0,0,0,
31,572.3795532226562,3.9472033333333334,2.3929828870812556E8,0,0,1.3229629581039079E7,0,0,0,7.646432703256251E7,0,1.7182805896781236E7,0,0,0,0,0,1.1986981190820326E8,0,0,0,0,0,0,0,0,0,5.09910242743125E7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2196224174953107E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.935061014967188E7,1.4696599306349978E8,0,0,0,0,0,0,0,0,0,0,0,6507180.153050791,0,0,0,0,0,0,0,
32,471.34693472726,4.56392619047619,9.149688694906181E7,0,5.027825962293742E7,9.237175594165611E7,0,0,0,0,0,0,0,0,1.3593109656649977E8,0,0,0,0,0,0,1.4165982899350008E8,0,0,0,0,0,0,0,0,0,0,2.464431391616254E9,0,0,0,4.184444908968766E7,0,0,0,0,4.5160313708843894E7,0,0,5.00122413954371E7,0,1.2699664183556217E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.439398282500627E8,0,5523861.285035149,3009702.1579296906,0,0,0,0,0,0,0,0,7.842082631664105E7,0,0,0,0,0,
33,316.32122802734375,4.279880054644808,7.867257616746837E7,1.3562808657015443E8,8.878662704298377E7,1.0904611455484317E8,6.732343616125081E7,4.829760491323454E7,0,4.302988208326558E7,1.1850244974837478E8,1.0987933263643721E8,1.2329801931150036E8,5.621082785317176E7,1.1813571451468779E8,1.0900334645312528E8,9.942992923837516E7,1.384299796354306E7,1.3880016381821978E8,1.2134910472749981E8,3.732665886429675E7,1.5657805627987456E8,1.5035441218277854E8,1.2507823259503126E8,3.629722838060169E7,7205902.820632826,4.813018735110189E7,0,6875750.821398429,0,4020654.931792002,5719382.458925776,6388251.272785176,7700950.132820264,4972574.704402372,4.152738086460125E7,5.043737052189047E7,0,0,1.1093686517714832E7,0,4620179.91681252,0,0,9.755454376731192E7,7.715890575093861E7,1.0126312555004695E8,7.987729814940615E7,1.1677069668306226E8,8.061048021849972E7,7.541929992434338E7,8.855562629906303E7,1.1831662311862491E8,7394494.337533175,1.376466770945941E8,4.6396632496312045E7,2.1487140176515587E7,2.8158823720468767E7,2.6574205009265475E7,7.878054915496959E7,4.9402394109124675E7,3.705740018635936E7,3.809264575556261E7,5.4833556677156396E7,1.1902086384693782E8,8336741.310578209,0,0,0,0,0,6442672.86677735,0,0,2.5811403504843444E7,5775792.324197244,2.466748418286714E7,0,0,7776542.61451369,
34,582.1888427734375,4.199866666666667,7.285193802683966E7,1.0520835325441355E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,580.2539672851562,4.492733333333334,8.069005706673865E7,0,0,6.394035678821025E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,441.3725700378418,4.852577083333333,8.150280226865667E7,0,0,0,0,0,0,0,0,1.2345788716159365E8,9.496767280606214E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9009743002453245E7,0,0,1.29083720989571E7,1.680719710881251E7,0,0,0,0,0,0,0,2.1992048586868808E8,0,0,0,0,0,0,0,0,0,1.0874013544856177E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,509.17840576171875,4.685522222222223,1.28841127755562E8,0,2.03116720333984E7,6.734509972228527E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,443.3891313340929,6.095440740740741,6.721401202375078E7,4.653757771465616E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.671622646968754E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.930673920643751E7,0,0,0,0,0,0,0,0,0,5.3340088291687705E7,0,0,5466667.086187502,0,0,0,0,0,2.526696410471886E7,4.3457950843325067E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.754774072487497E7,0,0,0,0,0,0,0,0,
39,700.2748413085938,5.032349999999999,6.303926960508171E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,471.1812489827474,4.108636111111111,6.6749663385609835E7,1.7880554275558546E7,1.1490253784029667E8,1.362136518924071E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4127639.835382834,7197168.541571247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,339.32656331380207,6.155053111111113,5.548319558544493E7,1.0335656932687554E8,8.364603280746898E7,8.620169452090593E7,9.111235618707418E7,3.649427499405836E7,0,2.3397552827925634E7,1.0010107944375011E8,1.0806380229561262E8,1.6858106338993073E8,4.292756877034973E7,9.10595981438905E7,8.339415933759408E7,8.352845983046879E7,3.0909202078628767E7,1.1973861021828158E8,1.8811031272543857E8,5.271395134851946E7,1.1415643336168684E8,7.522383212342168E7,1.0536005829831204E8,4.001810956228144E7,6.691529255707013E7,1.0781633577997673E8,4.554320170391385E7,8.586458005240268E7,2.3965686387562398E7,5.094260517767177E7,7.261574470037507E7,1.0436931823368771E8,1.1089825041014743E8,3.1276274292593792E7,9.295454255277143E7,1.4567667077037543E8,2.2186333906548824E7,5.565132355940635E7,1.3708775499962443E8,6.5584697611422E7,5.702215483390585E7,8.114976395263706E7,1.0601019498597555E8,5.745006891806044E7,1.428367502757103E8,2.2150120038137496E8,4.443266993833587E7,1.3145520160620314E8,1.0413716441233759E8,1.1406964333316249E8,1.2715869794963504E8,6.6103132261187986E7,6.149784742403896E7,8.410608428699999E7,2.5571065873656083E7,3.1487865977765277E7,2.5721819127062604E7,3.7850193721433885E7,0,6.256965135590219E7,4.6751065965406366E7,1.943429000000781E7,6.925878881887153E7,1.4328559606136793E8,8.877658310682778E7,7.013328315000069E7,9.487558243092236E7,7.85564259539144E7,1.0864751356600015E8,9.323704181767939E7,6.4984547410640545E7,1.1911569015547225E8,1110656.4545849676,7.297184399149977E7,5.7202396668921895E7,1.3274569781012487E8,0,1064135.7600078173,9.648944266045669E7,
42,437.2693672180176,4.412293055555555,7.936455649968775E7,1.7728712682365528E8,1.2267409360293758E9,1.112367497328498E9,5166010.792160165,9.040922061378069E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6587150458175012E8,0,0,0,0,0,0,0,0,0,0,0,5624207.011371093,1.3982962112523504E7,4.7614403879531205E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.600058056156247E7,6.050338474768744E7,0,0,0,0,
43,244.26357236115828,3.8390347826086955,6.403179778331255E7,1.3726022152771908E8,1.0040697675349988E8,1.4065485639168778E8,1.0162331810737471E8,6.0436804359312415E7,0,4.930680312050002E7,1.319786621100933E8,0,1.433594674349374E8,7.398996682262512E7,1.3320593514875014E8,1.4901200911665642E8,1.0457635204406208E8,0,6.94354206087816E7,1.0113987685268737E8,0,9.24365537473436E7,2.0284665073975027E8,1.4707549285421824E8,3.081931845767186E7,0,1.1661986000902407E7,0,0,0,0,0,0,0,0,9427075.832957033,1.4799359375617247E7,0,0,6283099.114941424,0,0,4760035.7343008,0,1.5493267426690662E8,8.988820711773446E7,1.824411441564995E8,9.436195565893766E7,1.7541057834737563E8,8.914853102690637E7,4.018744601171871E7,1.1475964367443755E8,2.3484602561962467E8,0,1.2181186506449972E8,3.3268156097836025E7,1.9821374673140638E7,3.506223682916784E7,0,1.1832536208259414E8,5.00755365710076E7,5.862310582701587E7,4.85920698930314E7,7.825573893143727E7,2.2404721030043688E8,0,0,4606360.479921873,0,0,3383094.070703114,0,0,0,8831492.039427733,0,0,0,0,0,
44,351.23049143198375,3.6364621621621622,5.7038088289863154E7,2.759774450435548E7,0,4.991349220973052E7,0,0,0,3.2917086869048025E7,3263552.6202695356,2.0408925307852328E8,0,5.806851921518138E7,0,0,1.5132949518853448E7,9.131721321301557E7,0,2184066.1353593664,1.5170515329905525E8,4329465.43176562,1717573.5958515625,0,0,0,0,1.5092690502441416E7,8.253261568406619E7,0,4.073862428026747E7,1.3026318992266326E9,0,0,1.5612506594271468E7,0,0,9616991.89580469,0,0,1.8078858631462055E8,2.454836562245324E7,0,6870324.490003888,9.142006536891611E7,0,3.215982411440619E7,5.943350143032424E7,0,1.9951003044249967E7,0,0,1.1306582622790629E8,8.348183247901547E7,6610052.5899570035,4.658141819477726E7,0,0,0,1.0567072487171838E7,2.469941527324021E7,0,5.966748350132354E8,1.0408413405124283E8,9.904367524152404E7,3.825099308182795E8,7.607920310875745E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,455.3511962890625,4.773654166666667,7.328112891787514E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.017838916650021E7,0,1.3365402391075051E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7919133.883125017,0,0,0,0,
46,197.11727447509764,1.7826145454545452,5.769917377989055E7,8819425.620847654,0,7.094912210677333E7,4491590.229273443,2450937.519074216,1.3157092458773412E7,6.089178699465633E7,1834447.7776445362,1.0478162877851574E8,1.4639530783382824E7,0,1.1615687122562485E7,0,3.256332482240628E7,2.503438066952029E8,7173433.549281253,0,7.035133715823452E7,2.988214563092189E7,3198228.779113282,0,7.35125719472812E7,0,8602288.63823437,0,4.349810301777343E7,0,3132057.9379140614,4.95552594302656E7,0,3748000.246593748,2.1928907564520308E8,0,7520759.174812489,0,5389033.758812488,1.7545100781148404E7,2.121854813448907E8,1.2350427513089049E8,6913971.566531247,7.215891031741886E8,0,1.3093262181320332E7,1.640938400183985E7,1.5132832413085926E8,2684027.427054687,2.6127220772018787E8,1.6020593494031232E7,3156090.7795039066,0,7.554612339192186E7,1.85960706192539E7,4.071752851703126E7,0,0,0,5.814860736564062E7,2.5438843451929682E8,0,2.3438687996523477E7,2.4630540657187484E7,4.350881391404684E7,6.145361112312498E7,1.1195393448139067E8,1.0682602377781268E7,0,5.0595698339140646E7,2821151.3523828117,0,6998819.572343752,0,2111137.770765623,1542679.4777109367,5158625.180648425,0,0,0,
47,453.3363603864397,4.574448809523809,6.6383339537186965E7,7.873396543275031E7,3.0465670449874982E7,4.7139030532765575E7,0,0,0,0,0,0,0,0,7.84734447867499E7,0,0,0,0,0,0,6714776.676125005,0,0,0,6.118623119674981E7,0,0,0,0,0,0,6.739624203300019E7,0,0,1.6369621222437503E7,2.0250772685625065E7,0,0,0,0,0,0,0,3.1721619316937286E7,2.239535318700005E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.449693164037521E7,1.36892185382875E8,0,0,0,
48,425.3783712387085,5.527919791666666,6.2856346470265836E7,0,0,0,0,0,0,0,0,1.7370657964014047E8,0,2.2473836366471845E8,8.411128086774989E8,0,0,0,0,0,0,0,0,0,0,0,2.3302389648153892E8,0,0,4.4531578317003465E8,0,0,0,0,0,0,5.544560304190931E8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4843265152543027E7,4.106170604374204E7,0,0,7.859496078634982E8,0,1.1148609377537456E8,0,0,2.2706038308510953E8,0,0,5.704312887222553E8,0,8527295.439511757,5.178135704042579E7,0,0,0,0,0,0,0,0,0,0,0,0,0,6.947348887401024E8,
49,588.3742856112393,4.0220962121212125,1.5961298149062538E8,0,0,0,0,0,0,0,0,8111467.0554961115,0,0,0,0,5886036.894188467,9.021265786434366E7,0,0,5.1995322360156156E7,0,0,0,0,0,0,3.397201811640618E7,8520660.952664059,0,5960221.314222653,1.4313237809053123E8,0,0,7323269.852498047,0,0,2.6828466650375042E7,0,1.968043294494923E7,4.0452240808542915E7,2.033451234579687E7,0,3.429423875316402E7,9279881.027367182,0,0,5085297.623462894,0,0,0,0,0,0,0,0,0,0,0,1.2650941860679695E7,1.0771718627541402E8,0,0,0,0,0,5.4194034150929786E7,7826879.470458984,0,6077978.04640284,0,0,0,0,0,0,0,0,0,0,
50,228.1961434811962,5.49961836734694,8.448011936617203E7,1.1603357416532231E7,0,0,6738548.75041015,0,0,6469843.672039088,7619160.675314488,4725015.811058589,3.910993141554279E7,1.5488741441388654E7,2.8074380239312578E7,0,3.1780328366400406E7,7040256.545822261,0,0,2.0374996410318412E7,0,2223764.2324687517,0,3871185.3983876947,0,9223695.756802728,1.1509670395268489E7,2.9904875837964866E7,0,5782290.224886731,8611634.554060543,0,2.0627057944195356E7,2.609274300333004E7,0,4.220674714712891E7,3884610.01664745,0,6831179.741701178,2.8396488237036165E7,2.496833923799998E7,0,3.348373687926552E7,6955042.148333969,4.859944449143564E7,0,3.14829539426309E7,1.1954319505351517E7,4.985656082839447E7,6.80314835887696E7,1.1997578877093729E7,0,2.6856490700199217E7,4.0496148862103455E7,0,4214464.077580102,0,1656846.965796875,7.459943514123443E7,9890020.536612319,2401279.1911015706,1.4519971286882872E7,0,4.2082286801748E7,2.678070055758594E7,0,2.674999732783208E7,0,4892650.998465836,5183798.760041014,0,3.450909677767569E7,0,0,0,2.0718688185907215E7,0,0,0,
51,453.2637023925781,3.5610999999999997,4.923105105625002E7,3.57503406986406E7,1.5945067386278102E8,1.7349330250718698E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,457.1656303405762,3.6254125,4.20505075738515E7,1.3859681050492166E7,6.577723664251546E7,5.05781635947227E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,502.18915303548175,4.585555555555556,4.638318384908642E7,1.134734696192388E7,0,1.7624317210007835E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,277.2162965473376,4.685287134502923,4.438130471112512E7,6.60398536601563E7,2.2892974039351426E7,1.1795231934653112E8,1.3864738477975023E8,1.7513606150843777E7,0,2.7819162035781205E7,0,0,8.469838946778105E7,1.791340660186251E8,1.0533370438399976E8,0,1.3685404904199943E8,0,2.0015261545749998E8,1.0430987887318815E8,3.1434127715349936E8,1.4901764973100045E8,0,0,4.5863517976844E7,4.4888762968418807E8,4.3264556784950066E8,1.6571491543725047E8,1.5210041338162494E8,0,1.88834954118594E7,1.0057649073506297E8,2.8196181731296998E7,1.487719991423429E7,5.255007745112546E7,2.7252449306118685E8,3.2192323530699885E8,8.150685043399982E7,1.4433643024878234E8,1.9897443083437464E8,1.70899898684624E8,1.4554836427274945E8,2.8047800348578207E7,4.538947408953116E7,6.792302030546887E7,2.0491617719328124E7,3.1331968053625092E7,9.83657152046879E7,4.240431404000034E7,8.142552791546863E7,6.135688889312465E7,0,0,1.579058400489992E8,0,0,8438225.403374963,8.506000291146855E7,7.672714010351543E7,2.691560616607488E8,2.3183015983699858E8,0,0,0,6.234544045037492E7,0,2.2138571740174967E8,1.0772964304068768E8,5.9787331836867236E7,0,4.247212003106231E7,4.960526988780476E7,7.396878783593778E7,0,9.269156499175052E7,2.959957151910932E7,8.038529660143743E7,0,0,0,
55,511.26957575480145,4.490094444444444,4.84119709450471E7,1.352864541098986E8,4.064660873770235E9,1.9483650427529821E9,0,9.093654100289088E7,0,0,0,0,0,0,6524008.464484384,0,0,0,6685565.447261727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1321672683601644E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5478059.463332023,0,0,0,0,0,0,7.080622545529732E7,0,887298.2452255859,0,3.896616722951716E8,
56,282.27969402156464,5.840871004566209,4.336376561637295E7,2.1870436435416058E7,2.554261938349984E7,3.5529535829730384E7,6.051239995592923E7,2.3090196842538815E7,1.4499605163730504E7,9781540.147812493,4.287255966823868E7,2.6483387070361286E7,1.2218643031927738E7,3.696347454482589E7,2.148804498205454E7,2.11356280002502E7,4.719472693956075E7,1.8349403672707073E7,2.8943423321515597E7,3.492745996049697E7,1.335502875012106E7,5.279926140789858E7,3.0449624160761837E7,3.0425268895000152E7,3.400201302568643E7,2.2478666687375084E7,2.946396285468724E7,9992944.639023473,2.4763274643040985E7,8498737.356195316,1.0427032288054634E7,0,1.3354564573234193E7,1.6087714001941282E7,8866651.282945294,1.9519521789468914E7,1.4632291374332145E7,0,1.1714171484874997E7,1.6364058342835946E7,1.4267400520078108E7,1.9570492427171897E7,1.7857226341007937E7,3.8791236002499945E7,3.0222839327326305E7,1.5745845198494121E7,2.9715877178343974E7,1.927452925371103E7,9.121744445711589E7,1.4719759460229918E8,4.471646700709348E7,5.724269821431448E7,2.4223363657982353E7,1.390670839134372E7,2.502138941786327E7,6558391.91432811,0,1.114212354303125E7,1.5490295145609418E7,1.444198315633979E8,2.6575306351356562E7,1.2321499488791015E7,5553799.559363306,3.217098381004674E7,9.523877496754713E7,1.0802025823590395E8,1.4408839551843742E7,7685722.057043044,1.8853841118374906E7,2.2586300891726542E7,1.0476972426681582E7,1.8907818412726756E7,1.9887196697710928E7,3524099.451979475,1.5692890372888574E7,2.7922270558218617E7,1.909275543628138E7,0,0,3.669075744547102E8,
57,485.36319732666016,5.259261111111111,3.977438927575621E7,1.0242517310891615E7,0,2.5751690784847733E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.646296621461713E7,0,0,0,0,0,0,0,0,0,0,1.4419161025499983E7,5.5851918353296526E7,0,0,0,0,
58,439.35805257161456,5.786814814814814,7.61931179509376E7,0,0,0,1.0701830807640564E7,0,0,0,1.5939511895031285E7,0,0,0,0,0,0,0,6.914679972393739E7,0,0,0,0,0,0,0,0,0,0,6.630013458475002E7,0,0,0,0,0,2.295856558075339E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.998041990378115E7,0,0,1.3721929619975013E8,1.2937374361774956E8,0,0,0,0,
59,271.2423858642578,5.973580555555556,5.106042378699993E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.999948285760634E8,3.2000544313968576E7,9207896.370062528,0,0,0,0,0,0,0,3.667705817656887E8,2.8861897996296746E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,612.2437896728516,3.51175,4.2607305954093724E7,0,0,1.5020161342614052E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,425.3785653114319,5.8844208333333325,8.085110234135915E7,3.8296648174912447E8,0,0,0,0,0,0,0,0,0,0,0,2.6090527989515743E8,0,0,0,0,0,0,1.510318958658983E7,0,0,0,2.0524869190437473E7,2.1918528870687434E8,0,2.5996321610312413E7,5.56126522862999E8,1.6667444385112536E8,0,1.79731059590936E7,0,0,1.936918698881256E7,1.7819942843768606E8,0,0,0,1.3860817329868793E8,0,0,9.506217592194358E8,0,3.8112098544799954E8,1.764049190136878E8,0,7262442.5595781235,1.0471975293441419E7,1.9793720301187467E7,2.3493535970400015E8,0,2.5820476830487567E8,3.5527256930212444E8,0,1.3248186068962497E8,4.719137464262508E7,6.1432794728531525E7,0,0,2.2878742431362426E8,0,7160118.551664049,5.126310888681264E7,0,2.2275964853825086E8,0,0,0,0,7.639141284512517E7,0,4.178408295818739E7,0,0,0,0,1.2405297322174938E8,
62,357.33708727037583,6.154999099099101,3.237231657688356E7,6.560396587414288E7,5.330708689526185E7,5.41220339188201E7,5.709057257656149E7,2.2876900595587734E7,0,1.4707183553339757E7,6.3891713349756934E7,6.630781746481991E7,9.602467251344605E7,2.6701759438052814E7,5.5434901921999924E7,5.209664025537518E7,5.183971312555083E7,1.8911727102437407E7,7.454280385890256E7,1.1626781433125064E8,3.2339329283972617E7,6.898803195892921E7,4.656835247242371E7,6.492848457689424E7,2.4514488283552848E7,4.0792100785548724E7,6.543644170915245E7,2.710176454308388E7,5.222124318367989E7,1.35463484494804E7,3.184619219908391E7,4.2553424212355494E7,6.2717003924142696E7,6.791224174736655E7,1.9167454138474636E7,5.542379234507615E7,9.033700970413305E7,1.3787359081279287E7,3.5140548608312555E7,8.446090036918713E7,3.8870736752867274E7,3.361106321798415E7,4.7180931037261926E7,6.3636070120918535E7,3.371351270305657E7,8.26498259346051E7,1.353625239109686E8,2.5898793830976523E7,7.743090107338671E7,6.0830859320765436E7,6.881952907083619E7,7.552959430128726E7,3.916686693892217E7,3.529410549924603E7,4.753030574168754E7,1.4480074593136622E7,1.8133044686527155E7,1.5445462034910226E7,2.153760922193963E7,7.37957795213041E7,3.689109548278506E7,2.615617713592293E7,1.0878176600269526E7,3.998879303672486E7,7.95789901541411E7,5.0373530825928524E7,3.96300680233129E7,5.4336513351011984E7,4.373375902299241E7,6.280324514060556E7,5.5654511673003726E7,3.796993544029684E7,6.824860846168336E7,0,4.182591488564047E7,3.3360461774460934E7,7.329590310968737E7,0,0,5.609364059174982E7,
63,654.2544962565104,3.966077777777778,3.410708769085955E7,0,0,1.3868018162289085E7,3.0809307844277333E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,716.2694702148438,4.633683333333334,3.747721037419526E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
