rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
28	1	1	1	0.9960237952145342	-17.763641693812758	0.9999999999999999	49.48406603236614	C22H25N5O2	[M + H]+	IQVNREJWRXOHEO	InChI=1S/C22H25N5O2/c1-4-21(2,3)22-10-17-18(28)25-16(9-13-11-23-12-24-13)19(29)27(17)20(22)26-15-8-6-5-7-14(15)22/h4-8,11-12,16-17,20,26H,1,9-10H2,2-3H3,(H,23,24)(H,25,28)	3,12-Dihydroroquefortine	CC(C)(C=C)C12CC3C(=O)NC(C(=O)N3C1NC4=CC=CC=C24)CC5=CN=CN5	2.9000001	173642;15386782	COCONUT:(CNP0255294);KNApSAcK:(28944);Natural Products:(UNPD1341);PubChem:(173642 15386782);ZINC bio:(ZINC14687899 ZINC14687901 ZINC14687903 ZINC14687905);additional;PubChem class - bio and metabolites;MeSH:(173642);Training Set;PubMed;Biocyc:(CPD-17380)	19458134	392.20779763706827	122.73744463920593	1463_P10_SIRIUS_1621
29	1	1	1	0.9952531362143895	-61.003006487993474	0.9999999999999999	99.1318508909626	C23H23N5O4	[M + H]+	JTJJJLSLKZFEPJ	InChI=1S/C23H23N5O4/c1-5-21(2,3)22-11-18(29)20(31)27-17(10-14-12-24-13-25-14)19(30)26-23(22,27)28(32-4)16-9-7-6-8-15(16)22/h5-13,29H,1H2,2-4H3,(H,24,25)(H,26,30)	Meleagrin	CC(C)(C=C)C12C=C(C(=O)N3C1(NC(=O)C3=CC4=CN=CN4)N(C5=CC=CC=C25)OC)O	3.0	115080;6437857;17985147;23259517;23728435;46894048;92854701;98051208;98051210	ZINC bio:(ZINC31164016 ZINC33953697 ZINC35458600);additional;MeSH:(115080 6437857 17985147 23259517 23728435);PubMed;NORMAN:(NS00018327);COCONUT:(CNP0221345);KNApSAcK:(24790);Natural Products:(UNPD221904 UNPD103068 UNPD207967);PubChem:(115080 6437857 17985147 23259517 23728435 46894048 92854701 98051208 98051210);CHEBI:(70399);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-17391)	19720310	434.1830378239631	114.46569465100765	1346_P10_SIRIUS_1491
30	1	1	1	0.9947974866466873	-0.5519089126991683	0.9999999999999999	63.94960694908517	C9H11NO2	[M + H]+	COLNVLDHVKWLRT	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)	Sabiden	C1=CC=C(C=C1)CC(C(=O)O)N	0.690450609	994;6140;71567;450580;450585;450605;2724448;3823098;5460949;5460950;5460952;5460953;5460957;5460958;10511283;10511284;10702212;6919011;6925665;12132826;12132829;9877477;10012270;9989619;13000972;13000974;13000976;13000978;13000981;13000983;13000986;13000987;13000992;13000995;13000997;13000999;10103511;10154215;11062753;10241165;11819436;10329658;10329702;10352075;10397170;11378724;10442063;20598859;16213431;16213432;16213459;16213565;16217565;16219910;23244601;25240041;25240491;25240783;25240991;25241052;25241066;25241070;25241360;25241565;24773270;53731873;53731875;53731876;53731877;53731878;57397115;56617616;56634323;59373178;66995391;66995546;66995580;66995721;71308946;71309396;87528067;87221210;87471585;88455641;90120010;91590842;102122880;101731663;102152000;102176479;100915787;101868632;102601151;102602169;102602342;117064739;119078553;119078554;119080919;118264378;124202794;129736625;131701211;134501265;131860346;131868860;134866153;138986901	HMDB:(159);PubChem class - food;SuperNatural:(SN00000169 SN00001028);ZINC bio:(ZINC00001927 ZINC00105196);additional;HSDB:(63-91-2);MeSH:(994 6140 6925665);Plantcyc:(CPD-216 PHE B-DMAN-HEX-1:5);PubMed;NORMAN:(NS00002612);COCONUT:(CNP0082854 CNP0082855 CNP0193965);KNApSAcK:(1386);Natural Products:(UNPD39371 UNPD26171);PubChem:(994 6140 71567 450580 450585 450605 2724448 3823098 5460949 5460950 5460952 5460953 5460957 5460958 10511283 10511284 10702212 6919011 6925665 12132826 12132829 9877477 10012270 9989619 13000972 13000974 13000976 13000978 13000981 13000983 13000986 13000987 13000992 13000995 13000997 13000999 10103511 10154215 11062753 10241165 11819436 10329658 10329702 10352075 10397170 11378724 10442063 20598859 16213431 16213432 16213459 16213565 16217565 16219910 23244601 25240041 25240491 25240783 25240991 25241052 25241066 25241070 25241360 25241565 24773270 53731873 53731875 53731876 53731877 53731878 57397115 56617616 56634323 59373178 66995391 66995546 66995580 66995721 71308946 71309396 87528067 87221210 87471585 88455641 90120010 91590842 102122880 101731663 102152000 102176479 100915787 101868632 102601151 102602169 102602342 117064739 119078553 119078554 119080919 118264378 124202794 129736625 131701211 134501265 131860346 131868860 134866153 138986901);CHEBI:(76052 17295 57981 32494 58095 32505 32487 32504 16998 32495 32486 28044);PubChem class - bio and metabolites;KEGG:(C00079 C02265 C02057);PubChem class - safety and toxic;YMDB:(304 995);Training Set;PubChem class - drug;Biocyc:(CPD-216 PHE SMA-0000294 SMA-0000352)	255847294	166.08647037711577	34.949065662090085	108_P10_SIRIUS_133
31	1	1	1	0.9946598328950967	-10.028986988950935	0.9999999999999999	41.12843529992042	C19H29N3O4	[M + H]+	XNLUVJPMPAZHCY	InChI=1S/C19H29N3O4/c1-11(2)15(20)17(23)22-16(12(3)4)18(24)21-14(19(25)26)10-13-8-6-5-7-9-13/h5-9,11-12,14-16H,10,20H2,1-4H3,(H,21,24)(H,22,23)(H,25,26)	L-Phenylalanine, L-valyl-L-valyl-	CC(C)C(C(=O)NC(C(C)C)C(=O)NC(CC1=CC=CC=C1)C(=O)O)N	1.52503121	7014910;7014911;14464444	COCONUT:(CNP0059643);PubChem:(7014910 7014911 14464444);SuperNatural:(SN00038402 SN00038401 SN00036163 SN00038403);ZINC bio:(ZINC02504773 ZINC34302722 ZINC34302723 ZINC34302724)	3153922	364.22295295547514	125.06661415100098	1501_P10_SIRIUS_1666
32	1	1	1	0.9945702231697298	-0.8900606506602582	0.9999999999999999	32.802298908502806	C10H18N2O3	[M + H]+	GIAZPLMMQOERPN	InChI=1S/C10H18N2O3/c1-6(2)8(11)9(13)12-5-3-4-7(12)10(14)15/h6-8H,3-5,11H2,1-2H3,(H,14,15)	Valylproline	CC(C)C(C(=O)N1CCCC1C(=O)O)N	-0.0725809038	5003412;7408334;7408335;9837272;12919066;11902930;40520347;40520349;44369145;53839468;78923219;79012637	NORMAN:(NS00014986);HMDB:(29135);PubChem:(5003412 7408334 7408335 9837272 12919066 11902930 40520347 40520349 44369145 53839468 78923219 79012637);CHEBI:(73701);ZINC bio:(ZINC04899618);additional;PubChem class - bio and metabolites;Training Set;PubMed	17588330	215.1392411670913	32.99845925273052	94_P10_SIRIUS_117
33	1	1	1	0.9945035529663484	-10.561523600194743	0.9999999999999999	53.654162837053576	C36H57N5O7	[M + H]+	HQEBGENSMXBRMP	InChI=1S/C36H57N5O7/c1-8-9-10-12-15-24(6)29-20-30(42)37-21-31(43)41-32(23(4)5)35(46)39-27(18-22(2)3)34(45)38-25(7)33(44)40-28(36(47)48-29)19-26-16-13-11-14-17-26/h11,13-14,16-17,22-25,27-29,32H,8-10,12,15,18-21H2,1-7H3,(H,37,42)(H,38,45)(H,39,46)(H,40,44)(H,41,43)	(3S,6S,9S,12S,19S)-3-benzyl-6-methyl-9-(2-methylpropyl)-19-[(2S)-octan-2-yl]-12-(propan-2-yl)-1-oxa-4,7,10,13,16-pentaazacyclononadecane-2,5,8,11,14,17-hexone	CCCCCCC(C)C1CC(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O1)CC2=CC=CC=C2)C)CC(C)C)C(C)C	6.0	24899412;42640846;58206208;102421236;102460502;102460503	COCONUT:(CNP0389473);KNApSAcK:(40264);Natural Products:(UNPD126562 UNPD75413);PubChem:(24899412 42640846 58206208 102421236 102460502 102460503);SuperNatural:(SN00398549 SN00236062);CHEBI:(65433);additional;MeSH:(24899412 42640846);Training Set;PubMed	3719286	672.4329617822162	286.6182231903076	3142_P10_SIRIUS_3523
34	1	2	2	0.9944544556463307	-251.56158410849827	0.9999999999999999	50.62409151658013	C32H36N2O6	[M + H]+	FMJFHKTWWXZEKF	InChI=1S/C32H36N2O6/c1-17-8-7-10-22-28(38)30(4)19(3)27-31(40-30,15-20-16-33-23-11-6-5-9-21(20)23)34-29(39)32(22,27)25(36)13-12-24(35)26(37)18(2)14-17/h5-7,9-11,14,16-17,19,22,27-28,33,38H,8,12-13,15H2,1-4H3,(H,34,39)	null	CC1CC=CC2C(C3(C(C4C2(C(=O)CCC(=O)C(=O)C(=C1)C)C(=O)NC4(O3)CC5=CNC6=CC=CC=C65)C)C)O	2.9000001	122180308;139585466	COCONUT:(CNP0353567);PubChem:(122180308 139585466);PubMed	2097218	545.2643420648945	239.06629085540771	2863_P10_SIRIUS_3159
35	1	2	2	N/A	-491.7405651270717	0.9999999999999999	50.62409151658013	C32H38N2O7	[M - H2O + H]+	RWDYGPPLOFBEFT	InChI=1S/C32H38N2O7/c1-40-29-13-21(3-5-26(29)36)11-25(12-23-7-9-33-18-23)28(38)15-31(39)32(20-35,17-24-8-10-34-19-24)16-22-4-6-27(37)30(14-22)41-2/h3-10,13-14,18-19,25,28,33-38H,11-12,15-17,20H2,1-2H3	null	COC1=C(C=CC(=C1)CC(CC2=CNC=C2)C(CC(=O)C(CC3=CC(=C(C=C3)O)OC)(CC4=CNC=C4)CO)O)O	4.59924746	""	COCONUT:(CNP0089918)	2097152	545.2643420648945	239.06629085540771	2863_P10_SIRIUS_3159
36	1	1	1	0.9942092093882328	-180.0648153755331	0.9999999999999999	40.633523581325804	C11H19N5O2	[M + H]+	ZRJHYOXNWCMGMW	InChI=1S/C11H19N5O2/c12-11(13)14-5-1-3-7-10(18)16-6-2-4-8(16)9(17)15-7/h7-8H,1-6H2,(H,15,17)(H4,12,13,14)	2-{3-[(3R,8aR)-1,4-dioxo-hexahydropyrrolo[1,2-a]piperazin-3-yl]propyl}guanidine	C1CC2C(=O)NC(C(=O)N2C1)CCCN=C(N)N	-1.39999998	449095;5288107;9856385;9856386;21778598;137347862	COCONUT:(CNP0281442);KNApSAcK:(16181);Natural Products:(UNPD31188 UNPD135925);PubChem:(449095 5288107 9856385 9856386 21778598 137347862);SuperNatural:(SN00403086 SN00254051);PubChem class - bio and metabolites	19955730	254.161001239712	24.948763169770704	51_P10_SIRIUS_63
37	1	1	1	0.9938588234736014	-0.47411185274698303	0.9999999999999999	45.4904232912037	C9H11NO2	[M + H]+	COLNVLDHVKWLRT	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)	Sabiden	C1=CC=C(C=C1)CC(C(=O)O)N	0.690450609	994;6140;71567;450580;450585;450605;2724448;3823098;5460949;5460950;5460952;5460953;5460957;5460958;10511283;10511284;10702212;6919011;6925665;12132826;12132829;9877477;10012270;9989619;13000972;13000974;13000976;13000978;13000981;13000983;13000986;13000987;13000992;13000995;13000997;13000999;10103511;10154215;11062753;10241165;11819436;10329658;10329702;10352075;10397170;11378724;10442063;20598859;16213431;16213432;16213459;16213565;16217565;16219910;23244601;25240041;25240491;25240783;25240991;25241052;25241066;25241070;25241360;25241565;24773270;53731873;53731875;53731876;53731877;53731878;57397115;56617616;56634323;59373178;66995391;66995546;66995580;66995721;71308946;71309396;87528067;87221210;87471585;88455641;90120010;91590842;102122880;101731663;102152000;102176479;100915787;101868632;102601151;102602169;102602342;117064739;119078553;119078554;119080919;118264378;124202794;129736625;131701211;134501265;131860346;131868860;134866153;138986901	HMDB:(159);PubChem class - food;SuperNatural:(SN00000169 SN00001028);ZINC bio:(ZINC00001927 ZINC00105196);additional;HSDB:(63-91-2);MeSH:(994 6140 6925665);Plantcyc:(CPD-216 PHE B-DMAN-HEX-1:5);PubMed;NORMAN:(NS00002612);COCONUT:(CNP0082854 CNP0082855 CNP0193965);KNApSAcK:(1386);Natural Products:(UNPD39371 UNPD26171);PubChem:(994 6140 71567 450580 450585 450605 2724448 3823098 5460949 5460950 5460952 5460953 5460957 5460958 10511283 10511284 10702212 6919011 6925665 12132826 12132829 9877477 10012270 9989619 13000972 13000974 13000976 13000978 13000981 13000983 13000986 13000987 13000992 13000995 13000997 13000999 10103511 10154215 11062753 10241165 11819436 10329658 10329702 10352075 10397170 11378724 10442063 20598859 16213431 16213432 16213459 16213565 16217565 16219910 23244601 25240041 25240491 25240783 25240991 25241052 25241066 25241070 25241360 25241565 24773270 53731873 53731875 53731876 53731877 53731878 57397115 56617616 56634323 59373178 66995391 66995546 66995580 66995721 71308946 71309396 87528067 87221210 87471585 88455641 90120010 91590842 102122880 101731663 102152000 102176479 100915787 101868632 102601151 102602169 102602342 117064739 119078553 119078554 119080919 118264378 124202794 129736625 131701211 134501265 131860346 131868860 134866153 138986901);CHEBI:(76052 17295 57981 32494 58095 32505 32487 32504 16998 32495 32486 28044);PubChem class - bio and metabolites;KEGG:(C00079 C02265 C02057);PubChem class - safety and toxic;YMDB:(304 995);Training Set;PubChem class - drug;Biocyc:(CPD-216 PHE SMA-0000294 SMA-0000352)	255847294	166.08619779978804	125.06661415100098	1500_P10_SIRIUS_1665
38	1	1	1	0.9935743239998228	-56.831180006833144	0.9999999999999999	46.94133353132324	C18H23N3O6	[M + H]+	XUVTWGPERWIERB	InChI=1S/C18H23N3O6/c19-12(10-15(22)23)17(25)21-8-4-7-14(21)16(24)20-13(18(26)27)9-11-5-2-1-3-6-11/h1-3,5-6,12-14H,4,7-10,19H2,(H,20,24)(H,22,23)(H,26,27)	3-amino-4-[2-[(1-carboxy-2-phenylethyl)carbamoyl]pyrrolidin-1-yl]-4-oxobutanoic acid	C1CC(N(C1)C(=O)C(CC(=O)O)N)C(=O)NC(CC2=CC=CC=C2)C(=O)O	-0.245436832	18219641;139597907	PubChem:(18219641 139597907);NORMAN:(NS00008991)	262146	378.16548337660754	73.3471941947937	708_P10_SIRIUS_785
39	1	1	1	0.9932918977231785	-45.9655666138315	0.9999999999999999	49.42302007828445	C18H27N3O5	[M + H]+	SUPVSFFZWVOEOI	InChI=1S/C18H27N3O5/c1-10(2)8-14(19)17(24)20-11(3)16(23)21-15(18(25)26)9-12-4-6-13(22)7-5-12/h4-7,10-11,14-15,22H,8-9,19H2,1-3H3,(H,20,24)(H,21,23)(H,25,26)	ACMC-20mvvx	CC(C)CC(C(=O)NC(C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)N	0.872595131	9951003;19739646	COCONUT:(CNP0197243);Natural Products:(UNPD115091);PubChem:(9951003 19739646);SuperNatural:(SN00382883)	3178498	366.20236495324184	61.94225549697876	508_P10_SIRIUS_568
40	1	1	1	0.9930070067005318	-0.48249145710925084	0.9999999999999999	51.45077156755768	C9H11NO2	[M + H]+	COLNVLDHVKWLRT	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)	Sabiden	C1=CC=C(C=C1)CC(C(=O)O)N	0.690450609	994;6140;71567;450580;450585;450605;2724448;3823098;5460949;5460950;5460952;5460953;5460957;5460958;10511283;10511284;10702212;6919011;6925665;12132826;12132829;9877477;10012270;9989619;13000972;13000974;13000976;13000978;13000981;13000983;13000986;13000987;13000992;13000995;13000997;13000999;10103511;10154215;11062753;10241165;11819436;10329658;10329702;10352075;10397170;11378724;10442063;20598859;16213431;16213432;16213459;16213565;16217565;16219910;23244601;25240041;25240491;25240783;25240991;25241052;25241066;25241070;25241360;25241565;24773270;53731873;53731875;53731876;53731877;53731878;57397115;56617616;56634323;59373178;66995391;66995546;66995580;66995721;71308946;71309396;87528067;87221210;87471585;88455641;90120010;91590842;102122880;101731663;102152000;102176479;100915787;101868632;102601151;102602169;102602342;117064739;119078553;119078554;119080919;118264378;124202794;129736625;131701211;134501265;131860346;131868860;134866153;138986901	HMDB:(159);PubChem class - food;SuperNatural:(SN00000169 SN00001028);ZINC bio:(ZINC00001927 ZINC00105196);additional;HSDB:(63-91-2);MeSH:(994 6140 6925665);Plantcyc:(CPD-216 PHE B-DMAN-HEX-1:5);PubMed;NORMAN:(NS00002612);COCONUT:(CNP0082854 CNP0082855 CNP0193965);KNApSAcK:(1386);Natural Products:(UNPD39371 UNPD26171);PubChem:(994 6140 71567 450580 450585 450605 2724448 3823098 5460949 5460950 5460952 5460953 5460957 5460958 10511283 10511284 10702212 6919011 6925665 12132826 12132829 9877477 10012270 9989619 13000972 13000974 13000976 13000978 13000981 13000983 13000986 13000987 13000992 13000995 13000997 13000999 10103511 10154215 11062753 10241165 11819436 10329658 10329702 10352075 10397170 11378724 10442063 20598859 16213431 16213432 16213459 16213565 16217565 16219910 23244601 25240041 25240491 25240783 25240991 25241052 25241066 25241070 25241360 25241565 24773270 53731873 53731875 53731876 53731877 53731878 57397115 56617616 56634323 59373178 66995391 66995546 66995580 66995721 71308946 71309396 87528067 87221210 87471585 88455641 90120010 91590842 102122880 101731663 102152000 102176479 100915787 101868632 102601151 102602169 102602342 117064739 119078553 119078554 119080919 118264378 124202794 129736625 131701211 134501265 131860346 131868860 134866153 138986901);CHEBI:(76052 17295 57981 32494 58095 32505 32487 32504 16998 32495 32486 28044);PubChem class - bio and metabolites;KEGG:(C00079 C02265 C02057);PubChem class - safety and toxic;YMDB:(304 995);Training Set;PubChem class - drug;Biocyc:(CPD-216 PHE SMA-0000294 SMA-0000352)	255847294	166.08593522184495	48.70749358087778	288_P10_SIRIUS_331
41	1	1	1	0.9928965850808061	-38.99373663160695	0.9999999999999999	114.42842347152768	C27H39NO5	[M + H]+	ZBMFVDFSACDARL	InChI=1S/C27H39NO5/c1-16-11-12-21-19(13-16)14-17(2)20(10-8-6-7-9-18(3)30)27(21,4)25(32)23-24(31)22(15-29)28(5)26(23)33/h6-8,10,14,16,18-21,29-31,33H,9,11-13,15H2,1-5H3	null	CC1CCC2C(C1)C=C(C(C2(C)C(=O)C3=C(N(C(=C3O)CO)C)O)C=CC=CCC(C)O)C	4.4000001	137136383;137136384;137136385;137136386;137176464	COCONUT:(CNP0088903);Training Set;PubChem:(137136383 137136384 137136385 137136386 137176464)	2113538	458.2900490714746	294.01723623275757	3169_P10_SIRIUS_3555
42	1	1	1	0.9924921209513292	-6.625387491243562	0.9999999999999999	14.713826431727098	C10H16N2O3	[M + H]+	RWCOTTLHDJWHRS	InChI=1S/C10H16N2O3/c13-9(7-3-1-5-11-7)12-6-2-4-8(12)10(14)15/h7-8,11H,1-6H2,(H,14,15)	Prolylproline	C1CC(NC1)C(=O)N2CCCC2C(=O)O	-2.29999995	263469;7408325;11622593;11902928;57309116;61158797;61172252;78923151;92245213;103868724;132526338	COCONUT:(CNP0189934);HMDB:(11180);PubChem:(263469 7408325 11622593 11902928 57309116 61158797 61172252 78923151 92245213 103868724 132526338);CHEBI:(73646);ZINC bio:(ZINC04899613 ZINC04974454 ZINC04974455 ZINC04974456);additional;PubChem class - bio and metabolites;MeSH:(263469 11622593);Training Set;PubMed;KEGG Mine	8609357934	213.12311424760327	53.433412313461304	358_P10_SIRIUS_403
43	1	1	1	0.9923356556052579	-19.965770169555526	0.9999999999999999	45.21383184912815	C19H25N3O4	[M + H]+	ZJPGOXWRFNKIQL	InChI=1S/C19H25N3O4/c20-14(12-13-6-2-1-3-7-13)17(23)21-10-4-8-15(21)18(24)22-11-5-9-16(22)19(25)26/h1-3,6-7,14-16H,4-5,8-12,20H2,(H,25,26)	L-phenylalanyl-L-prolyl-L-proline	C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CC3=CC=CC=C3)N)C(=O)O	1.03781533	10133081;44352420	PubChem:(10133081 44352420);PubMed;CHEBI:(73644)	98	360.1915792375777	72.36786239314824	705_P10_SIRIUS_782
44	1	1	1	0.9913097426907497	-60.99153557486453	0.9999999999999999	44.59725385961245	C20H29N3O5	[M + H]+	UCXQIIIFOOGYEM	InChI=1S/C20H29N3O5/c1-12(2)10-15(21)19(26)23-9-3-4-17(23)18(25)22-16(20(27)28)11-13-5-7-14(24)8-6-13/h5-8,12,15-17,24H,3-4,9-11,21H2,1-2H3,(H,22,25)(H,27,28)	L-leucyl-L-prolyl-L-tyrosine	CC(C)CC(C(=O)N1CCCC1C(=O)NC(CC2=CC=C(C=C2)O)C(=O)O)N	1.30784094	11234718;18222237	PubChem:(11234718 18222237);CHEBI:(73581)	34	392.21803419329353	64.79608118534088	559_P10_SIRIUS_622
45	1	1	1	0.9909400486643846	-0.22962407319689	0.9999999999999999	57.813361403066516	C11H14N2O3	[M + H]+	JBCLFWXMTIKCCB	InChI=1S/C11H14N2O3/c12-7-10(14)13-9(11(15)16)6-8-4-2-1-3-5-8/h1-5,9H,6-7,12H2,(H,13,14)(H,15,16)	Maybridge1_006768	C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN	-0.0296252836	1549344;92953;97415;182174;4690601;7092603;23278179;101708635	HMDB:(28848);SuperNatural:(SN00050545 SN00072136);ZINC bio:(ZINC01569529 ZINC04081371);additional;MeSH:(92953 97415 182174);PubMed;NORMAN:(NS00042948);COCONUT:(CNP0209372);Natural Products:(UNPD149159);PubChem:(1549344 92953 97415 182174 4690601 7092603 23278179 101708635);CHEBI:(73912 137014 133047);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-20345)	20768878	223.10795456641804	40.10729376766992	168_P10_SIRIUS_200
46	1	1	1	0.9908812857801818	-87.07720331063794	0.9999999999999999	68.08188393489431	C23H27N3O5	[M + H]+	RCMWNNJFKNDKQR	InChI=1S/C23H27N3O5/c24-18(13-16-8-10-17(27)11-9-16)22(29)26-12-4-7-20(26)21(28)25-19(23(30)31)14-15-5-2-1-3-6-15/h1-3,5-6,8-11,18-20,27H,4,7,12-14,24H2,(H,25,28)(H,30,31)	beta-CASOMORPHIN, Fragment 1-3	C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)N)C(=O)NC(CC3=CC=CC=C3)C(=O)O	1.79534209	4670740;10002525;92222606;122172867;129360487;129539571	COCONUT:(CNP0342846);Training Set;PubChem:(4670740 10002525 92222606 122172867 129360487 129539571);PubMed;additional	2637890	426.20273864835303	75.4621285200119	741_P10_SIRIUS_819
47	1	1	1	0.9906605149002016	-17.044819182451025	0.9999999999999999	38.46404048381326	C17H17N5O2	[M + H]+	YNHVZXATNGMVNC	InChI=1S/C17H17N5O2/c23-16-14(5-10-7-19-13-4-2-1-3-12(10)13)21-17(24)15(22-16)6-11-8-18-9-20-11/h1-4,7-9,14-15,19H,5-6H2,(H,18,20)(H,21,24)(H,22,23)	(3S,6S)-3-(1H-imidazol-5-ylmethyl)-6-(1H-indol-3-ylmethyl)piperazine-2,5-dione	C1=CC=C2C(=C1)C(=CN2)CC3C(=O)NC(C(=O)N3)CC4=CN=CN4	1.0	15068095;15068096;24066854;38350818	PubChem:(15068095 15068096 24066854 38350818);ZINC bio:(ZINC31158691 ZINC31158696 ZINC31158701 ZINC31158705);additional;PubChem class - bio and metabolites;Training Set;PubMed;Biocyc:(CPD-17378)	17328194	324.14518627641127	122.74224400520325	1462_P10_SIRIUS_1620
48	1	1	1	0.990524335806345	-83.50391314247084	0.9999999999999999	32.56066516502172	C21H28N4O5	[M + H]+	SKPQXOSVPKPXML	InChI=1S/C21H28N4O5/c26-18(27)13-23-20(29)17-9-5-11-25(17)21(30)16(12-14-6-2-1-3-7-14)24-19(28)15-8-4-10-22-15/h1-3,6-7,15-17,22H,4-5,8-13H2,(H,23,29)(H,24,28)(H,26,27)	beta-Cdt	C1CC(NC1)C(=O)NC(CC2=CC=CC=C2)C(=O)N3CCCC3C(=O)NCC(=O)O	-1.60000002	133885;9823194;13118753;71355730	MeSH:(133885);PubChem:(133885 9823194 13118753 71355730);PubMed	70	417.2130839810595	65.25755167007446	574_P10_SIRIUS_638
49	1	1	1	0.9905171986500586	-0.8207466330156875	0.9999999999999999	35.19770578987112	C9H11NO2	[M + H]+	COLNVLDHVKWLRT	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)	Sabiden	C1=CC=C(C=C1)CC(C(=O)O)N	0.690450609	994;6140;71567;450580;450585;450605;2724448;3823098;5460949;5460950;5460952;5460953;5460957;5460958;10511283;10511284;10702212;6919011;6925665;12132826;12132829;9877477;10012270;9989619;13000972;13000974;13000976;13000978;13000981;13000983;13000986;13000987;13000992;13000995;13000997;13000999;10103511;10154215;11062753;10241165;11819436;10329658;10329702;10352075;10397170;11378724;10442063;20598859;16213431;16213432;16213459;16213565;16217565;16219910;23244601;25240041;25240491;25240783;25240991;25241052;25241066;25241070;25241360;25241565;24773270;53731873;53731875;53731876;53731877;53731878;57397115;56617616;56634323;59373178;66995391;66995546;66995580;66995721;71308946;71309396;87528067;87221210;87471585;88455641;90120010;91590842;102122880;101731663;102152000;102176479;100915787;101868632;102601151;102602169;102602342;117064739;119078553;119078554;119080919;118264378;124202794;129736625;131701211;134501265;131860346;131868860;134866153;138986901	HMDB:(159);PubChem class - food;SuperNatural:(SN00000169 SN00001028);ZINC bio:(ZINC00001927 ZINC00105196);additional;HSDB:(63-91-2);MeSH:(994 6140 6925665);Plantcyc:(CPD-216 PHE B-DMAN-HEX-1:5);PubMed;NORMAN:(NS00002612);COCONUT:(CNP0082854 CNP0082855 CNP0193965);KNApSAcK:(1386);Natural Products:(UNPD39371 UNPD26171);PubChem:(994 6140 71567 450580 450585 450605 2724448 3823098 5460949 5460950 5460952 5460953 5460957 5460958 10511283 10511284 10702212 6919011 6925665 12132826 12132829 9877477 10012270 9989619 13000972 13000974 13000976 13000978 13000981 13000983 13000986 13000987 13000992 13000995 13000997 13000999 10103511 10154215 11062753 10241165 11819436 10329658 10329702 10352075 10397170 11378724 10442063 20598859 16213431 16213432 16213459 16213565 16217565 16219910 23244601 25240041 25240491 25240783 25240991 25241052 25241066 25241070 25241360 25241565 24773270 53731873 53731875 53731876 53731877 53731878 57397115 56617616 56634323 59373178 66995391 66995546 66995580 66995721 71308946 71309396 87528067 87221210 87471585 88455641 90120010 91590842 102122880 101731663 102152000 102176479 100915787 101868632 102601151 102602169 102602342 117064739 119078553 119078554 119080919 118264378 124202794 129736625 131701211 134501265 131860346 131868860 134866153 138986901);CHEBI:(76052 17295 57981 32494 58095 32505 32487 32504 16998 32495 32486 28044);PubChem class - bio and metabolites;KEGG:(C00079 C02265 C02057);PubChem class - safety and toxic;YMDB:(304 995);Training Set;PubChem class - drug;Biocyc:(CPD-216 PHE SMA-0000294 SMA-0000352)	255847294	166.08611890192623	88.37221384048462	979_P10_SIRIUS_1089
