id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
956_P10_SIRIUS_1063	C24H32N4O7	[M + H]+	C24H32N4O7	Amino acids and Peptides	0.9997707009315491	Small peptides	0.9930383563041687	Tripeptides	0.9468917846679688	Oligopeptides	0.9560114741325378	Peptides	0.9971128702163696	Amino acids, peptides, and analogues	0.9999997615814209	Carboxylic acids and derivatives	0.9999995231628418	Organic acids and derivatives	0.9999996423721313	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities
141_P10_SIRIUS_170	C11H18N2O4	[M + H]+	C11H18N2O4	Alkaloids	0.8661316633224487	Peptide alkaloids	0.5666338801383972	Dipeptides	0.7596107721328735	Alpha amino acids and derivatives	0.8994531631469727	Amino acids and derivatives	0.9064752459526062	Amino acids, peptides, and analogues	0.9166224598884583	Carboxylic acids and derivatives	0.9973651766777039	Organic acids and derivatives	0.9993744492530823	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Piperazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Dioxopiperazines; Carbonyl compounds; Diazinanes; 2,5-dioxopiperazines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
819_P10_SIRIUS_909	C33H49N9O8	[M + H]+	C33H49N9O8	Amino acids and Peptides	0.8982971906661987	Oligopeptides	0.8263591527938843	Cyclic peptides	0.8546472191810608	Alpha amino acid esters	0.8964298963546753	Amino acids and derivatives	0.9674327969551086	Amino acids, peptides, and analogues	0.9791547656059265	Carboxylic acids and derivatives	0.9993439316749573	Organic acids and derivatives	0.9996600151062012	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Hydroxamic acids; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid hydrazides; Carboxylic acid esters; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Diazinanes; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
550_P10_SIRIUS_613	C32H47N7O9	[M + H]+	C32H47N7O9	Amino acids and Peptides	0.999066174030304	Small peptides	0.9379420876502991	Tripeptides	0.8776530027389526	Oligopeptides	0.983130156993866	Peptides	0.9984217882156372	Amino acids, peptides, and analogues	0.9999872446060181	Carboxylic acids and derivatives	0.9999830722808838	Organic acids and derivatives	0.999990701675415	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Dialkylamines; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; N-acyl-L-glutamines; Glutamine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities
277_P10_SIRIUS_320	C27H42N6O4	[M + K]+	C27H42N6O4	Amino acids and Peptides	0.9543989896774292	Small peptides	0.9062401056289673	Tripeptides	0.8067125082015991	Oligopeptides	0.8089898228645325	Peptides	0.9148596525192261	Amino acids, peptides, and analogues	0.9893469214439392	Carboxylic acids and derivatives	0.9864259958267212	Organic acids and derivatives	0.9895855784416199	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; Amines; Primary amines; N-acylpyrrolidines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
414_P10_SIRIUS_465	C11H12O5	[M + H]+	C11H12O5	Polyketides	0.963591456413269	Cyclic polyketides	0.8859503269195557	2-pyrone derivatives	0.9925347566604614	Pyranones and derivatives	0.5045754313468933			Pyranones and derivatives	0.5045754313468933	Pyrans	0.8748985528945923	Organoheterocyclic compounds	0.9923869371414185	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
685_P10_SIRIUS_761	C14H12O8	[M - H2O + H]+	C14H10O7	Shikimates and Phenylpropanoids	0.8782111406326294	Chromanes	0.2780815362930298	Chromones	0.11110411584377289	Chromones	0.198910653591156	Chromones	0.198910653591156	1-benzopyrans	0.23711556196212769	Benzopyrans	0.9418409466743469	Organoheterocyclic compounds	0.982052743434906	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Chromones; Benzoic acids and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; 2-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
685_P10_SIRIUS_761	C14H14O9	[M - H4O2 + H]+	C14H10O7	Shikimates and Phenylpropanoids	0.8782111406326294	Chromanes	0.2780815362930298	Chromones	0.11110411584377289	Phenolic glycosides	0.5215276479721069	Glycosyl compounds	0.30337539315223694	Carbohydrates and carbohydrate conjugates	0.42745691537857056	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
685_P10_SIRIUS_761	C14H10O7	[M + H]+	C14H10O7	Shikimates and Phenylpropanoids	0.8782111406326294	Chromanes	0.2780815362930298	Chromones	0.11110411584377289	Chromones	0.198910653591156	Chromones	0.198910653591156	1-benzopyrans	0.23711556196212769	Benzopyrans	0.9418409466743469	Organoheterocyclic compounds	0.982052743434906	Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Chromones; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Pyranones and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Benzenoids; Dioxepines; 1,4-dioxepines; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
820_P10_SIRIUS_910	C9H9N	[M + H]+	C9H9N	Alkaloids	0.9032793641090393	Tryptophan alkaloids	0.7303525805473328	Simple indole alkaloids	0.8902220726013184	Indoles	0.72454833984375			Indoles	0.72454833984375	Indoles and derivatives	0.7808271050453186	Organoheterocyclic compounds	0.800155520439148	Organic compounds; Organoheterocyclic compounds; Pyrroles; Indoles and derivatives; Organonitrogen compounds; Substituted pyrroles; Benzenoids; Indoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
8_P10_SIRIUS_11	C12H16N2O6S2	[M + K]+	C12H16N2O6S2	Amino acids and Peptides	0.9940724968910217	Î²-lactams	0.9916704893112183	Carbapenems	0.8373166918754578	N-acyl-alpha amino acids and derivatives	0.5189012885093689	Amino acids and derivatives	0.9996544122695923	Amino acids, peptides, and analogues	0.9996534585952759	Carboxylic acids and derivatives	0.9999334812164307	Organic acids and derivatives	0.9998069405555725	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Azetidines; Lactams; Beta lactams; Thiazolines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Tertiary carboxylic acid amides; Thiohemiaminal derivatives; Carbonyl compounds; Amines; Primary amines; Azolines; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
142_P10_SIRIUS_171	C14H20N2O4	[M + H]+	C14H20N2O4	Amino acids and Peptides	0.9998760223388672	Small peptides	0.9999845027923584	Dipeptides	0.9987509250640869	Dipeptides	0.9996531009674072	Peptides	0.9995550513267517	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Dipeptides; Chemical entities
551_P10_SIRIUS_614	C6H13FO	[M + H]+	C6H13FO	Fatty acids	0.9928277134895325	Fatty acyls	0.9984585046768188	Fatty alcohols	0.8457152247428894	Alkyl fluorides	0.8900334239006042			Alkyl fluorides	0.8900334239006042	Alkyl halides	0.9609807133674622	Organohalogen compounds	0.9999562501907349	Organic compounds; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Alkyl halides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
278_P10_SIRIUS_321	C13H21N3O3	[M + H]+	C13H21N3O3	Amino acids and Peptides	0.8018701076507568	Small peptides	0.8494114875793457	Piperidine alkaloids	0.5555588603019714	N-acyl-alpha amino acids and derivatives	0.9973464012145996	Amino acids and derivatives	0.9221562147140503	Amino acids, peptides, and analogues	0.9354265928268433	Carboxylic acids and derivatives	0.9996687173843384	Organic acids and derivatives	0.9999967813491821	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Alpha amino acid amides; N-acylpyrrolidines; Acetamides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
143_P10_SIRIUS_172	C7H4O3	[M + H]+	C7H4O3	Shikimates and Phenylpropanoids	0.6504368185997009	Phenolic acids (C6-C1)	0.4553121030330658	Simple coumarins	0.31098195910453796	Quinones	0.6517525315284729	Ketones	0.6572508811950684	Carbonyl compounds	0.6939306259155273	Organooxygen compounds	0.9999997615814209	Organic oxygen compounds	1.0	Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Benzenoids; Quinones; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
415_P10_SIRIUS_466	C12H16O6	[M + H]+	C12H16O6	Polyketides	0.7498760223388672	Cyclic polyketides	0.968975305557251	2-pyrone derivatives	0.9930786490440369	Pyranones and derivatives	0.6962006092071533			Pyranones and derivatives	0.6962006092071533	Pyrans	0.5067673325538635	Organoheterocyclic compounds	0.9702548384666443	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Tertiary alcohols; Carbonyl compounds; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous esters; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
